DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VP
1541.7214,-999,0.2295,74.5716,76.7197,4232.8329,39.5139,35,2190.932,8.3379,-999,3778.0442,14.3779,0.1879,0.1731,2049.7903,1984.7587,5.5368,1.839,1,-6456.3164,0.1166,1,105.6852,1541.7578,0.2179,4087.3469
1541.8738,-999,0.1978,76.718,76.7189,4231.3602,42.1829,35,2191.1084,8.3379,-999,3778.3684,14.378,0.1513,0.1658,2191.0536,1980.3387,6.3536,1.826,1,-6456.4678,0.1337,1,105.6885,1541.8828,0.1944,3972.992
1542.0262,-999,0.1515,76.4111,76.7181,4231.2216,42.431,35,2191.2847,8.3379,-999,3778.6929,14.3781,0.1271,0.1414,2172.0751,1979.1638,7.417,1.8279,1,-6456.6196,0.1313,1,105.6919,1542.0078,0.1689,3988.9492
1542.1786,-999,0.0997,76.0741,76.7173,4232.4884,44.7598,35,2191.4611,8.3379,-999,3779.0177,14.3781,0.111,0.1141,2150.852,1981.326,7.8267,1.8299,1,-6456.7715,0.1286,1,105.6952,1542.1328,0.1492,4006.6199
1542.331,-999,0.0593,78.2552,76.7165,4234.0183,44.6702,35,2191.8138,8.3379,-999,3779.6629,14.3783,0.0585,0.1027,2283.6478,1983.33,7.8088,1.817,1,-6457.0747,0.146,1,105.6985,1542.3828,0.1359,3894.9488
1542.4834,-999,0.0587,78.6604,76.7157,4235.1008,46.5167,35,2191.9901,8.3379,-999,3779.985,14.3783,0.0574,0.104,2306.8807,1985.0549,7.4751,1.8146,1,-6457.2261,0.1493,1,105.7018,1542.5078,0.1345,3874.8849
1542.6358,-999,0.0609,80.7922,76.7149,4237.2407,48.0882,35,2192.1664,8.3379,-999,3780.3051,14.3784,0.0558,0.1136,2420.679,1989.5028,6.9306,1.8026,1,-6457.3779,0.1663,1,105.7052,1542.6328,0.1381,3772.6414
1542.7882,-999,0.0636,76.5834,76.7141,4238.7974,47.9942,35,2192.3428,8.3379,-999,3780.6294,14.3784,0.0639,0.0981,2184.1959,1992.4584,6.2774,1.8268,1,-6457.5298,0.1327,1,105.7085,1542.7578,0.1503,3979.9748
1542.9406,-999,0.0649,74.1413,76.7133,4239.9711,50.5697,35,2192.5191,8.3379,-999,3780.9564,14.3785,0.0645,0.089,2021.4054,1994.4002,5.6853,1.8417,1,-6457.6812,0.1131,1,105.7118,1542.8828,0.1704,4111.069
1543.093,-999,0.1033,75.8405,76.7125,4242.3969,49.5999,35,2192.8718,8.3379,-999,3781.6066,14.3787,0.1032,0.115,2137.4365,1998.6314,5.1525,1.8313,1,-6457.9844,0.1267,1,105.7152,1543.1328,0.1924,4018.9608
1543.2454,-999,0.1309,78.9018,76.7117,4244.1432,48.2634,35,2193.0482,8.3379,-999,3781.9285,14.3787,0.1308,0.1411,2321.7167,2001.9972,4.4966,1.8133,1,-6458.1362,0.1512,1,105.7185,1543.2578,0.1947,3863.0297
1543.3978,-999,0.1451,78.9269,76.7109,4244.6121,46.2467,35,2193.2245,8.3379,-999,3782.2504,14.3788,0.1374,0.1482,2323.3429,2002.2827,3.7804,1.8131,1,-6458.2881,0.1514,1,105.7218,1543.3828,0.199,3861.8012
1543.5502,-999,0.1524,64.9963,76.7101,4245.7199,44.5225,35,2193.4009,8.3379,-999,3782.5883,14.3789,0.0989,0.0962,1170.0201,2004.0814,3.1468,1.9033,1,-6458.4395,0.04,1,105.7252,1543.5078,0.2,4689.4977
1543.7026,-999,0.1559,63.5145,76.7094,4248.3005,42.5484,35,2193.7536,8.3379,-999,3783.268,14.3792,0.103,0.092,983.057,2008.6099,2.7779,1.9143,1,-6458.7427,0.0281,1,105.7285,1543.7578,0.1907,4798.9042
1543.855,-999,0.1497,70.687,76.7086,4250.0038,42.5278,35,2193.9299,8.3379,-999,3783.5989,14.3793,0.0966,0.1176,1752.0864,2011.8225,2.7713,1.8638,1,-6458.8945,0.0855,1,105.7318,1543.8828,0.1958,4311.9668
1544.0074,-999,0.1469,81.5027,76.7078,4250.6601,45.639,35,2194.1062,8.3378,-999,3783.9182,14.3793,0.1469,0.1594,2458.5159,2012.5561,2.77,1.7986,1,-6459.0464,0.172,1,105.7351,1544.0078,0.2022,3739.7534
1544.1598,-999,0.1423,80.8458,76.707,4246.1631,46.5942,35,2194.2826,8.3378,-999,3784.2382,14.3794,0.1432,0.1545,2426.1841,1999.8852,2.8493,1.8023,1,-6459.1978,0.1668,1,105.7385,1544.1328,0.1966,3770.1402
1544.3122,-999,0.1255,79.6931,76.7062,4239.638,45.9738,35,2194.4589,8.3378,-999,3784.5593,14.3794,0.1331,0.1415,2366.634,1980.9847,3.0132,1.8087,1,-6459.3496,0.1575,1,105.7418,1544.2578,0.1724,3824.6724
1544.4646,-999,0.0645,78.6212,76.7054,4233.3341,48.1818,35,2194.8116,8.3378,-999,3785.2037,14.3795,0.0736,0.1067,2308.2643,1961.396,3.2004,1.8149,1,-6459.6528,0.149,1,105.7451,1544.5078,0.1023,3876.8169
1544.617,-999,0.0361,77.7886,76.7046,4230.2987,50.316,35,2194.988,8.3378,-999,3785.5268,14.3796,0.0397,0.0892,2260.56,1952.3655,3.2365,1.8197,1,-6459.8047,0.1423,1,105.7485,1544.6328,0.088,3918.3119
1544.7694,-999,0.0147,77.8594,76.7038,4228.6624,52.7868,35,2195.1643,8.3378,-999,3785.8497,14.3797,0.0099,0.0788,2264.9463,1947.1839,3.2398,1.8193,1,-6459.9561,0.1429,1,105.7518,1544.7578,0.0924,3914.7489
1544.9218,-999,0.0007,77.304,76.703,4227.9515,50.7786,35,2195.3407,8.3378,-999,3786.1733,14.3797,0,0.0696,2232.1569,1944.539,3.2287,1.8226,1,-6460.1079,0.1384,1,105.7551,1544.8828,0.1045,3942.8749
1545.0742,-999,0.0061,71.6499,76.7022,4226.2659,48.2567,35,2195.6934,8.3378,-999,3786.8329,14.3799,0,0.0497,1834.8095,1938.6422,3.154,1.8575,1,-6460.4111,0.0932,1,105.7584,1545.1328,0.1125,4254.0185
1545.2266,-999,0.0195,59.5421,76.7014,4223.3571,47.3643,35,2195.8697,8.3378,-999,3787.1782,14.3801,0,0.0079,385.5099,1930.3547,3.0609,1.9455,1,-6460.563,-0.0037,1,105.7618,1545.2578,0.1059,5119.067
1545.379,-999,0.0276,58.4262,76.7006,4216.5345,45.6214,35,2196.046,8.3378,-999,3787.5253,14.3802,0,0.0075,186.9277,1909.6065,3.0947,1.9547,1,-6460.7144,-0.0126,1,105.7651,1545.3828,0.0997,5216.8377
1545.5314,-999,0.0348,61.0056,76.6998,4209.4359,42.214,35,2196.2224,8.3378,-999,3787.8686,14.3803,0.0181,0.0214,624.7137,1887.344,3.2161,1.9337,1,-6460.8662,0.008,1,105.7684,1545.5078,0.1001,4996.2626
1545.6838,-999,0.0434,71.9793,76.699,4203.0939,44.2635,35,2196.3987,8.3378,-999,3788.198,14.3804,0.0579,0.0696,1862.2925,1868.4166,3.3256,1.8554,1,-6461.0176,0.0958,1,105.7718,1545.6328,0.1069,4234.5508
1545.8362,-999,0.0493,75.3857,76.6982,4199.6853,42.2474,35,2196.7514,8.3378,-999,3788.8492,14.3806,0.0556,0.0862,2112.1357,1858.0561,3.4763,1.834,1,-6461.3213,0.1231,1,105.7751,1545.8828,0.1162,4043.2071
1545.9886,-999,0.0628,79.6762,76.6974,4198.9061,44.4363,35,2196.9278,8.3378,-999,3789.1703,14.3806,0.0643,0.1101,2368.9166,1855.2845,3.6715,1.8088,1,-6461.4727,0.1574,1,105.7784,1546.0078,0.1209,3825.4836
1546.141,-999,0.0845,77.1056,76.6966,4201.415,41.88,35,2197.1041,8.3378,-999,3789.4941,14.3807,0.1007,0.1107,2222.3074,1860.4717,3.8951,1.8237,1,-6461.6245,0.1368,1,105.7818,1546.1328,0.1262,3953.0203
1546.2934,-999,0.1041,71.8933,76.6958,4203.9678,37.2465,35,2197.2805,8.3378,-999,3789.8236,14.3808,0.0886,0.0996,1856.3354,1865.7154,4.1325,1.8559,1,-6461.7759,0.0951,1,105.7851,1546.2578,0.1307,4239.6162
1546.4458,-999,0.1136,62.6341,76.6951,4205.5261,36.4512,35,2197.6331,8.3377,-999,3790.5057,14.3811,0.0542,0.0673,866.0128,1867.7872,4.3857,1.921,1,-6462.0796,0.0211,1,105.7884,1546.5078,0.139,4866.3587
1546.5982,-999,0.1115,61.4887,76.6943,4206.407,37.173,35,2197.8095,8.3377,-999,3790.8483,14.3812,0.0517,0.0617,699.6348,1869.01,4.399,1.9299,1,-6462.231,0.0119,1,105.7917,1546.6328,0.1428,4957.0084
1546.7506,-999,0.1015,65.8821,76.6935,4206.4063,36.4114,35,2197.9858,8.3377,-999,3791.185,14.3813,0.0575,0.0743,1277.8935,1868.1482,4.1557,1.8969,1,-6462.3828,0.0471,1,105.7951,1546.7578,0.143,4626.4463
1546.903,-999,0.0867,81.6591,76.6927,4205.5422,39.0888,35,2198.1622,8.3377,-999,3791.5042,14.3814,0.088,0.13,2471.5561,1865.1261,3.7613,1.7978,1,-6462.5342,0.1733,1,105.7984,1546.8828,0.1397,3732.5907
1547.0554,-999,0.0821,82.9596,76.6919,4203.9926,38.9577,35,2198.3385,8.3377,-999,3791.8221,14.3814,0.0808,0.1329,2532.909,1860.3706,3.399,1.7907,1,-6462.686,0.1837,1,105.8017,1547.0078,0.1338,3674.0775
1547.2078,-999,0.0831,78.3368,76.6911,4203.6031,36.865,35,2198.6912,8.3377,-999,3792.4671,14.3815,0.0932,0.1149,2297.043,1857.7721,3.1347,1.8165,1,-6462.9893,0.1467,1,105.8051,1547.2578,0.1316,3890.8916
1547.3602,-999,0.0754,73.7072,76.6903,4202.8474,37.0004,35,2198.8676,8.3377,-999,3792.7945,14.3816,0.0903,0.0925,1997.4004,1855.1145,3.2085,1.8444,1,-6463.1411,0.1097,1,105.8084,1547.3828,0.1352,4135.2812
1547.5126,-999,0.0743,71.1563,76.6895,4200.5855,37.3256,35,2199.0439,8.3377,-999,3793.1249,14.3817,0.0784,0.0818,1797.5045,1848.6073,3.4065,1.8607,1,-6463.2925,0.0893,1,105.8117,1547.5078,0.1417,4283.528
1547.665,-999,0.0791,75.2476,76.6887,4200.0246,35.8967,35,2199.2203,8.3377,-999,3793.4506,14.3818,0.089,0.1005,2105.8594,1846.38,3.6533,1.8349,1,-6463.4443,0.122,1,105.8151,1547.6328,0.1551,4050.6275
1547.8174,-999,0.0917,77.4839,76.6879,4201.5409,34.0729,35,2199.3966,8.3377,-999,3793.774,14.3818,0.0951,0.1158,2248.0308,1849.044,3.9202,1.8215,1,-6463.5962,0.1399,1,105.8184,1547.7578,0.1763,3933.7204
1547.9698,-999,0.1459,77.6302,76.6871,4203.6728,36.3051,35,2199.7493,8.3377,-999,3794.4205,14.382,0.1305,0.1435,2257.1646,1852.4053,4.2067,1.8206,1,-6463.8994,0.141,1,105.8217,1548.0078,0.193,3926.307
1548.1222,-999,0.1715,75.6137,76.6863,4205.199,38.1103,35,2199.9256,8.3377,-999,3794.7458,14.382,0.1305,0.1482,2131.0884,1855.1068,4.5096,1.8327,1,-6464.0508,0.1249,1,105.825,1548.1328,0.1864,4031.0155
1548.2746,-999,0.1892,74.7942,76.6855,4206.4037,32.8884,35,2200.102,8.3377,-999,3795.0721,14.3821,0.1414,0.1538,2076.0204,1857.0869,4.8373,1.8377,1,-6464.2026,0.1184,1,105.8284,1548.2578,0.1821,4075.1823
1548.427,-999,0.201,76.8794,76.6847,4207.7998,35.8046,35,2200.2783,8.3377,-999,3795.3961,14.3822,0.155,0.168,2212.365,1859.5092,5.182,1.8251,1,-6464.3545,0.135,1,105.8317,1548.3828,0.1806,3964.6511
1548.5794,-999,0.2231,77.4497,76.6839,4210.0024,35.6202,35,2200.631,8.3377,-999,3796.0429,14.3823,0.1805,0.1814,2247.4874,1863.0966,5.4576,1.8217,1,-6464.6577,0.1396,1,105.835,1548.6328,0.1887,3935.4575
1548.7318,-999,0.2231,78.655,76.6831,4212.0008,33.1986,35,2200.8074,8.3377,-999,3796.3651,14.3824,0.1805,0.1862,2317.8247,1866.8867,5.5698,1.8147,1,-6464.8091,0.1492,1,105.8384,1548.7578,0.194,3875.151
1548.8842,-999,0.2078,78.3736,76.6823,4213.9452,34.181,35,2200.9837,8.3377,-999,3796.6875,14.3824,0.1628,0.1774,2302.0735,1870.5479,5.6926,1.8163,1,-6464.9609,0.147,1,105.8417,1548.8828,0.1912,3889.0647
1549.0366,-999,0.1817,78.2928,76.6816,4216.2738,37.9932,35,2201.1601,8.3377,-999,3797.0101,14.3825,0.1481,0.164,2297.673,1875.1031,5.8509,1.8168,1,-6465.1128,0.1463,1,105.845,1549.0078,0.181,3893.0783
1549.189,-999,0.1474,80.4197,76.6808,4219.2216,35.846,35,2201.3364,8.3376,-999,3797.3305,14.3825,0.1473,0.1554,2413.7542,1881.1603,5.9084,1.8046,1,-6465.2642,0.1634,1,105.8484,1549.1328,0.1715,3790.1161
1549.3414,-999,0.1009,76.5689,76.68,4222.4559,36.4534,35,2201.6891,8.3376,-999,3797.9791,14.3827,0.1046,0.1167,2194.7328,1887.1777,5.8851,1.8269,1,-6465.5674,0.1326,1,105.8517,1549.3828,0.1841,3980.7285
1549.4938,-999,0.1053,72.6923,76.6792,4224.4462,36.0638,35,2201.8654,8.3376,-999,3798.3077,14.3828,0.0926,0.1034,1924.5209,1890.9909,5.8285,1.8508,1,-6465.7192,0.1015,1,105.855,1549.5078,0.1984,4193.0163
1549.6462,-999,0.118,71.9683,76.6784,4227.1785,35.0407,35,2202.0418,8.3376,-999,3798.6371,14.3828,0.0915,0.1069,1867.6036,1896.5897,5.7713,1.8554,1,-6465.8711,0.0957,1,105.8583,1549.6328,0.2056,4235.198
1549.7986,-999,0.1293,72.4005,76.6776,4230.3161,38.243,35,2202.2181,8.3376,-999,3798.966,14.3829,0.0967,0.1142,1902.1865,1903.1617,5.6005,1.8527,1,-6466.0225,0.0992,1,105.8617,1549.7578,0.206,4209.9157
1549.951,-999,0.1397,75.2738,76.6768,4232.5639,35.5724,35,2202.5708,8.3376,-999,3799.6175,14.3831,0.1148,0.131,2111.5967,1906.8387,5.3782,1.8347,1,-6466.3257,0.1222,1,105.865,1550.0078,0.2141,4049.2177
1550.1034,-999,0.1481,82.0824,76.676,4234.0176,33.4863,35,2202.7472,8.3376,-999,3799.9362,14.3831,0.145,0.1624,2498.016,1909.3887,5.15,1.7954,1,-6466.4775,0.1767,1,105.8683,1550.1328,0.2194,3713.3417
1550.2558,-999,0.1536,83.7708,76.6752,4235.3058,32.9946,35,2202.9235,8.3376,-999,3800.2534,14.3832,0.153,0.1719,2575.4078,1911.5595,4.9645,1.7863,1,-6466.6294,0.1902,1,105.8717,1550.2578,0.2175,3638.4993
1550.4082,-999,0.1543,80.3359,76.6744,4236.9849,32.3888,35,2203.0998,8.3376,-999,3800.5738,14.3832,0.1476,0.1585,2411.7217,1914.6419,4.8623,1.8051,1,-6466.7808,0.1627,1,105.875,1550.3828,0.2092,3794.0697
1550.5606,-999,0.1486,78.5812,76.6736,4238.9051,32.8804,35,2203.2762,8.3376,-999,3800.8961,14.3833,0.1366,0.1486,2316.8233,1918.2833,4.8602,1.8151,1,-6466.9326,0.1486,1,105.8783,1550.5078,0.1951,3878.7903
1550.713,-999,0.111,78.08,76.6728,4242.135,34.8831,35,2203.6289,8.3376,-999,3801.5416,14.3834,0.1231,0.1278,2288.4757,1924.242,4.9477,1.818,1,-6467.2358,0.1446,1,105.8817,1550.7578,0.1523,3903.6885
1550.8654,-999,0.0941,71.5621,76.672,4245.0889,33.1566,35,2203.8052,8.3376,-999,3801.8715,14.3835,0.0842,0.0933,1836.4474,1930.2834,4.7464,1.8581,1,-6467.3877,0.0925,1,105.885,1550.8828,0.132,4259.2378
1551.0178,-999,0.079,70.9137,76.6712,4247.7006,36.9257,35,2203.9816,8.3376,-999,3802.2021,14.3836,0.0774,0.0832,1782.2388,1935.5211,4.2288,1.8623,1,-6467.5391,0.0873,1,105.8883,1551.0078,0.1174,4298.1822
1551.1702,-999,0.0683,74.7304,76.6704,4249.6371,35.3567,35,2204.1579,8.3376,-999,3802.5284,14.3837,0.0885,0.0931,2076.4153,1939.1764,3.5663,1.838,1,-6467.6909,0.1178,1,105.8916,1551.1328,0.1108,4078.6614
1551.3226,-999,0.0684,80.2519,76.6696,4251.8955,43.7751,35,2204.5106,8.3376,-999,3803.1695,14.3838,0.0727,0.1152,2409.1782,1942.8365,3.1002,1.8056,1,-6467.9941,0.162,1,105.895,1551.3828,0.1128,3798.0409
1551.475,-999,0.063,80.1037,76.6688,4253.8193,44.94,35,2204.687,8.3376,-999,3803.4902,14.3838,0.0657,0.1119,2401.6645,1946.4744,3.0916,1.8064,1,-6468.146,0.1608,1,105.8983,1551.5078,0.1127,3805.0677
1551.6274,-999,0.064,76.6422,76.668,4255.1936,50.3874,35,2204.8633,8.3375,-999,3803.8145,14.3839,0.0752,0.0986,2203.245,1948.8279,3.3512,1.8265,1,-6468.2974,0.1331,1,105.9016,1551.6328,0.1125,3976.9213
1551.7798,-999,0.0634,73.3842,76.6673,4256.4328,48.623,35,2205.0396,8.3375,-999,3804.1423,14.384,0.0842,0.0852,1980.6733,1950.8682,3.8106,1.8464,1,-6468.4492,0.1071,1,105.905,1551.7578,0.1138,4153.4826
1551.9322,-999,0.0573,73.1243,76.6665,4257.7898,39.6493,35,2205.216,8.3375,-999,3804.4704,14.384,0.0744,0.0811,1961.3716,1953.1622,4.4018,1.8481,1,-6468.6006,0.105,1,105.9083,1551.8828,0.1151,4168.245
1552.0846,-999,0.0676,78.0475,76.6657,4260.3061,40.9018,35,2205.5687,8.3375,-999,3805.116,14.3842,0.0731,0.106,2289.0335,1957.4135,5.0748,1.8182,1,-6468.9043,0.1444,1,105.9116,1552.1328,0.1263,3905.3141
1552.237,-999,0.0759,79.9215,76.6649,4262.9776,45.8124,35,2205.745,8.3375,-999,3805.4369,14.3842,0.0772,0.1177,2393.4369,1962.8175,5.8521,1.8074,1,-6469.0557,0.1594,1,105.9149,1552.2578,0.1389,3813.7422
1552.3894,-999,0.0868,78.5938,76.6641,4264.886,46.0168,35,2205.9214,8.3375,-999,3805.7591,14.3843,0.0924,0.1178,2320.8947,1966.4433,6.7738,1.815,1,-6469.2075,0.1488,1,105.9183,1552.3828,0.1509,3878.1685
1552.5418,-999,0.0975,78.152,76.6633,4266.2554,46.2928,35,2206.0977,8.3375,-999,3806.0818,14.3843,0.1065,0.1214,2295.8013,1968.7997,7.2819,1.8176,1,-6469.3589,0.1452,1,105.9216,1552.5078,0.1612,3900.0921
1552.6942,-999,0.1038,82.4838,76.6625,4267.4829,33.5355,35,2206.2741,8.3375,-999,3806.4001,14.3844,0.1015,0.1418,2521.7142,1970.8321,6.7248,1.7932,1,-6469.5107,0.1799,1,105.9249,1552.6328,0.1716,3695.2711
1552.8466,-999,0.1062,90.5163,76.6617,4273.2294,36.1803,35,2206.6268,8.3375,-999,3807.0222,14.3844,0.0907,0.1752,2834.7628,1983.6023,5.3637,1.7521,1,-6469.814,0.2441,1,105.9283,1552.8828,0.1885,3367.3493
1552.999,-999,0.1063,83.9165,76.6609,4279.7047,35.4505,35,2206.8031,8.3375,-999,3807.3392,14.3845,0.0978,0.1488,2587.0996,1999.3978,4.296,1.7855,1,-6469.9658,0.1913,1,105.9316,1553.0078,0.1907,3632.182
1553.1514,-999,0.119,78.0173,76.6601,4282.6455,37.9317,35,2206.9794,8.3375,-999,3807.6621,14.3845,0.1209,0.1316,2289.0714,2005.6238,3.4716,1.8184,1,-6470.1172,0.1441,1,105.9349,1553.1328,0.1884,3906.8258
1553.3038,-999,0.1343,64.1813,76.6593,4283.344,39.5309,35,2207.1558,8.3375,-999,3808.001,14.3846,0.0781,0.0839,1080.1631,2006.4426,2.907,1.9093,1,-6470.269,0.0335,1,105.9383,1553.2578,0.1858,4749.0468
1553.4562,-999,0.1369,61.8005,76.6585,4284.5132,38.885,35,2207.5085,8.3375,-999,3808.6854,14.3849,0.0811,0.0757,752.747,2007.6379,2.6706,1.9275,1,-6470.5723,0.0144,1,105.9416,1553.5078,0.1844,4931.9989
1553.6086,-999,0.1327,61.3399,76.6577,4285.4565,39.8545,35,2207.6848,8.3375,-999,3809.0282,14.3851,0.0762,0.0717,683.5029,2009.0293,2.6308,1.9311,1,-6470.7241,0.0107,1,105.9449,1553.6328,0.1837,4969.0332
1553.761,-999,0.1206,64.4317,76.6569,4286.3865,45.6813,35,2207.8612,8.3375,-999,3809.3669,14.3852,0.0622,0.078,1112.3482,2010.3889,2.6547,1.9075,1,-6470.8755,0.0355,1,105.9482,1553.7578,0.1857,4730.5907
1553.9134,-999,0.1058,66.7758,76.6561,4287.2425,44.476,35,2208.0375,8.3375,-999,3809.7025,14.3853,0.0636,0.08,1386.693,2011.5715,2.7916,1.8905,1,-6471.0273,0.0542,1,105.9516,1553.8828,0.1887,4564.5279
1554.0658,-999,0.0981,71.7946,76.6553,4288.3055,44.5185,35,2208.2139,8.3375,-999,3810.0321,14.3854,0.0865,0.0962,1860.344,2013.2369,2.9387,1.8566,1,-6471.1792,0.0944,1,105.9549,1554.0078,0.1864,4245.4446
1554.2182,-999,0.1057,68.7257,76.6545,4289.745,44.8707,35,2208.5665,8.3374,-999,3810.6986,14.3856,0.0724,0.0878,1587.6215,2015.0535,3.0864,1.8769,1,-6471.4824,0.0698,1,105.9582,1554.2578,0.1644,4435.0221
1554.3706,-999,0.1056,66.2938,76.6538,4292.1147,47.5495,35,2208.7429,8.3374,-999,3811.0348,14.3857,0.0607,0.078,1334.0512,2019.9036,3.2256,1.8939,1,-6471.6338,0.0504,1,105.9616,1554.3828,0.1521,4597.715
1554.523,-999,0.1039,60.7005,76.653,4302.5439,47.6857,35,2208.9192,8.3374,-999,3811.3785,14.3858,0.0429,0.0547,584.3936,2050.8163,3.3301,1.9361,1,-6471.7856,0.0056,1,105.9649,1554.5078,0.1428,5021.3754
1554.6754,-999,0.1056,60.177,76.6522,4314.6857,41.1439,35,2209.0956,8.3374,-999,3811.723,14.386,0.0449,0.0535,499.5409,2093.5965,3.3657,1.9403,1,-6471.9375,0.0014,1,105.9682,1554.6328,0.1409,5065.0581
1554.8278,-999,0.1085,61.0278,76.6514,4320.8823,36.0269,35,2209.4483,8.3374,-999,3812.4095,14.3862,0.0482,0.0583,636.2697,2110.3096,3.3262,1.9335,1,-6472.2407,0.0082,1,105.9716,1554.8828,0.155,4994.4452
1554.9802,-999,0.1101,64.9764,76.6506,4319.7371,36.3446,35,2209.6246,8.3374,-999,3812.7475,14.3864,0.0561,0.075,1180.9886,2106.3403,3.2924,1.9035,1,-6472.3921,0.0398,1,105.9749,1555.0078,0.1527,4690.9339
1555.1326,-999,0.111,70.8617,76.6498,4318.495,37.9423,35,2209.801,8.3374,-999,3813.0781,14.3865,0.0849,0.0989,1783.9632,2102.2695,3.1398,1.8626,1,-6472.5439,0.0869,1,105.9782,1555.1328,0.1445,4301.3363
1555.285,-999,0.1103,76.9973,76.649,4318.0078,43.4292,35,2209.9773,8.3374,-999,3813.402,14.3865,0.1189,0.1231,2231.6394,2100.2174,3.0132,1.8244,1,-6472.6958,0.136,1,105.9815,1555.2578,0.1371,3958.5804
1555.4374,-999,0.1108,79.3482,76.6482,4318.236,45.3702,35,2210.1537,8.3374,-999,3813.7235,14.3866,0.1299,0.1328,2368.3424,2099.9017,3.01,1.8107,1,-6472.8472,0.1548,1,105.9849,1555.3828,0.1329,3841.297
1555.5898,-999,0.1093,79.859,76.6474,4320.0375,45.0619,35,2210.5063,8.3374,-999,3814.3654,14.3867,0.1261,0.1341,2396.3308,2102.7008,3.01,1.8078,1,-6473.1504,0.1589,1,105.9882,1555.6328,0.1362,3816.727
1555.7422,-999,0.1072,79.7768,76.6466,4325.7839,44.0305,35,2210.6827,8.3374,-999,3814.6864,14.3867,0.1209,0.1327,2392.1799,2117.646,3.225,1.8083,1,-6473.3022,0.1582,1,105.9915,1555.7578,0.1439,3820.6596
1555.8946,-999,0.1053,73.9461,76.6458,4332.6957,39.759,35,2210.859,8.3374,-999,3815.0136,14.3868,0.0998,0.1085,2028.6675,2136.5215,3.4083,1.8429,1,-6473.4541,0.1116,1,105.9949,1555.8828,0.15,4121.9212
1556.047,-999,0.1017,69.5415,76.645,4336.3155,41.192,35,2211.0354,8.3374,-999,3815.3458,14.3869,0.0754,0.089,1667.4759,2145.0791,3.5898,1.8714,1,-6473.6055,0.0763,1,105.9982,1556.0078,0.1482,4382.9943
1556.1994,-999,0.0995,67.9199,76.6442,4335.6261,38.7312,35,2211.3881,8.3374,-999,3816.0143,14.3871,0.0668,0.0814,1510.2177,2141.7503,3.7809,1.8825,1,-6473.9087,0.0634,1,106.0015,1556.2578,0.1335,4487.6391
1556.3518,-999,0.1031,71.0499,76.6434,4334.077,40.655,35,2211.5644,8.3374,-999,3816.3447,14.3872,0.0838,0.0958,1801.9253,2137.0737,3.9785,1.8614,1,-6474.0605,0.0884,1,106.0049,1556.3828,0.1383,4289.9427
1556.5042,-999,0.1043,72.5828,76.6426,4333.1465,39.4389,35,2211.7408,8.3374,-999,3816.6734,14.3873,0.0921,0.1025,1927.0865,2133.8692,4.1835,1.8515,1,-6474.2124,0.1007,1,106.0082,1556.5078,0.1452,4199.342
1556.6566,-999,0.1021,67.1502,76.6418,4333.0744,37.9931,35,2211.9171,8.3374,-999,3817.0086,14.3874,0.0637,0.0796,1430.5408,2132.7606,4.3886,1.8879,1,-6474.3638,0.0572,1,106.0115,1556.6328,0.142,4539.0781
1556.809,-999,0.1,71.5931,76.641,4333.392,39.6751,35,2212.0934,8.3374,-999,3817.3384,14.3875,0.0859,0.0964,1848.0378,2132.6189,4.3983,1.8579,1,-6474.5156,0.0927,1,106.0148,1556.7578,0.1315,4257.3935
1556.9614,-999,0.1063,85.3104,76.6402,4333.4559,40.58,35,2212.4461,8.3373,-999,3817.9698,14.3876,0.1095,0.1544,2653.8934,2131.0853,4.2561,1.7782,1,-6474.8188,0.2025,1,106.0182,1557.0078,0.1297,3572.8352
1557.1138,-999,0.1076,90.7218,76.6395,4332.9023,48.4441,35,2212.6225,8.3373,-999,3818.2807,14.3876,0.1019,0.1767,2850.2807,2128.8205,4.0369,1.7511,1,-6474.9707,0.2458,1,106.0215,1557.1328,0.1355,3359.7217
1557.2662,-999,0.107,88.9308,76.6387,4332.7704,44.9716,35,2212.7988,8.3373,-999,3818.5931,14.3876,0.1026,0.1692,2790.8679,2127.6146,3.7914,1.7598,1,-6475.1221,0.2314,1,106.0248,1557.2578,0.1391,3427.384
1557.4186,-999,0.1057,86.3537,76.6379,4333.3577,44.7485,35,2212.9752,8.3373,-999,3818.9078,14.3876,0.1044,0.1582,2696.3346,2128.1756,3.5372,1.7728,1,-6475.2739,0.2108,1,106.0282,1557.3828,0.1402,3529.6693
1557.571,-999,0.0875,87.165,76.6371,4334.5567,50.362,35,2213.3279,8.3373,-999,3819.5358,14.3877,0.0804,0.1524,2727.8641,2129.456,3.3023,1.7687,1,-6475.5771,0.2173,1,106.0315,1557.6328,0.1397,3496.8164
1557.7234,-999,0.0823,91.431,76.6363,4334.9172,46.9301,35,2213.5042,8.3373,-999,3819.8461,14.3877,0.0682,0.1669,2873.9123,2129.4511,3.1329,1.7477,1,-6475.729,0.2514,1,106.0348,1557.7578,0.1476,3333.6614
1557.8758,-999,0.0957,93.9671,76.6355,4334.9226,41.6217,35,2213.6806,8.3373,-999,3820.1543,14.3877,0.0794,0.1837,2948.7176,2128.5788,3.0519,1.7358,1,-6475.8804,0.2717,1,106.0382,1557.8828,0.1652,3243.6885
