DEPTH,AC,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
2377.75,83.0998,-999,0.1273,83.0998,68.9175,6726.2569,52.334,50,3356.9273,8.2836,13.5196,-999,7671.0066,18.9292,0.1219,0.1561,4159.521,4002.0815,5.061,2.409,1,-148.596,0.1508,1,164.5988,2377.75,0.2533,-999,3668.8181
2377.875,86.9998,-999,0.1457,86.9998,68.9157,6726.9574,52.836,50,3357.1036,8.2836,13.5196,-999,7671.4294,18.9292,0.1428,0.1808,4332.6101,4003.4783,4.782,2.3815,1,-148.634,0.1833,1,164.6037,2377.875,0.2582,-999,3504.3534
2378,88.7128,-999,0.1534,88.7128,68.9139,6727.4923,52.704,50,3357.28,8.2836,13.5196,-999,7671.8502,18.9293,0.1525,0.1916,4403.7898,4004.1884,4.54,2.3699,1,-148.673,0.1976,1,164.6086,2378,0.2569,-999,3436.6861
2378.125,89.4998,-999,0.1569,89.4998,68.9121,6728.0522,52.586,50,3357.4563,8.2836,13.5196,-999,7672.27,18.9293,0.157,0.1964,4435.7184,4005.0068,4.396,2.3647,1,-148.711,0.2042,1,164.6134,2378.125,0.2557,-999,3406.4663
2378.25,89.1498,-999,0.1553,89.1498,68.9102,6728.6026,52.47,50,3357.6327,8.2836,13.5196,-999,7672.6902,18.9294,0.1554,0.1943,4422.0704,4005.7839,4.355,2.367,1,-148.749,0.2012,1,164.6183,2378.25,0.2546,-999,3419.84
2378.375,88.3958,-999,0.152,88.3958,68.9084,6729.2784,52.357,50,3357.809,8.2836,13.5196,-999,7673.1113,18.9294,0.1516,0.1896,4391.8873,4007.0841,4.315,2.372,1,-148.787,0.195,1,164.6232,2378.375,0.2535,-999,3449.0106
2378.5,86.2138,-999,0.1421,86.2138,68.9066,6730.0399,52.236,50,3357.9854,8.2836,13.5196,-999,7673.5351,18.9295,0.1398,0.1759,4300.7524,4008.7376,4.419,2.3869,1,-148.825,0.1768,1,164.6281,2378.5,0.2523,-999,3536.3022
2378.625,84.0318,-999,0.1319,84.0318,68.9047,6730.9054,51.476,50,3358.1617,8.2836,13.5196,-999,7673.9615,18.9295,0.1292,0.1621,4204.6183,4010.8224,4.519,2.4022,1,-148.864,0.1586,1,164.6329,2378.625,0.2449,-999,3628.1271
2378.75,81.8498,-999,0.1213,81.8498,68.9029,6731.8509,50.656,50,3358.3381,8.2836,13.5196,-999,7674.3908,18.9296,0.1184,0.148,4103.071,4013.2421,4.62,2.4181,1,-148.902,0.1404,1,164.6378,2378.75,0.237,-999,3724.8478
2378.875,79.4998,-999,0.1095,79.4998,68.9011,6732.8431,49.501,50,3358.5144,8.2836,13.5196,-999,7674.8233,18.9296,0.107,0.1327,3987.0984,4015.8571,4.72,2.4358,1,-148.94,0.1208,1,164.6427,2378.875,0.2261,-999,3834.9537
2379,78.5098,-999,0.1044,78.5098,68.8992,6733.7521,48.187,50,3358.6908,8.2836,13.5196,-999,7675.2571,18.9297,0.104,0.1262,3936.2344,4018.1227,4.821,2.4434,1,-148.978,0.1126,1,164.6475,2379,0.2138,-999,3883.312
2379.125,77.4368,-999,0.0988,77.4368,68.8974,6734.5337,46.919,50,3358.8671,8.2836,13.5196,-999,7675.6923,18.9298,0.1003,0.1191,3879.5217,4019.8468,4.955,2.4518,1,-149.017,0.1036,1,164.6524,2379.125,0.2023,-999,3937.121
2379.25,77.2998,-999,0.0981,77.2998,68.8956,6735.2974,46.317,50,3359.0434,8.2836,13.5196,-999,7676.1278,18.9299,0.1007,0.1182,3872.4385,4021.4967,4.94,2.4529,1,-149.055,0.1025,1,164.6573,2379.25,0.1969,-999,3944.0988
2379.375,77.2998,-999,0.0981,77.2998,68.8938,6735.9656,45.975,50,3359.2198,8.2836,13.5196,-999,7676.5633,18.93,0.1014,0.1182,3872.7574,4022.7407,4.918,2.4529,1,-149.096,0.1025,1,164.6621,2379.375,0.1938,-999,3944.0988
2379.5,77.2998,-999,0.0981,77.2998,68.8919,6736.594,45.682,50,3359.3961,8.2836,13.5196,-999,7676.9988,18.93,0.1021,0.1182,3873.0751,4023.8151,4.896,2.4529,1,-149.03,0.1025,1,164.667,2379.5,0.1912,-999,3944.0988
2379.625,77.6398,-999,0.0999,77.6398,68.8901,6737.3415,45.781,50,3359.5725,8.2836,13.5196,-999,7677.4338,18.9301,0.1039,0.1205,3891.7139,4025.4037,4.864,2.4502,1,-148.947,0.1053,1,164.6719,2379.625,0.1921,-999,3926.8268
2379.75,78.8998,-999,0.1064,78.8998,68.8883,6738.3026,45.963,50,3359.7488,8.2836,13.5196,-999,7677.867,18.9302,0.1111,0.1288,3958.484,4027.9189,4.878,2.4404,1,-148.863,0.1158,1,164.6767,2379.75,0.1937,-999,3864.1169
2379.875,79.5198,-999,0.1096,79.5198,68.8865,6739.6837,46.15,50,3359.9252,8.2836,13.5196,-999,7678.2994,18.9303,0.1144,0.1329,3990.691,4032.2504,4.903,2.4356,1,-148.779,0.121,1,164.6816,2379.875,0.1954,-999,3833.9891
2380,80.6488,-999,0.1153,80.6488,68.8846,6741.6094,46.676,50,3360.1015,8.2836,13.5196,-999,7678.7303,18.9303,0.1201,0.1403,4047.7591,4038.9331,4.928,2.427,1,-148.695,0.1304,1,164.6865,2380,0.2001,25.4722,3780.3172
2380.125,80.4998,-999,0.1145,80.4998,68.8828,6744.0261,47.435,50,3360.2779,8.2836,13.5196,-999,7679.1614,18.9304,0.1175,0.1393,4040.689,4047.7266,4.953,2.4282,1,-148.61,0.1292,1,164.6913,2380.125,0.207,-999,3787.3144
2380.25,79.8098,-999,0.1111,79.8098,68.881,6746.8044,47.447,50,3360.4542,8.2836,13.5196,-999,7679.5934,18.9305,0.1134,0.1348,4006.3926,4058.0718,4.978,2.4334,1,-148.524,0.1234,1,164.6962,2380.25,0.2071,-999,3820.0578
2380.375,78.4728,-999,0.1042,78.4728,68.8791,6749.619,47.416,50,3360.6305,8.2836,13.5196,-999,7680.0272,18.9305,0.1055,0.126,3937.8135,4068.5413,5.001,2.4437,1,-148.485,0.1123,1,164.7011,2380.375,0.2068,-999,3885.143
2380.5,76.4798,-999,0.0937,76.4798,68.8773,6752.0522,46.865,50,3360.8069,8.2836,13.5196,-999,7680.4639,18.9306,0.0944,0.1128,3830.7211,4077.323,5.081,2.4595,1,-148.461,0.0957,1,164.7059,2380.5,0.2018,-999,3986.3866
2380.625,74.9878,-999,0.0856,74.9878,68.8755,6753.9483,46.322,50,3360.9832,8.2836,13.5196,-999,7680.9027,18.9307,0.0861,0.1028,3746.6956,4083.7792,5.154,2.4716,1,-148.438,0.0832,1,164.7108,2380.625,0.1969,-999,4065.702
2380.75,73.6838,-999,0.0783,73.6838,68.8737,6755.2752,45.697,50,3361.1596,8.2836,13.5196,-999,7681.3434,18.9308,0.0788,0.0939,3670.3536,4087.793,5.228,2.4825,1,-148.415,0.0724,1,164.7157,2380.75,0.1913,-999,4137.6537
2380.875,72.9938,-999,0.0745,72.9938,68.8718,6756.0528,44.649,50,3361.3359,8.2836,13.5196,-999,7681.7852,18.9309,0.0767,0.0892,3628.939,4089.4695,5.302,2.4883,1,-148.392,0.0666,1,164.7205,2380.875,0.1821,-999,4176.7664
2381,72.5958,-999,0.0722,72.5958,68.87,6756.3164,43.132,50,3361.5123,8.2836,13.5196,-999,7682.2275,18.931,0.0775,0.0865,3604.8002,4088.974,5.375,2.4917,1,-148.368,0.0633,1,164.7254,2381,0.169,-999,4199.6651
2381.125,72.2998,-999,0.0705,72.2998,68.8682,6756.3301,41.745,50,3361.6886,8.2836,13.5196,-999,7682.6703,18.9311,0.0786,0.0844,3586.7438,4087.4238,5.449,2.4943,1,-148.345,0.0608,1,164.7303,2381.125,0.1573,-999,4216.8588
2381.25,72.2998,-999,0.0705,72.2998,68.8664,6756.2195,40.848,50,3361.865,8.2836,13.5196,-999,7683.1132,18.9312,0.0807,0.0844,3587.0538,4085.3491,5.534,2.4943,1,-148.321,0.0608,1,164.7351,2381.25,0.1498,-999,4216.8588
2381.375,72.2998,-999,0.0705,72.2998,68.8645,6756.1999,41.336,50,3362.0413,8.2836,13.5196,-999,7683.556,18.9313,0.0796,0.0844,3587.3631,4083.657,5.481,2.4943,1,-148.304,0.0608,1,164.74,2381.375,0.1539,-999,4216.8588
2381.5,72.8128,-999,0.0734,72.8128,68.8627,6756.374,42.12,50,3362.2177,8.2836,13.5196,-999,7683.998,18.9314,0.0813,0.088,3619.4084,4082.7828,5.419,2.4899,1,-148.411,0.0651,1,164.7449,2381.5,0.1604,-999,4187.1491
2381.625,73.6998,-999,0.0785,73.6998,68.8609,6756.7933,43.915,50,3362.394,8.2836,13.5196,-999,7684.4387,18.9315,0.0832,0.094,3673.4996,4082.9491,5.357,2.4823,1,-148.518,0.0725,1,164.7498,2381.625,0.1757,-999,4136.7554
2381.75,74.9508,-999,0.0854,74.9508,68.859,6757.4905,45.65,50,3362.5703,8.2836,13.5196,-999,7684.8776,18.9316,0.0873,0.1025,3747.393,4084.2991,5.295,2.4719,1,-148.625,0.0829,1,164.7546,2381.75,0.1909,-999,4067.7091
2381.875,76.1588,-999,0.0919,76.1588,68.8572,6758.3301,47.149,50,3362.7467,8.2836,13.5196,-999,7685.3147,18.9316,0.0917,0.1106,3816.3554,4086.262,5.208,2.4621,1,-148.731,0.093,1,164.7595,2381.875,0.2044,-999,4003.1887
2382,77.4518,-999,0.0989,77.4518,68.8554,6759.2442,48.002,50,3362.923,8.2836,13.5196,-999,7685.75,18.9317,0.098,0.1192,3887.6629,4088.5504,5.116,2.4517,1,-148.836,0.1038,1,164.7644,2382,0.2121,-999,3936.3585
2382.125,78.8078,-999,0.1059,78.8078,68.8536,6760.117,47.651,50,3363.0994,8.2836,13.5196,-999,7686.1833,18.9318,0.107,0.1282,3959.8081,4090.6728,5.023,2.4411,1,-148.881,0.1151,1,164.7692,2382.125,0.2089,-999,3868.6278
2382.25,81.2788,-999,0.1185,81.2788,68.8517,6760.9064,47.327,50,3363.2757,8.2836,13.5196,-999,7686.6134,18.9319,0.1224,0.1443,4084.556,4092.4531,4.93,2.4223,1,-148.835,0.1357,1,164.7741,2382.25,0.206,-999,3751.0156
2382.375,84.2018,-999,0.1327,84.2018,68.8499,6761.5467,47.164,50,3363.4521,8.2836,13.5196,-999,7687.0396,18.9319,0.1396,0.1631,4222.1895,4093.6104,4.838,2.401,1,-148.791,0.16,1,164.779,2382.375,0.2045,-999,3620.802
2382.5,87.1248,-999,0.1463,87.1248,68.8481,6762.1362,47.981,50,3363.6284,8.2836,13.5196,-999,7687.4623,18.932,0.1542,0.1816,4350.1705,4094.562,4.797,2.3806,1,-148.745,0.1844,1,164.7838,2382.5,0.2119,-999,3499.3257
2382.625,89.0438,-999,0.1549,89.0438,68.8463,6762.5758,48.829,50,3363.8048,8.2836,13.5196,-999,7687.8826,18.932,0.1628,0.1936,4429.5318,4094.8798,4.769,2.3677,1,-148.7,0.2004,1,164.7887,2382.625,0.2198,-999,3423.911
2382.75,88.8998,-999,0.1542,88.8998,68.8444,6762.6957,49.686,50,3363.9811,8.2836,13.5196,-999,7688.3031,18.9321,0.1602,0.1927,4424.0573,4093.8295,4.74,2.3687,1,-148.655,0.1992,1,164.7936,2382.75,0.2278,-999,3429.4571
2382.875,84.7748,-999,0.1353,84.7748,68.8426,6762.45,49.432,50,3364.1575,8.2836,13.5196,-999,7688.7287,18.9321,0.138,0.1668,4249.2502,4091.2046,4.712,2.397,1,-148.61,0.1648,1,164.7984,2382.875,0.2254,-999,3596.3287
2383,80.6088,-999,0.1151,80.6088,68.8408,6761.9291,48.111,50,3364.3338,8.2836,13.5196,-999,7689.1596,18.9322,0.1167,0.14,4053.5413,4087.3946,4.669,2.4273,1,-148.565,0.1301,1,164.8033,2383,0.2131,-999,3782.1931
2383.125,76.4418,-999,0.0935,76.4418,68.8389,6761.2352,46.386,50,3364.5101,8.2836,13.5196,-999,7689.5963,18.9323,0.0952,0.1125,3835.2704,4082.8311,4.561,2.4598,1,-148.519,0.0953,1,164.8082,2383.125,0.1975,-999,3988.3683
2383.25,72.8048,-999,0.0734,72.8048,68.8371,6760.3922,44.642,50,3364.6865,8.2836,13.5196,-999,7690.0384,18.9324,0.0754,0.0879,3623.2611,4077.6134,4.453,2.4899,1,-148.474,0.065,1,164.813,2383.25,0.1821,-999,4187.6092
2383.375,70.4168,-999,0.0595,70.4168,68.8353,6759.4776,42.971,50,3364.8628,8.2836,13.5196,-999,7690.4841,18.9325,0.0621,0.0714,3471.6067,4072.0757,4.345,2.5108,1,-148.429,0.0451,1,164.8179,2383.375,0.1676,-999,4329.6209
2383.5,70.7558,-999,0.0615,70.7558,68.8335,6758.6559,41.701,50,3365.0392,8.2836,13.5196,-999,7690.9293,18.9326,0.0678,0.0738,3494.1429,4066.927,4.196,2.5078,1,-148.384,0.048,1,164.8228,2383.5,0.1569,-999,4308.8771
2383.625,73.6998,-999,0.0785,73.6998,68.8316,6757.9531,41.617,50,3365.2155,8.2836,13.5196,-999,7691.37,18.9327,0.0883,0.094,3678.4921,4062.2818,3.976,2.4823,1,-148.338,0.0725,1,164.8276,2383.625,0.1562,-999,4136.7554
2383.75,77.3898,-999,0.0985,77.3898,68.8298,6757.4459,42.271,50,3365.3919,8.2836,13.5196,-999,7691.8054,18.9327,0.1097,0.1188,3888.7706,4058.4784,3.756,2.4522,1,-148.293,0.1032,1,164.8325,2383.75,0.1617,-999,3939.512
2383.875,81.0788,-999,0.1175,81.0788,68.828,6757.1715,43.738,50,3365.5682,8.2836,13.5196,-999,7692.2357,18.9328,0.1287,0.143,4078.9929,4055.681,3.524,2.4238,1,-148.248,0.134,1,164.8374,2383.875,0.1742,-999,3760.2684
2384,84.7688,-999,0.1353,84.7688,68.8262,6757.1099,45.037,50,3365.7446,8.2836,13.5196,-999,7692.6612,18.9329,0.1472,0.1667,4251.9535,4053.8099,3.35,2.397,1,-148.203,0.1647,1,164.8422,2384,0.1855,-999,3596.5833
2384.125,88.6998,-999,0.1533,88.6998,68.8243,6757.2545,45.544,50,3365.9209,8.2836,13.5196,-999,7693.082,18.9329,0.1678,0.1915,4419.6412,4052.8427,3.165,2.37,1,-148.158,0.1975,1,164.8471,2384.125,0.19,-999,3437.1898
2384.25,89.3708,-999,0.1563,89.3708,68.8225,6757.5163,46.085,50,3366.0972,8.2836,13.5196,-999,7693.502,18.9329,0.1703,0.1956,4446.9986,4052.3845,2.981,2.3655,1,-148.11,0.2031,1,164.852,2384.25,0.1948,-999,3411.3832
2384.375,89.5838,-999,0.1573,89.5838,68.8207,6757.8662,46.848,50,3366.2736,8.2836,13.5196,-999,7693.9217,18.933,0.1699,0.197,4455.8209,4052.311,2.852,2.3641,1,-148.132,0.2049,1,164.8568,2384.375,0.2016,-999,3403.2721
2384.5,89.7968,-999,0.1582,89.7968,68.8189,6758.3215,47.707,50,3366.4499,8.2836,13.5196,-999,7694.3411,18.933,0.1692,0.1983,4464.6003,4052.701,2.744,2.3627,1,-148.174,0.2066,1,164.8617,2384.5,0.2094,-999,3395.1995
2384.625,90.2678,-999,0.1603,90.2678,68.817,6758.5914,47.99,50,3366.6263,8.2836,13.5196,-999,7694.76,18.9331,0.1711,0.2012,4483.4662,4052.2748,2.65,2.3596,1,-148.218,0.2106,1,164.8666,2384.625,0.212,-999,3377.484
2384.75,91.6998,-999,0.1664,91.6998,68.8152,6758.8279,47.772,50,3366.8026,8.2836,13.5196,-999,7695.1773,18.9331,0.179,0.21,4538.9198,4051.7045,2.657,2.3504,1,-148.261,0.2225,1,164.8715,2384.75,0.21,-999,3324.7406
2384.875,92.7378,-999,0.1708,92.7378,68.8134,6758.7705,47.384,50,3366.979,8.2836,13.5196,-999,7695.5934,18.9331,0.1852,0.2164,4578.0918,4049.8377,2.664,2.3438,1,-148.304,0.2311,1,164.8763,2384.875,0.2065,-999,3287.5273
2385,93.0978,-999,0.1723,93.0978,68.8115,6758.3262,46.858,50,3367.1553,8.2836,13.5196,-999,7696.0091,18.9332,0.1881,0.2186,4591.6852,4046.2707,2.671,2.3415,1,-148.347,0.2341,1,164.8812,2385,0.2017,-999,3274.8148
2385.125,93.4578,-999,0.1739,93.4578,68.8097,6757.3977,46.33,50,3367.3317,8.2836,13.5196,-999,7696.4244,18.9332,0.1911,0.2208,4605.1714,4040.602,2.678,2.3392,1,-148.39,0.2371,1,164.8861,2385.125,0.197,-999,3262.2001
2385.25,93.0998,-999,0.1723,93.0998,68.8079,6756.1168,45.792,50,3367.508,8.2836,13.5196,-999,7696.8401,18.9332,0.1903,0.2186,4592.4272,4033.4246,2.685,2.3415,1,-148.433,0.2342,1,164.8909,2385.25,0.1922,-999,3274.7444
2385.375,92.2998,-999,0.169,92.2998,68.8061,6754.5417,45.263,50,3367.6844,8.2836,13.5196,-999,7697.2567,18.9332,0.1873,0.2137,4563.1508,4025.0004,2.693,2.3465,1,-148.476,0.2275,1,164.8958,2385.375,0.1875,-999,3303.1279
2385.5,90.6998,-999,0.1621,90.6998,68.8042,6752.6994,44.711,50,3367.8607,8.2836,13.5196,-999,7697.6751,18.9333,0.1801,0.2039,4502.6149,4015.448,2.721,2.3568,1,-148.52,0.2142,1,164.9007,2385.5,0.1827,-999,3361.3971
2385.625,90.4438,-999,0.161,90.4438,68.8024,6750.7352,44.161,50,3368.037,8.2836,13.5196,-999,7698.0938,18.9333,0.1798,0.2023,4492.9971,4005.3818,2.807,2.3585,1,-148.563,0.212,1,164.9055,2385.625,0.1779,-999,3370.9115
2385.75,90.2998,-999,0.1604,90.2998,68.8006,6748.7207,43.608,50,3368.2134,8.2836,13.5196,-999,7698.5127,18.9334,0.1801,0.2014,4487.7074,3995.1054,2.894,2.3594,1,-148.606,0.2108,1,164.9104,2385.75,0.1731,-999,3376.2871
2385.875,91.3378,-999,0.1649,91.3378,68.7988,6746.7734,43.604,50,3368.3897,8.2836,13.5196,-999,7698.9304,18.9334,0.1855,0.2078,4528.1566,3985.1251,2.98,2.3527,1,-148.649,0.2195,1,164.9153,2385.875,0.1731,-999,3337.9176
2386,91.1778,-999,0.1642,91.1778,68.797,6744.9211,43.695,50,3368.5661,8.2836,13.5196,-999,7699.3482,18.9334,0.1846,0.2068,4522.3682,3975.5526,3.066,2.3537,1,-148.695,0.2181,1,164.9201,2386,0.1738,-999,3343.775
2386.125,90.6308,-999,0.1618,90.6308,68.7951,6743.2725,43.787,50,3368.7424,8.2836,13.5196,-999,7699.7667,18.9335,0.1815,0.2034,4501.603,3966.8461,3.153,2.3573,1,-148.618,0.2136,1,164.925,2386.125,0.1746,-999,3363.9563
2386.25,89.3208,-999,0.1561,89.3208,68.7933,6741.8389,44.02,50,3368.9188,8.2836,13.5196,-999,7700.1868,18.9335,0.1741,0.1953,4450.3021,3959.0521,3.239,2.3659,1,-148.521,0.2027,1,164.9299,2386.25,0.1766,-999,3413.2929
2386.375,87.4468,-999,0.1477,87.4468,68.7915,6740.6726,44.339,50,3369.0951,8.2836,13.5196,-999,7700.609,18.9336,0.1634,0.1837,4373.9406,3952.3997,3.326,2.3784,1,-148.421,0.1871,1,164.9347,2386.375,0.1794,-999,3486.4403
2386.5,84.9398,-999,0.1361,84.9398,68.7896,6739.8759,44.658,50,3369.2715,8.2836,13.5196,-999,7701.0344,18.9336,0.149,0.1678,4266.1056,3947.3344,3.408,2.3958,1,-148.319,0.1662,1,164.9396,2386.5,0.1822,-999,3589.3427
2386.625,82.5738,-999,0.1248,82.5738,68.7878,6739.2884,44.978,50,3369.4478,8.2836,13.5196,-999,7701.4627,18.9337,0.1348,0.1527,4158.0141,3943.1667,3.469,2.4128,1,-148.344,0.1464,1,164.9445,2386.625,0.185,-999,3692.1887
2386.75,81.4998,-999,0.1195,81.4998,68.786,6738.8699,45.301,50,3369.6242,8.2836,13.5196,-999,7701.8925,18.9337,0.1279,0.1458,4106.9395,3939.7248,3.53,2.4207,1,-148.398,0.1375,1,164.9493,2386.75,0.1878,-999,3740.8441
2386.875,80.1938,-999,0.113,80.1938,68.7842,6738.6093,45.615,50,3369.8005,8.2836,13.5196,-999,7702.324,18.9338,0.1196,0.1373,4042.8101,3936.9662,3.591,2.4305,1,-148.453,0.1266,1,164.9542,2386.875,0.1906,-999,3801.7658
2387,79.4998,-999,0.1095,79.4998,68.7823,6738.3912,45.333,50,3369.9768,8.2836,13.5196,-999,7702.7564,18.9339,0.116,0.1327,4007.9763,3934.3894,3.656,2.4358,1,-148.508,0.1208,1,164.9591,2387,0.1881,-999,3834.9537
2387.125,79.3688,-999,0.1088,79.3688,68.7805,6738.1717,45.011,50,3370.1532,8.2836,13.5196,-999,7703.189,18.9339,0.1159,0.1319,4001.5884,3931.8058,3.616,2.4368,1,-148.563,0.1197,1,164.9639,2387.125,0.1853,-999,3841.2833
2387.25,79.4428,-999,0.1092,79.4428,68.7787,6737.8912,44.597,50,3370.3295,8.2836,13.5196,-999,7703.6215,18.934,0.1172,0.1324,4005.7032,3928.9585,3.573,2.4362,1,-148.618,0.1204,1,164.9688,2387.25,0.1817,-999,3837.7052
2387.375,80.6408,-999,0.1153,80.6408,68.7769,6737.3555,43.557,50,3370.5059,8.2836,13.5196,-999,7704.0524,18.9341,0.1265,0.1402,4066.4117,3925.0123,3.53,2.4271,1,-148.673,0.1303,1,164.9737,2387.375,0.1727,-999,3780.6923
2387.5,83.6638,-999,0.1301,83.6638,68.775,6736.7921,42.644,50,3370.6822,8.2836,13.5196,-999,7704.4794,18.9341,0.1458,0.1597,4211.0558,3920.9628,3.487,2.4049,1,-148.728,0.1555,1,164.9785,2387.5,0.1649,-999,3644.0856
2387.625,87.0658,-999,0.146,87.0658,68.7732,6735.9597,42.98,50,3370.8586,8.2836,13.5196,-999,7704.9021,18.9342,0.1641,0.1813,4361.2413,3915.7604,3.445,2.381,1,-148.783,0.1839,1,164.9834,2387.625,0.1677,-999,3501.697
2387.75,89.7668,-999,0.1581,89.7668,68.7714,6735.0966,43.361,50,3371.0349,8.2836,13.5196,-999,7705.3216,18.9342,0.1778,0.1981,4472.0745,3910.4325,3.402,2.3629,1,-148.838,0.2064,1,164.9883,2387.75,0.171,-999,3396.3342
2387.875,91.9558,-999,0.1675,91.9558,68.7696,6734.2058,44.157,50,3371.2113,8.2836,13.5196,-999,7705.7386,18.9343,0.1877,0.2116,4556.9702,3904.9833,3.361,2.3487,1,-148.893,0.2246,1,164.9932,2387.875,0.1778,-999,3315.4847
2388,92.6998,-999,0.1707,92.6998,68.7678,6733.4264,45.024,50,3371.3876,8.2836,13.5196,-999,7706.1547,18.9343,0.1898,0.2161,4585.0928,3900.0113,3.322,2.344,1,-148.948,0.2308,1,164.998,2388,0.1854,-999,3288.8749
2388.125,91.5108,-999,0.1656,91.5108,68.7659,6732.8703,45.239,50,3371.5639,8.2836,13.5196,-999,7706.5722,18.9343,0.1832,0.2088,4540.7908,3895.996,3.282,2.3516,1,-149.003,0.2209,1,165.0029,2388.125,0.1873,-999,3331.6073
2388.25,90.0988,-999,0.1595,90.0988,68.7641,6732.5788,45.431,50,3371.7403,8.2836,13.5196,-999,7706.9913,18.9344,0.1755,0.2002,4486.5058,3893.1239,3.244,2.3607,1,-149.058,0.2092,1,165.0078,2388.25,0.189,-999,3383.8192
2388.375,88.6998,-999,0.1533,88.6998,68.7623,6732.5571,45.626,50,3371.9166,8.2836,13.5196,-999,7707.412,18.9344,0.1676,0.1915,4430.92,3891.4206,3.309,2.37,1,-149.113,0.1975,1,165.0126,2388.375,0.1907,-999,3437.1898
2388.5,86.2138,-999,0.1421,86.2138,68.7604,6732.7587,45.821,50,3372.093,8.2836,13.5196,-999,7707.8358,18.9345,0.1537,0.1759,4327.1753,3890.6808,3.371,2.3869,1,-149.168,0.1768,1,165.0175,2388.5,0.1924,-999,3536.3022
2388.625,84.8998,-999,0.1359,84.8998,68.7586,6733.1282,46.238,50,3372.2693,8.2836,13.5196,-999,7708.2612,18.9345,0.1455,0.1676,4269.9029,3890.6671,3.434,2.3961,1,-149.222,0.1658,1,165.0224,2388.625,0.1962,-999,3591.0338
2388.75,84.1868,-999,0.1326,84.1868,68.7568,6733.5309,46.988,50,3372.4457,8.2836,13.5196,-999,7708.6875,18.9346,0.1399,0.163,4238.1848,3890.7946,3.497,2.4011,1,-149.278,0.1599,1,165.0272,2388.75,0.2029,-999,3621.4472
2388.875,84.4338,-999,0.1337,84.4338,68.755,6733.7745,47.737,50,3372.622,8.2836,13.5196,-999,7709.1134,18.9346,0.1397,0.1646,4249.6796,3890.2292,3.559,2.3994,1,-149.23,0.1619,1,165.0321,2388.875,0.2097,-999,3610.8531
2389,84.9528,-999,0.1362,84.9528,68.7532,6733.8163,48.096,50,3372.7984,8.2836,13.5196,-999,7709.5388,18.9347,0.1419,0.1679,4273.2481,3888.782,3.622,2.3957,1,-149.117,0.1663,1,165.037,2389,0.213,-999,3588.7934
2389.125,85.4708,-999,0.1386,85.4708,68.7513,6733.5132,48.194,50,3372.9747,8.2836,13.5196,-999,7709.9634,18.9347,0.1446,0.1712,4296.4787,3885.8217,3.684,2.3921,1,-149.004,0.1706,1,165.0418,2389.125,0.2139,-999,3567.0434
2389.25,85.9888,-999,0.141,85.9888,68.7495,6732.848,48.291,50,3373.1511,8.2836,13.5196,-999,7710.3875,18.9348,0.1472,0.1745,4319.4208,3881.2698,3.763,2.3885,1,-148.89,0.1749,1,165.0467,2389.25,0.2148,-999,3545.5553
2389.375,85.8088,-999,0.1402,85.8088,68.7477,6732.0056,48.387,50,3373.3274,8.2836,13.5196,-999,7710.8117,18.9348,0.1461,0.1733,4311.9239,3875.9464,3.87,2.3897,1,-148.776,0.1734,1,165.0516,2389.375,0.2157,-999,3552.9928
2389.5,85.3398,-999,0.138,85.3398,68.7459,6731.048,48.482,50,3373.5037,8.2836,13.5196,-999,7711.2366,18.9349,0.1432,0.1704,4291.7003,3870.1266,3.976,2.393,1,-148.662,0.1695,1,165.0564,2389.5,0.2166,-999,3572.5189
2389.625,84.1688,-999,0.1325,84.1688,68.744,6730.0418,48.586,50,3373.6801,8.2836,13.5196,-999,7711.6629,18.9349,0.1364,0.1629,4239.6601,3864.1048,4.083,2.4013,1,-148.548,0.1597,1,165.0613,2389.625,0.2175,-999,3622.2216
2389.75,82.6538,-999,0.1252,82.6538,68.7422,6729.1004,48.886,50,3373.8564,8.2836,13.5196,-999,7712.0911,18.935,0.127,0.1532,4169.9175,3858.3816,4.19,2.4122,1,-148.434,0.1471,1,165.0662,2389.75,0.2203,-999,3688.615
2389.875,81.1378,-999,0.1177,81.1378,68.7404,6728.1041,49.751,50,3374.0328,8.2836,13.5196,-999,7712.5214,18.9351,0.1162,0.1434,4097.3732,3852.4406,4.297,2.4234,1,-148.319,0.1345,1,165.071,2389.875,0.2284,-999,3757.5341
2390,80.6998,-999,0.1155,80.6998,68.7386,6726.9932,50.591,50,3374.2091,8.2836,13.5196,-999,7712.9522,18.9351,0.1117,0.1406,4076.108,3846.0295,4.403,2.4267,1,-148.204,0.1308,1,165.0759,2390,0.2364,26.9114,3777.9282
2390.125,79.2668,-999,0.1083,79.2668,68.7367,6725.7634,51.308,50,3374.3855,8.2836,13.5196,-999,7713.385,18.9352,0.1016,0.1312,4004.0434,3839.1251,4.531,2.4376,1,-148.108,0.1189,1,165.0808,2390.125,0.2433,-999,3846.2263
2390.25,78.6998,-999,0.1054,78.6998,68.7349,6724.415,50.516,50,3374.5618,8.2836,13.5196,-999,7713.8185,18.9353,0.1,0.1275,3974.9557,3831.7226,4.669,2.4419,1,-148.265,0.1142,1,165.0856,2390.25,0.2357,-999,3873.9368
