DEPTH,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1312.3142,0.1961,98.9937,86.9609,3380.3994,84.8927,45,1854.6295,8.2925,12.8,4221.1289,18.8736,0.0219,0.254,2616.9378,2065.5652,3.8302,2.3058,1,-150.1762,0.2181,1,120.1507,1312.2598,0.4803,-999,3079.7722
1312.4682,0.204,101.0476,86.9578,3383.1573,76.4244,45,1854.8468,8.2925,12.8,4221.6306,18.8736,0.0828,0.2662,2713.2654,2071.7167,3.7929,2.294,1,-149.8883,0.2368,1,120.1563,1312.4138,0.393,-999,3017.1726
1312.6222,0.1863,96.4967,86.9547,3387.5297,74.0218,45,1855.064,8.2924,12.8,4222.1381,18.8737,0.1103,0.2391,2490.1127,2081.9999,3.8817,2.3206,1,-149.7137,0.1954,1,120.1618,1312.5678,0.3701,-999,3159.4661
1312.7762,0.1635,91.0074,86.9516,3392.5407,72.9179,45,1855.2812,8.2924,12.8,4222.6531,18.8738,0.1243,0.2058,2157.8926,2093.9104,4.2069,2.3548,1,-149.6804,0.1455,1,120.1673,1312.7218,0.3598,-999,3350.0358
1312.9302,0.1445,86.7342,86.9485,3396.8154,73.1866,45,1855.4985,8.2924,12.8,4223.1744,18.8739,0.1173,0.1792,1837.9027,2103.9241,4.7308,2.3833,1,-149.4406,0.1067,1,120.1729,1312.8758,0.3623,-999,3515.0846
1313.0842,0.1463,87.1369,86.9455,3400.1882,67.9216,45,1855.7157,8.2924,12.8,4223.695,18.874,0.1305,0.1817,1871.2888,2111.6269,4.879,2.3805,1,-149.224,0.1103,1,120.1784,1313.0298,0.3151,-999,3498.8397
1313.2382,0.1473,87.3661,86.9424,3404.3342,63.9076,45,1855.933,8.2924,12.8,4224.2153,18.8741,0.1396,0.1831,1890.2266,2121.3144,4.5986,2.379,1,-149.1302,0.1124,1,120.1839,1313.1837,0.2813,-999,3489.6607
1313.3922,0.1485,87.6143,86.9393,3409.7584,62.7896,45,1856.1502,8.2924,12.8,4224.7352,18.8742,0.143,0.1847,1910.4778,2134.282,4.3636,2.3773,1,-149.0278,0.1147,1,120.1895,1313.3377,0.2722,-999,3479.775
1313.5462,0.1506,88.0947,86.9362,3414.6727,61.7538,45,1856.3674,8.2924,12.8,4225.2544,18.8743,0.1476,0.1877,1948.6032,2145.9447,4.2859,2.3741,1,-148.7252,0.119,1,120.195,1313.4917,0.2639,-999,3460.799
1313.7002,0.1613,90.5067,86.9331,3418.7601,59.9645,45,1856.5847,8.2924,12.8,4225.7701,18.8744,0.1638,0.2027,2126.2893,2155.4927,4.4135,2.3581,1,-148.4716,0.141,1,120.2005,1313.6457,0.2497,-999,3368.5688
1313.8542,0.172,93.0172,86.93,3421.9026,57.608,45,1856.8019,8.2924,12.8,4226.2823,18.8745,0.1775,0.2181,2292.2135,2162.6233,4.4079,2.342,1,-148.4446,0.1638,1,120.2061,1313.7997,0.2316,15.2884,3277.6524
1314.0082,0.1822,95.4959,86.9269,3424.8287,55.3166,45,1857.0191,8.2924,12.8,4226.7912,18.8745,0.1887,0.2331,2439.4197,2169.2046,4.1173,2.3267,1,-148.5988,0.1863,1,120.2116,1313.9537,0.2145,-999,3192.5774
1314.1622,0.1949,98.6966,86.9238,3428.0263,53.9793,45,1857.2364,8.2924,12.8,4227.2959,18.8746,0.201,0.2523,2608.2146,2176.49,4.1196,2.3076,1,-148.705,0.2154,1,120.2171,1314.1076,0.2047,-999,3089.0431
1314.3162,0.2031,100.8013,86.9207,3431.2792,54.7283,45,1857.4536,8.2924,12.8,4227.7979,18.8746,0.2073,0.2647,2708.0121,2183.9221,4.3032,2.2954,1,-148.7707,0.2346,1,120.2227,1314.2616,0.2101,-999,3024.5448
1314.4702,0.2031,100.8068,86.9176,3434.5898,54.533,45,1857.6708,8.2924,12.8,4228.2999,18.8746,0.2075,0.2648,2708.7413,2191.5034,4.3299,2.2954,1,-148.7617,0.2346,1,120.2282,1314.4156,0.2087,-999,3024.3798
1314.6242,0.1897,97.3663,86.9145,3438.0125,53.6648,45,1857.8881,8.2924,12.8,4228.8062,18.8747,0.1968,0.2443,2542.3797,2199.3662,3.9783,2.3154,1,-148.6927,0.2033,1,120.2337,1314.5696,0.2024,-999,3131.2482
1314.7782,0.1727,93.19,86.9114,3441.8849,51.8923,45,1858.1053,8.2924,12.8,4229.3182,18.8748,0.1836,0.2191,2305.8133,2208.3756,4.0899,2.3409,1,-148.7382,0.1654,1,120.2393,1314.7236,0.1897,-999,3271.5747
1314.9322,0.1584,89.8518,86.9083,3446.3984,53.9847,45,1858.3225,8.2924,12.8,4229.8349,18.8749,0.1689,0.1986,2083.8372,2219.0242,4.5066,2.3624,1,-148.7813,0.135,1,120.2448,1314.8776,0.2047,-999,3393.1212
1315.0862,0.1579,89.7414,86.9052,3450.5709,55.901,45,1858.5398,8.2924,12.8,4230.3517,18.875,0.1667,0.1979,2076.3826,2228.7983,4.4159,2.3631,1,-148.9391,0.134,1,120.2503,1315.0316,0.2188,-999,3397.2954
1315.2402,0.1677,92.0087,86.9021,3453.671,57.1107,45,1858.757,8.2924,12.8,4230.8653,18.875,0.1742,0.2119,2232.2045,2235.826,4.1755,2.3484,1,-149.1694,0.1546,1,120.2559,1315.1855,0.2278,-999,3313.5785
1315.3942,0.172,93.0239,86.8991,3454.6677,61.208,45,1858.9743,8.2924,12.8,4231.3775,18.8751,0.1739,0.2181,2297.4065,2237.4568,4.024,2.342,1,-149.3552,0.1639,1,120.2614,1315.3395,0.2595,-999,3277.4163
1315.5482,0.1794,94.8036,86.8959,3452.9527,64.8627,45,1859.1915,8.2924,12.8,4231.8872,18.8752,0.1766,0.2289,2404.771,2232.1301,4.0326,2.3309,1,-149.6044,0.18,1,120.2669,1315.4935,0.2892,-999,3215.8911
1315.7022,0.1857,96.3423,86.8929,3449.776,63.5268,45,1859.4087,8.2924,12.8,4232.395,18.8752,0.1835,0.2382,2491.403,2223.053,4.1058,2.3215,1,-149.7701,0.194,1,120.2725,1315.6475,0.2782,-999,3164.5295
1315.8562,0.1879,96.9148,86.8898,3447.1128,58.6748,45,1859.626,8.2924,12.8,4232.9019,18.8753,0.1904,0.2416,2522.5563,2215.2942,4.1077,2.3181,1,-149.8674,0.1992,1,120.278,1315.8015,0.2397,-999,3145.8358
1316.0102,0.1902,97.479,86.8867,3445.3864,56.6405,45,1859.8432,8.2924,12.8,4233.4082,18.8753,0.1944,0.245,2552.5642,2209.941,4.1332,2.3147,1,-149.7836,0.2044,1,120.2835,1315.9555,0.2243,-999,3127.628
1316.1642,0.1902,97.4842,86.8836,3444.7782,55.9268,45,1860.0604,8.2924,12.8,4233.9144,18.8754,0.1951,0.245,2553.313,2207.4587,4.1107,2.3147,1,-149.6949,0.2044,1,120.2891,1316.1095,0.219,-999,3127.4612
1316.3182,0.1846,96.0798,86.8805,3444.6444,53.3359,45,1860.2777,8.2924,12.8,4234.4224,18.8754,0.1926,0.2366,2479.0159,2206.1914,4.0002,2.3231,1,-149.6239,0.1916,1,120.2946,1316.2634,0.2,-999,3173.1753
1316.4722,0.1764,94.0732,86.8774,3444.3915,47.8875,45,1860.4949,8.2924,12.8,4234.9332,18.8755,0.1903,0.2245,2364.7525,2204.6135,4.0611,2.3354,1,-149.5674,0.1734,1,120.3001,1316.4174,0.162,-999,3240.8598
1316.6262,0.1677,91.9979,86.8743,3442.9564,49.1878,45,1860.7121,8.2924,12.8,4235.4468,18.8756,0.1815,0.2118,2235.7894,2199.9948,4.0968,2.3485,1,-149.5295,0.1545,1,120.3057,1316.5714,0.1709,-999,3313.9675
1316.7802,0.1591,90.0077,86.8712,3440.957,53.9828,45,1860.9294,8.2924,12.8,4235.9632,18.8757,0.1696,0.1996,2100.6648,2193.9217,4.0284,2.3613,1,-149.6033,0.1364,1,120.3112,1316.7254,0.2047,-999,3387.2441
1316.9342,0.1549,89.0588,86.8681,3439.1712,61.3631,45,1861.1466,8.2924,12.8,4236.481,18.8758,0.1535,0.1937,2032.1566,2188.3941,4.0187,2.3676,1,-149.5093,0.1278,1,120.3167,1316.8794,0.2607,-999,3423.3343
1317.0882,0.1535,88.7233,86.865,3437.1893,64.8117,45,1861.3639,8.2924,12.8,4236.9993,18.8759,0.1453,0.1916,2007.5284,2182.3613,4.025,2.3698,1,-149.1073,0.1248,1,120.3222,1317.0334,0.2888,-999,3436.2794
1317.2422,0.1556,89.2135,86.8619,3434.552,62.3399,45,1861.5811,8.2924,12.8,4237.5169,18.876,0.1526,0.1947,2044.5519,2174.6452,3.9657,2.3666,1,-148.964,0.1292,1,120.3278,1317.1873,0.2686,-999,3417.3981
1317.3962,0.1632,90.9436,86.8588,3428.8931,58.3345,45,1861.7983,8.2924,12.8,4238.032,18.8761,0.169,0.2054,2167.8201,2159.1686,3.9106,2.3552,1,-149.2121,0.1449,1,120.3333,1317.3413,0.2371,-999,3352.386
1317.5502,0.1665,91.7118,86.8558,3420.8107,54.8733,45,1862.0156,8.2924,12.8,4238.546,18.8762,0.1752,0.2101,2219.8833,2137.4646,4.0177,2.3503,1,-149.6191,0.1519,1,120.3388,1317.4953,0.2112,-999,3324.3056
1317.7042,0.155,89.0685,86.8527,3413.4675,56.209,45,1862.2328,8.2924,12.8,4239.0638,18.8763,0.1627,0.1938,2035.2474,2117.6515,4.3471,2.3675,1,-149.9844,0.1279,1,120.3444,1317.6493,0.2211,-999,3422.9615
1317.8582,0.1309,83.8257,86.8496,3408.5886,59.3908,45,1862.45,8.2924,12.8,4239.5895,18.8764,0.128,0.1607,1595.8046,2104.1561,5.2219,2.4037,1,-150.0766,0.0802,1,120.3499,1317.8033,0.2453,-999,3637.0475
1318.0122,0.1034,78.3137,86.8465,3406.2105,59.5812,45,1862.6673,8.2924,12.8,4240.1242,18.8766,0.095,0.125,997.8004,2097.0716,7.3648,2.4449,1,-150.0646,0.0301,1,120.3554,1317.9573,0.2467,-999,3893.0359
1318.1662,0.0795,73.8802,86.8434,3405.2556,55.3539,45,1862.8845,8.2924,12.8,4240.6667,18.8768,0.0742,0.0953,378.7906,2093.6312,8.3236,2.4808,1,-149.8277,-0.0102,1,120.361,1318.1113,0.2147,-999,4126.6544
1318.3202,0.0759,73.2421,86.8403,3404.3093,54.8781,45,1863.1017,8.2924,12.8,4241.2104,18.877,0.0707,0.0909,277.3977,2090.2109,7.5915,2.4862,1,-149.6991,-0.016,1,120.3665,1318.2652,0.2112,-999,4162.6066
1318.4742,0.0833,74.5644,86.8372,3402.4952,55.751,45,1863.319,8.2924,12.8,4241.7518,18.8772,0.0781,0.0999,484.9867,2084.5632,6.6225,2.4751,1,-149.4855,-0.004,1,120.372,1318.4192,0.2177,-999,4088.7883
1318.6282,0.1043,78.488,86.8341,3398.0077,60.8425,45,1863.5362,8.2924,12.8,4242.2862,18.8774,0.0936,0.1261,1021.1415,2072.0535,5.9873,2.4436,1,-149.0152,0.0317,1,120.3776,1318.5732,0.2566,-999,3884.3906
1318.7822,0.1357,84.8586,86.831,3391.4578,64.8251,45,1863.7534,8.2924,12.8,4242.8103,18.8775,0.1237,0.1673,1693.974,2054.2566,5.7017,2.3964,1,-148.5791,0.0896,1,120.3831,1318.7272,0.2889,-999,3592.7773
1318.9362,0.1648,91.3175,86.828,3386.0312,71.0731,45,1863.9707,8.2924,12.8,4243.3248,18.8776,0.147,0.2077,2197.9369,2039.3603,5.1145,2.3528,1,-148.3634,0.1483,1,120.3886,1318.8812,0.3429,-999,3338.6596
1319.0902,0.1795,94.8178,86.8248,3382.0181,77.9377,45,1864.1879,8.2924,12.8,4243.8346,18.8776,0.0677,0.229,2416.6813,2028.1037,4.4618,2.3308,1,-148.1446,0.1802,1,120.3942,1319.0352,0.4078,-999,3215.4094
1319.2442,0.1837,95.8502,86.8217,3379.0319,81.361,45,1864.4052,8.2924,12.8,4244.3429,18.8777,0.0407,0.2352,2475.5698,2019.4881,4.5815,2.3245,1,-147.8519,0.1895,1,120.3997,1319.1892,0.4426,-999,3180.7763
1319.3982,0.1791,94.7367,86.8187,3375.9842,83.2511,45,1864.6224,8.2924,12.8,4244.8528,18.8778,0.0296,0.2285,2412.9443,2010.711,4.5651,2.3313,1,-147.6697,0.1794,1,120.4052,1319.3431,0.4625,-999,3218.162
1319.5522,0.1959,98.9293,86.8156,3371.5455,82.6915,45,1864.8396,8.2924,12.8,4245.3572,18.8778,0.0326,0.2537,2636.6034,1998.3644,4.0926,2.3062,1,-147.5389,0.2175,1,120.4108,1319.4971,0.4566,-999,3081.7771
1319.7062,0.2267,107.2659,86.8125,3366.7555,84.3163,45,1865.0569,8.2924,12.8,4245.8514,18.8778,0.0244,0.3024,2983.7817,1985.1287,3.6843,2.26,1,-147.6834,0.2933,1,120.4163,1319.6511,0.474,-999,2842.2644
1319.8602,0.25,114.1842,86.8094,3362.852,83.3372,45,1865.2741,8.2924,12.8,4246.338,18.8778,0.0291,0.3417,3200.0448,1974.183,3.4647,2.225,1,-147.7904,0.3562,1,120.4218,1319.8051,0.4635,-999,2670.0546
1320.0142,0.2599,117.2704,86.8063,3359.299,82.3591,45,1865.4913,8.2924,12.8,4246.8214,18.8777,0.0345,0.359,3280.9746,1964.1427,3.5667,2.2102,1,-147.8575,0.3843,1,120.4274,1319.9591,0.4531,-999,2599.7869
1320.1682,0.2545,115.5822,86.8032,3355.5696,77.2591,45,1865.7086,8.2924,12.8,4247.3065,18.8777,0.0742,0.3496,3238.5112,1953.6445,3.7021,2.2182,1,-147.8738,0.3689,1,120.4329,1320.1131,0.4011,-999,2637.7595
1320.3222,0.2425,111.8989,86.8001,3351.3466,77.3213,45,1865.9258,8.2924,12.8,4247.7956,18.8776,0.0736,0.3288,3136.0592,1941.8692,3.5349,2.2363,1,-147.9699,0.3354,1,120.4384,1320.267,0.4018,-999,2724.5849
1320.4762,0.2362,110.0309,86.797,3346.6391,75.8024,45,1866.143,8.2924,12.8,4248.2868,18.8776,0.0895,0.3182,3078.9524,1928.8426,3.5745,2.2457,1,-147.8537,0.3185,1,120.444,1320.421,0.387,-999,2770.8403
1320.6302,0.2378,110.4993,86.7939,3341.9286,76.2844,45,1866.3603,8.2924,12.8,4248.7774,18.8776,0.0842,0.3209,3094.2411,1915.8074,3.5194,2.2433,1,-147.7181,0.3227,1,120.4495,1320.575,0.3916,-999,2759.0948
1320.7842,0.2401,111.1898,86.7909,3338.4712,76.0149,45,1866.5775,8.2924,12.8,4249.2672,18.8776,0.0871,0.3248,3116.098,1905.9957,3.3686,2.2398,1,-147.7385,0.329,1,120.455,1320.729,0.389,-999,2741.9606
1320.9382,0.2392,110.9199,86.7878,3337.0694,77.0981,45,1866.7948,8.2924,12.8,4249.7574,18.8775,0.0758,0.3233,3108.2876,1901.4713,3.2333,2.2412,1,-147.998,0.3265,1,120.4606,1320.883,0.3996,-999,2748.6326
1321.0922,0.2321,108.8298,86.7847,3336.6449,78.2019,45,1867.012,8.2924,12.8,4250.2499,18.8775,0.0653,0.3114,3041.7319,1899.4572,3.4065,2.2519,1,-148.6127,0.3075,1,120.4661,1321.037,0.4105,-999,2801.4206
1321.2462,0.2192,105.1732,86.7816,3336.7109,75.3696,45,1867.2292,8.2924,12.8,4250.7466,18.8775,0.0943,0.2903,2911.7294,1898.6983,3.8312,2.2712,1,-148.9978,0.2743,1,120.4716,1321.191,0.3828,-999,2898.8188
1321.4002,0.2024,100.6307,86.7785,3336.1674,74.7208,45,1867.4465,8.2924,12.8,4251.2488,18.8776,0.1018,0.2637,2722.5732,1896.362,3.8141,2.2964,1,-149.3174,0.233,1,120.4772,1321.3449,0.3767,-999,3029.6723
1321.5542,0.2006,100.1644,86.7754,3334.6131,71.6463,45,1867.6637,8.2923,12.8,4251.7516,18.8776,0.1413,0.261,2701.6058,1891.4233,3.7327,2.2991,1,-149.6331,0.2288,1,120.4827,1321.4989,0.3481,-999,3043.7765
1321.7082,0.199,99.7452,86.7723,3331.9205,71.5406,45,1867.8809,8.2923,12.8,4252.255,18.8776,0.1428,0.2585,2682.4623,1883.5532,4.0833,2.3015,1,-149.8435,0.225,1,120.4882,1321.6529,0.3472,-999,3056.5686
1321.8622,0.1903,97.4953,86.7692,3329.1989,68.7177,45,1868.0982,8.2923,12.8,4252.7612,18.8777,0.182,0.2451,2571.7393,1875.6031,4.7464,2.3146,1,-150.1399,0.2045,1,120.4938,1321.8069,0.322,-999,3127.1051
1322.0162,0.1729,93.2438,86.7662,3326.8214,63.5383,45,1868.3154,8.2923,12.8,4253.2731,18.8778,0.1717,0.2194,2331.6329,1868.5285,4.5466,2.3406,1,-150.2408,0.1659,1,120.4993,1321.9609,0.2783,-999,3269.6871
1322.1702,0.1562,89.3464,86.7631,3325.3526,63.6461,45,1868.5326,8.2923,12.8,4253.7904,18.8779,0.1509,0.1955,2069.5068,1863.7838,4.7581,2.3657,1,-149.9797,0.1304,1,120.5048,1322.1149,0.2791,-999,3412.3149
1322.3242,0.1461,87.085,86.76,3325.2501,58.9914,45,1868.7499,8.2923,12.8,4254.3111,18.878,0.147,0.1814,1895.3606,1862.5504,5.1487,2.3809,1,-149.7215,0.1099,1,120.5104,1322.2689,0.2422,-999,3500.9249
1322.4782,0.1498,87.9151,86.7569,3325.2961,63.8479,45,1868.9671,8.2923,12.8,4254.8306,18.8781,0.1427,0.1866,1962.0249,1861.7011,5.0817,2.3753,1,-149.6829,0.1174,1,120.5159,1322.4228,0.2808,-999,3467.869
1322.6322,0.1424,86.2829,86.7538,3326.0241,60.0499,45,1869.1843,8.2923,12.8,4255.3525,18.8782,0.1407,0.1763,1829.9014,1862.6038,4.7905,2.3864,1,-149.5146,0.1026,1,120.5214,1322.5768,0.2504,-999,3533.4701
1322.7862,0.1325,84.1707,86.7507,3327.2024,63.3559,45,1869.4016,8.2923,12.8,4255.8777,18.8783,0.1225,0.1629,1643.1537,1864.6609,4.5051,2.4013,1,-149.224,0.0834,1,120.527,1322.7308,0.2768,-999,3622.1399
1322.9402,0.1469,87.2726,86.7476,3328.1147,63.3717,45,1869.6188,8.2923,12.8,4256.3981,18.8784,0.1401,0.1826,1912.431,1866.0406,5.5486,2.3796,1,-149.0793,0.1116,1,120.5325,1322.8848,0.2769,-999,3493.3994
1323.0942,0.1577,89.6903,86.7446,3328.258,69.1284,45,1869.8361,8.2923,12.8,4256.915,18.8785,0.1422,0.1976,2097.3964,1865.4457,5.1248,2.3634,1,-149.0706,0.1335,1,120.538,1323.0388,0.3256,-999,3399.231
1323.2482,0.1757,93.905,86.7415,3327.5676,75.5355,45,1870.0533,8.2923,12.8,4257.426,18.8786,0.0924,0.2235,2375.7959,1862.713,4.5823,2.3364,1,-149.1894,0.1719,1,120.5436,1323.1928,0.3844,-999,3246.6647
1323.4022,0.1955,98.8243,86.7384,3326.1704,79.4509,45,1870.2705,8.2923,12.8,4257.9305,18.8786,0.0546,0.253,2643.5156,1858.1698,4.538,2.3068,1,-149.3989,0.2166,1,120.5491,1323.3467,0.423,-999,3085.0514
1323.5562,0.2013,100.3358,86.7353,3324.6295,79.9996,45,1870.4878,8.2923,12.8,4258.4331,18.8787,0.0503,0.262,2715.8657,1853.2585,4.5119,2.2981,1,-149.3833,0.2303,1,120.5546,1323.5007,0.4286,-999,3038.5769
1323.7102,0.2083,102.2093,86.7322,3323.0551,74.6129,45,1870.705,8.2923,12.8,4258.9333,18.8787,0.1031,0.273,2799.6301,1848.2644,4.4271,2.2875,1,-149.362,0.2474,1,120.5602,1323.6547,0.3756,-999,2982.8797
1323.8642,0.2171,104.5866,86.7291,3321.1672,73.1083,45,1870.9222,8.2923,12.8,4259.4308,18.8787,0.1218,0.2869,2897.3794,1842.4661,4.3231,2.2744,1,-149.2164,0.269,1,120.5657,1323.8087,0.3615,16.162,2915.0775
1324.0182,0.2206,105.5664,86.726,3317.7315,71.0631,45,1871.1395,8.2923,12.8,4259.927,18.8787,0.1494,0.2926,2935.4367,1832.6819,4.2907,2.2691,1,-148.8232,0.2779,1,120.5712,1323.9627,0.3429,-999,2888.0217
1324.1722,0.2221,105.9937,86.7229,3312.6397,74.5917,45,1871.3567,8.2923,12.8,4260.4228,18.8787,0.1034,0.295,2951.8743,1818.6303,4.6442,2.2668,1,-148.4777,0.2818,1,120.5768,1324.1167,0.3754,-999,2876.379
1324.3262,0.1983,99.5735,86.7199,3308.1864,70.0229,45,1871.5739,8.2923,12.8,4260.9263,18.8787,0.1641,0.2575,2682.5717,1806.2096,5.1068,2.3025,1,-148.401,0.2234,1,120.5823,1324.2707,0.3335,-999,3061.8392
1324.4802,0.1731,93.2824,86.7168,3306.513,63.4059,45,1871.7912,8.2923,12.8,4261.4382,18.8788,0.1721,0.2197,2341.6916,1800.9372,5.3028,2.3403,1,-148.5319,0.1662,1,120.5878,1324.4246,0.2772,-999,3268.3341
1324.6342,0.1497,87.8936,86.7137,3305.9263,54.6876,45,1872.0084,8.2923,12.8,4261.9577,18.8789,0.1589,0.1864,1966.9731,1798.4523,5.4901,2.3754,1,-148.8033,0.1172,1,120.5934,1324.5786,0.2098,-999,3468.7173
1324.7882,0.1252,82.6479,86.7106,3305.9872,54.8848,45,1872.2257,8.2923,12.8,4262.4852,18.8791,0.1292,0.1532,1502.1224,1797.6229,5.6302,2.4122,1,-149.0195,0.0695,1,120.5989,1324.7326,0.2113,-999,3688.8783
1324.9422,0.1145,80.4992,86.7075,3306.2332,60.953,45,1872.4429,8.2923,12.8,4263.0163,18.8792,0.1055,0.1393,1275.5877,1797.265,5.3199,2.4282,1,-149.2414,0.05,1,120.6044,1324.8866,0.2575,-999,3787.3426
1325.0962,0.1195,81.48,86.7044,3306.0867,64.8279,45,1872.6601,8.2923,12.8,4263.5457,18.8794,0.1039,0.1457,1382.6383,1795.898,4.9639,2.4208,1,-149.4196,0.0589,1,120.61,1325.0406,0.2889,-999,3741.7532
1325.2502,0.1269,83.0094,86.7014,3305.9373,63.5432,45,1872.8774,8.2923,12.8,4264.0727,18.8795,0.1155,0.1555,1539.4221,1794.5272,4.9689,2.4096,1,-149.7371,0.0728,1,120.6155,1325.1946,0.2783,-999,3672.8135
1325.4042,0.1381,85.359,86.6983,3305.4702,60.7273,45,1873.0946,8.2923,12.8,4264.596,18.8796,0.1342,0.1705,1758.754,1792.3429,4.6523,2.3929,1,-150.1505,0.0942,1,120.621,1325.3486,0.2557,-999,3571.7153
1325.5582,0.1444,86.7209,86.6952,3304.6426,61.134,45,1873.3118,8.2923,12.8,4265.1173,18.8797,0.1411,0.1791,1875.441,1789.2325,4.4229,2.3834,1,-150.4678,0.1066,1,120.6266,1325.5025,0.2589,-999,3515.6237
1325.7122,0.1416,86.1119,86.6921,3303.6792,62.9042,45,1873.5291,8.2923,12.8,4265.6394,18.8799,0.1345,0.1752,1824.8511,1785.7698,4.7448,2.3876,1,-150.5405,0.101,1,120.6321,1325.6565,0.2731,-999,3540.4868
1325.8662,0.1286,83.3526,86.689,3303.0921,62.292,45,1873.7463,8.2923,12.8,4266.1659,18.88,0.1199,0.1577,1574.8054,1783.2702,4.9301,2.4071,1,-150.5075,0.0759,1,120.6376,1325.8105,0.2682,-999,3657.6909
1326.0202,0.1238,82.3676,86.6859,3303.3578,60.4205,45,1873.9635,8.2923,12.8,4266.6939,18.8801,0.1176,0.1514,1477.5565,1782.9666,5.0968,2.4143,1,-150.4844,0.067,1,120.6432,1325.9645,0.2533,-999,3701.4317
1326.1742,0.1247,82.5385,86.6828,3304.3574,57.2609,45,1874.1808,8.2923,12.8,4267.2216,18.8803,0.1244,0.1525,1495.3083,1784.5556,5.318,2.413,1,-150.3803,0.0685,1,120.6487,1326.1185,0.229,-999,3693.7677
1326.3282,0.1195,81.4937,86.6797,3305.7593,57.4633,45,1874.398,8.2923,12.8,4267.751,18.8804,0.1179,0.1457,1387.7844,1787.1794,5.3594,2.4207,1,-150.1834,0.059,1,120.6542,1326.2725,0.2305,-999,3741.1241
1326.4822,0.1109,79.7689,86.6766,3306.9555,55.9708,45,1874.6152,8.2923,12.8,4268.2833,18.8806,0.1103,0.1345,1197.3576,1789.2684,5.1012,2.4337,1,-150.0076,0.0434,1,120.6598,1326.4264,0.2193,-999,3822.0165
1326.6362,0.0993,77.5372,86.6736,3307.5833,53.5856,45,1874.8325,8.2923,12.8,4268.8193,18.8808,0.101,0.1198,924.9321,1789.8859,4.7726,2.451,1,-149.8412,0.0231,1,120.6653,1326.5804,0.2018,-999,3932.0229
1326.7902,0.0905,75.8993,86.6705,3307.8504,50.9624,45,1875.0497,8.2923,12.8,4269.3582,18.881,0.0951,0.1089,704.1857,1789.5686,4.7553,2.4642,1,-149.831,0.0082,1,120.6708,1326.7344,0.1832,-999,4016.8756
1326.9442,0.0948,76.6841,86.6674,3308.4055,51.4583,45,1875.267,8.2923,12.8,4269.8957,18.8812,0.0994,0.1141,812.9754,1789.9963,4.9297,2.4578,1,-149.8871,0.0153,1,120.6763,1326.8884,0.1866,-999,3975.7661
1327.0982,0.1095,79.5094,86.6643,3310.1072,53.0999,45,1875.4842,8.2923,12.8,4270.4284,18.8813,0.1137,0.1328,1169.0056,1793.3891,4.7157,2.4357,1,-150.0289,0.041,1,120.6819,1327.0424,0.1983,-999,3834.4906
1327.2522,0.1275,83.1328,86.6612,3313.7153,52.8133,45,1875.7014,8.2923,12.8,4270.9552,18.8815,0.1354,0.1563,1557.5862,1801.7091,4.6647,2.4087,1,-150.2562,0.0739,1,120.6874,1327.1964,0.1963,-999,3667.3617
1327.4062,0.1367,85.0512,86.6581,3319.8669,53.3565,45,1875.9187,8.2923,12.8,4271.479,18.8816,0.1454,0.1685,1737.5542,1816.5966,4.7963,2.395,1,-150.299,0.0914,1,120.6929,1327.3504,0.2002,-999,3584.6414
1327.5602,0.1378,85.2961,86.6551,3331.0249,55.6041,45,1876.1359,8.2923,12.8,4272.0024,18.8817,0.143,0.1701,1759.7861,1844.4021,4.852,2.3933,1,-150.1005,0.0936,1,120.6985,1327.5043,0.2166,-999,3574.3492
1327.7142,0.1316,83.9874,86.652,3343.0478,57.185,45,1876.3531,8.2923,12.8,4272.5279,18.8818,0.1328,0.1617,1640.9784,1874.4394,5.3106,2.4026,1,-149.9081,0.0817,1,120.704,1327.6583,0.2284,-999,3630.0451
1327.8682,0.1089,79.3804,86.6489,3349.3371,57.1021,45,1876.5704,8.2923,12.8,4273.0608,18.882,0.1059,0.132,1156.1444,1889.6749,5.7559,2.4367,1,-149.9425,0.0398,1,120.7095,1327.8123,0.2278,-999,3840.722
1328.0222,0.0967,77.0397,86.6458,3350.868,56.0858,45,1876.7876,8.2923,12.8,4273.5977,18.8822,0.0935,0.1165,863.7689,1892.6275,6.2235,2.455,1,-150.0663,0.0185,1,120.7151,1327.9663,0.2202,-999,3957.4148
1328.1762,0.1046,78.5486,86.6427,3350.9552,55.7402,45,1877.0048,8.2923,12.8,4274.132,18.8824,0.1034,0.1265,1056.9772,1891.859,6.3418,2.4431,1,-150.095,0.0323,1,120.7206,1328.1203,0.2176,-999,3881.3938
1328.3302,0.1149,80.5562,86.6397,3350.0168,53.8632,45,1877.2221,8.2923,12.8,4274.6629,18.8825,0.1186,0.1397,1292.0204,1888.449,5.2441,2.4277,1,-150.093,0.0505,1,120.7261,1328.2743,0.2038,-999,3784.6627
1328.4842,0.1237,82.3426,86.6366,3348.8948,53.3304,45,1877.4393,8.2923,12.8,4275.191,18.8827,0.13,0.1512,1482.4271,1884.5692,4.3751,2.4145,1,-150.1188,0.0668,1,120.7317,1328.4282,0.2,-999,3702.5555
