DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL
1592.0396,-999,0.15,87.96,71.6784,4909.6138,50.3,45,2261.7992,8.336,-999,5594.6882,20.6195,0.1384,0.1868,2878.7242,2852.1965,3.53,2.375,1,24.18,0.2237,1,135.6109,1592,0.2336
1592.192,-999,0.1458,87.02,71.6765,4910.0636,56.92,45,2262.1519,8.336,-999,5595.5337,20.6194,0.1202,0.181,2849.9003,2851.6999,3.59,2.3813,1,24.48,0.2162,1,135.617,1592.25,0.3
1592.3444,-999,0.1426,86.33,71.6745,4910.3186,56.97,45,2262.3282,8.336,-999,5595.9573,20.6193,0.1167,0.1766,2828.2493,2851.5181,3.71,2.3861,1,24.54,0.2106,1,135.6231,1592.375,0.3005
1592.4968,-999,0.1351,84.71,71.6726,4910.8047,56.04,45,2262.5046,8.336,-999,5596.383,20.6193,0.111,0.1664,2775.6109,2851.9728,3.94,2.3974,1,24.5,0.1977,1,135.6292,1592.5,0.2907
1592.6492,-999,0.1281,83.25,71.6706,4911.427,54.53,45,2262.6809,8.336,-999,5596.8104,20.6192,0.1073,0.157,2726.431,2852.8005,4.08,2.4079,1,24.45,0.186,1,135.6353,1592.625,0.2752
1592.8016,-999,0.1207,81.73,71.6687,4912.2597,52.1,45,2262.8573,8.336,-999,5597.2399,20.6192,0.1057,0.1473,2673.3353,2854.2061,4.22,2.419,1,24.31,0.1738,1,135.6414,1592.75,0.251
1592.954,-999,0.104,78.44,71.6667,4913.5249,46.82,45,2263.21,8.3359,-999,5598.1077,20.6192,0.1032,0.1258,2551.1784,2855.9216,4.41,2.444,1,24.04,0.1475,1,135.6474,1593,0.2014
1593.1064,-999,0.0945,76.63,71.6648,4914.5846,43.25,45,2263.3863,8.3359,-999,5598.5441,20.6192,0.103,0.1138,2479.488,2857.9361,4.5,2.4583,1,24.15,0.133,1,135.6535,1593.125,0.17
1593.2588,-999,0.0893,75.66,71.6628,4915.9603,41.48,45,2263.5626,8.3359,-999,5598.9819,20.6192,0.1005,0.1073,2439.7763,2860.8015,4.68,2.4661,1,24.24,0.1253,1,135.6596,1593.25,0.1551
1593.4112,-999,0.0873,75.3,71.6609,4917.4843,42.33,45,2263.739,8.3359,-999,5599.4203,20.6192,0.0966,0.1049,2424.948,2864.0637,4.71,2.469,1,24.37,0.1224,1,135.6657,1593.375,0.1622
1593.5636,-999,0.0897,75.75,71.6589,4919.4059,47.23,45,2264.0917,8.3359,-999,5600.2957,20.6191,0.0873,0.1079,2444.2731,2867.5397,4.74,2.4654,1,24.52,0.126,1,135.6718,1593.625,0.2051
1593.716,-999,0.0951,76.75,71.6569,4920.9517,49.55,45,2264.268,8.3359,-999,5600.7319,20.6191,0.0862,0.1146,2485.6723,2870.8679,4.74,2.4573,1,24.48,0.134,1,135.6779,1593.75,0.2265
1593.8684,-999,0.0983,77.34,71.655,4922.2641,50,45,2264.4444,8.3359,-999,5601.1673,20.6191,0.0883,0.1185,2509.7156,2873.5712,4.65,2.4526,1,24.43,0.1387,1,135.684,1593.875,0.2308
1594.0208,-999,0.1019,78.03,71.653,4923.4378,50.54,45,2264.6207,8.3359,-999,5601.6018,20.6191,0.0906,0.1231,2537.3334,2875.9001,4.59,2.4472,1,24.44,0.1442,1,135.6901,1594,0.2359
1594.1732,-999,0.1053,78.69,71.6511,4924.5184,51.39,45,2264.7971,8.3359,-999,5602.0353,20.6191,0.0919,0.1274,2563.3166,2877.974,4.54,2.442,1,24.48,0.1495,1,135.6962,1594.125,0.2441
1594.3256,-999,0.1107,79.73,71.6491,4925.8922,50.27,45,2265.1498,8.3359,-999,5602.8996,20.619,0.1005,0.1343,2603.4399,2879.9894,4.53,2.434,1,24.5,0.1578,1,135.7022,1594.375,0.2333
1594.478,-999,0.1092,79.45,71.6472,4926.8689,48.22,45,2265.3261,8.3359,-999,5603.3321,20.619,0.1044,0.1324,2593.1526,2881.7788,4.55,2.4362,1,24.45,0.1556,1,135.7083,1594.5,0.2141
1594.6304,-999,0.1068,78.97,71.6452,4927.6306,47.14,45,2265.5024,8.3359,-999,5603.7652,20.619,0.105,0.1293,2575.1386,2882.9791,4.74,2.4398,1,24.46,0.1518,1,135.7144,1594.625,0.2043
1594.7828,-999,0.1007,77.79,71.6433,4928.1927,47.06,45,2265.6788,8.3359,-999,5604.2,20.619,0.0993,0.1215,2529.4777,2883.6288,4.85,2.449,1,24.66,0.1423,1,135.7205,1594.75,0.2036
1594.9352,-999,0.092,76.17,71.6413,4928.2914,47.46,45,2265.8551,8.3359,-999,5604.6371,20.6189,0.0891,0.1107,2464.3612,2883.0116,4.96,2.462,1,24.94,0.1294,1,135.7266,1594.875,0.2072
1595.0876,-999,0.0771,73.45,71.6394,4928.6549,46.62,45,2266.2078,8.3359,-999,5605.5192,20.619,0.0741,0.0923,2348.525,2882.2401,4.99,2.4844,1,25.53,0.1076,1,135.7327,1595.125,0.1996
1595.24,-999,0.0754,73.16,71.6374,4928.8104,47.15,45,2266.3842,8.3359,-999,5605.9607,20.619,0.07,0.0903,2335.8854,2881.783,4.91,2.4869,1,25.69,0.1053,1,135.7388,1595.25,0.2044
1595.3924,-999,0.084,74.7,71.6355,4929.0042,48.22,45,2266.5605,8.3359,-999,5606.4,20.619,0.0773,0.1008,2403.575,2881.4372,4.85,2.474,1,25.84,0.1176,1,135.7449,1595.375,0.2141
1595.5448,-999,0.0974,77.18,71.6335,4929.1758,50.08,45,2266.7369,8.3359,-999,5606.8356,20.619,0.0871,0.1174,2506.7698,2881.0404,4.79,2.4539,1,25.97,0.1374,1,135.751,1595.5,0.2315
1595.6972,-999,0.1393,85.62,71.6316,4929.6106,62.96,45,2267.0896,8.3358,-999,5607.6846,20.6188,0.1006,0.1721,2812.869,2880.537,4.75,2.391,1,26.19,0.205,1,135.757,1595.75,0.3671
1595.8496,-999,0.1505,88.08,71.6296,4929.6455,67.09,45,2267.2659,8.3358,-999,5608.1061,20.6188,0.0595,0.1876,2891.2219,2879.7999,4.65,2.3742,1,26.31,0.2246,1,135.7631,1595.875,0.4171
1596.002,-999,0.1638,91.09,71.6277,4929.5792,72.89,45,2267.4422,8.3358,-999,5608.5241,20.6187,0.0173,0.2063,2981.2988,2878.7977,4.42,2.3543,1,26.6,0.2487,1,135.7692,1596,0.4938
1596.1544,-999,0.1727,93.17,71.6257,4929.4969,77.59,45,2267.6186,8.3358,-999,5608.9397,20.6186,0.0046,0.219,3040.2527,2877.7571,4.31,2.341,1,26.81,0.2654,1,135.7753,1596.125,0.5623
1596.3068,-999,0.1767,94.14,71.6238,4929.4119,80.58,45,2267.7949,8.3358,-999,5609.3542,20.6185,0.0017,0.2249,3067.0225,2876.7108,4.25,2.335,1,26.9,0.2731,1,135.7814,1596.25,0.6093
1596.4592,-999,0.1807,95.12,71.6218,4929.6034,81.85,45,2268.1476,8.3358,-999,5610.1811,20.6183,0.001,0.2308,3093.754,2875.5957,4.19,2.3289,1,26.95,0.281,1,135.7875,1596.5,0.6302
1596.6116,-999,0.177,94.22,71.6199,4929.3841,77.81,45,2268.324,8.3358,-999,5610.5956,20.6182,0.0043,0.2254,3070.0195,2874.1912,4.2,2.3345,1,26.88,0.2738,1,135.7936,1596.625,0.5657
1596.764,-999,0.173,93.26,71.6179,4929.0681,74.57,45,2268.5003,8.3358,-999,5611.0111,20.6182,0.0112,0.2195,3044.1691,2872.5279,4.33,2.3405,1,26.8,0.2661,1,135.7997,1596.75,0.5176
1596.9164,-999,0.1671,91.85,71.616,4928.6261,72.54,45,2268.6767,8.3358,-999,5611.4282,20.6181,0.0189,0.2109,3005.0656,2870.5273,4.43,2.3494,1,26.69,0.2548,1,135.8058,1596.875,0.4889
1597.0688,-999,0.1543,88.92,71.614,4928.3285,72.3,45,2269.0293,8.3358,-999,5612.2692,20.6179,0.02,0.1928,2919.7045,2868.0911,4.57,2.3685,1,26.39,0.2314,1,135.8118,1597.125,0.4856
1597.2212,-999,0.1465,87.17,71.6121,4927.6957,74.84,45,2269.2057,8.3358,-999,5612.6918,20.6179,0.0104,0.1819,2865.9444,2865.5817,4.66,2.3803,1,26.27,0.2174,1,135.8179,1597.25,0.5215
1597.3736,-999,0.1417,86.14,71.6101,4927.194,76.6,45,2269.382,8.3358,-999,5613.1156,20.6178,0.0063,0.1754,2833.3946,2863.4261,4.95,2.3874,1,26.24,0.2091,1,135.824,1597.375,0.5474
1597.526,-999,0.1366,85.04,71.6082,4926.7809,77.31,45,2269.5584,8.3358,-999,5613.5408,20.6178,0.0051,0.1685,2797.7311,2861.5042,5.1,2.3951,1,26.24,0.2003,1,135.8301,1597.5,0.5581
1597.6784,-999,0.1311,83.87,71.6062,4926.6836,76.98,45,2269.7347,8.3358,-999,5613.9675,20.6177,0.0056,0.161,2758.7408,2860.4117,5.29,2.4034,1,26.35,0.191,1,135.8362,1597.625,0.5531
1597.8308,-999,0.127,83.03,71.6043,4927.0734,72.59,45,2270.0874,8.3358,-999,5614.8231,20.6176,0.0187,0.1556,2730.3555,2859.7782,5.47,2.4095,1,26.84,0.1842,1,135.8423,1597.875,0.4896
1597.9832,-999,0.1297,83.59,71.6023,4927.3209,68.34,45,2270.2638,8.3358,-999,5615.2501,20.6176,0.0471,0.1592,2749.97,2859.5977,5.53,2.4054,1,27.25,0.1887,1,135.8484,1598,0.4329
1598.1356,-999,0.1333,84.33,71.6004,4927.6891,66.25,45,2270.4401,8.3358,-999,5615.6762,20.6175,0.0689,0.164,2775.4044,2859.739,5.58,2.4001,1,27.46,0.1946,1,135.8545,1598.125,0.4066
1598.288,-999,0.1402,85.81,71.5984,4928.0705,67.17,45,2270.6165,8.3358,-999,5616.1004,20.6175,0.0586,0.1733,2824.6852,2859.918,5.54,2.3897,1,27.56,0.2065,1,135.8606,1598.25,0.4181
1598.4404,-999,0.1555,89.19,71.5965,4928.768,72.3,45,2270.9691,8.3357,-999,5616.9408,20.6174,0.02,0.1945,2930.9925,2860.1242,5.48,2.3667,1,27.71,0.2335,1,135.8667,1598.5,0.4856
1598.5928,-999,0.1666,91.74,71.5945,4929.1498,73.62,45,2271.1455,8.3357,-999,5617.358,20.6173,0.0144,0.2103,3005.9513,2860.3153,5.44,2.3501,1,27.68,0.2539,1,135.8727,1598.625,0.504
1598.7452,-999,0.1725,93.14,71.5926,4929.5353,73.07,45,2271.3218,8.3357,-999,5617.7737,20.6172,0.0166,0.2188,3045.5056,2860.5189,5.25,2.3412,1,27.69,0.2651,1,135.8788,1598.75,0.4963
1598.8976,-999,0.1785,94.57,71.5906,4929.9538,71.51,45,2271.4982,8.3357,-999,5618.1877,20.6171,0.0241,0.2275,3084.7042,2860.8136,5.14,2.3323,1,27.76,0.2766,1,135.8849,1598.875,0.4748
1599.05,-999,0.1836,95.83,71.5887,4930.3046,71.03,45,2271.6745,8.3357,-999,5618.6004,20.617,0.0269,0.2351,3118.3194,2860.9292,5.02,2.3246,1,27.84,0.2866,1,135.891,1599,0.4683
1599.2024,-999,0.1867,96.59,71.5867,4930.8589,80.37,45,2272.0272,8.3357,-999,5619.4242,20.6168,0.0018,0.2397,3138.5346,2860.7815,4.94,2.32,1,27.89,0.2927,1,135.8971,1599.25,0.6059
1599.3548,-999,0.1866,96.58,71.5848,4930.8664,83.17,45,2272.2036,8.3357,-999,5619.8361,20.6167,0.0006,0.2396,3138.5827,2859.9868,4.81,2.3201,1,27.8,0.2926,1,135.9032,1599.375,0.6524
1599.5072,-999,0.1857,96.34,71.5828,4930.6285,85.32,45,2272.3799,8.3357,-999,5620.2482,20.6166,0.0002,0.2382,3132.7062,2858.5454,4.68,2.3215,1,27.63,0.2907,1,135.9093,1599.5,0.6899
1599.6596,-999,0.1847,96.1,71.5809,4930.2461,85.77,45,2272.5563,8.3357,-999,5620.6606,20.6165,0.0002,0.2367,3126.7984,2856.7263,4.63,2.323,1,27.48,0.2888,1,135.9154,1599.625,0.698
1599.812,-999,0.1835,95.82,71.5789,4929.7564,84.05,45,2272.7326,8.3357,-999,5621.0733,20.6164,0.0004,0.235,3119.8153,2854.6293,4.59,2.3247,1,27.34,0.2866,1,135.9215,1599.75,0.6675
1599.9644,-999,0.1795,94.82,71.5769,4929.7322,81.59,45,2273.0853,8.3357,-999,5621.9009,20.6162,0.0012,0.229,3093.9742,2852.9501,4.54,2.3308,1,27,0.2786,1,135.9275,1600,0.6259
1600.1168,-999,0.1765,94.1,71.575,4929.4844,85.02,45,2273.2616,8.3357,-999,5622.3155,20.6161,0.0003,0.2247,3074.9348,2851.4792,4.45,2.3352,1,26.77,0.2728,1,135.9336,1600.125,0.6846
1600.2692,-999,0.1745,93.62,71.573,4929.2709,87.07,45,2273.438,8.3357,-999,5622.7306,20.616,0.0001,0.2217,3062.1765,2850.0955,4.41,2.3382,1,26.65,0.269,1,135.9397,1600.25,0.7217
1600.4216,-999,0.1735,93.36,71.5711,4929.0057,86.95,45,2273.6143,8.3357,-999,5623.146,20.6159,0.0001,0.2202,3055.3477,2848.5736,4.37,2.3398,1,26.56,0.2669,1,135.9458,1600.375,0.7195
1600.574,-999,0.1725,93.13,71.5691,4928.9197,85.51,45,2273.967,8.3357,-999,5623.9774,20.6158,0.0002,0.2188,3049.5397,2846.7195,4.32,2.3413,1,26.57,0.265,1,135.9519,1600.625,0.6933
1600.7264,-999,0.1718,92.97,71.5672,4928.4951,82.7,45,2274.1434,8.3357,-999,5624.3932,20.6157,0.0007,0.2178,3045.411,2844.7804,4.29,2.3423,1,26.68,0.2638,1,135.958,1600.75,0.6444
1600.8788,-999,0.1715,92.89,71.5652,4928.146,82.18,45,2274.3197,8.3357,-999,5624.8091,20.6156,0.0009,0.2173,3043.4916,2843.0407,4.21,2.3428,1,26.92,0.2631,1,135.9641,1600.875,0.6357
1601.0312,-999,0.1715,92.89,71.5633,4927.888,80.78,45,2274.496,8.3357,-999,5625.225,20.6155,0.0016,0.2173,3043.7933,2841.539,4.18,2.3428,1,27.04,0.2631,1,135.9702,1601,0.6126
1601.1836,-999,0.1722,93.07,71.5613,4927.8384,77.82,45,2274.6724,8.3356,-999,5625.6408,20.6154,0.0043,0.2184,3049.0878,2840.5842,4.16,2.3417,1,27,0.2646,1,135.9763,1601.125,0.5659
1601.336,-999,0.1757,93.9,71.5594,4928.1162,77,45,2275.0251,8.3356,-999,5626.4704,20.6153,0.0056,0.2234,3072.3982,2839.689,4.13,2.3365,1,26.85,0.2712,1,135.9823,1601.375,0.5534
1601.4884,-999,0.18,94.95,71.5574,4928.1588,78.93,45,2275.2014,8.3356,-999,5626.8841,20.6152,0.003,0.2298,3100.946,2838.9856,4.15,2.33,1,26.72,0.2796,1,135.9884,1601.5,0.5831
1601.6408,-999,0.1835,95.82,71.5555,4928.2155,80.97,45,2275.3778,8.3356,-999,5627.2968,20.6151,0.0015,0.235,3124.1848,2838.3241,4.18,2.3247,1,26.69,0.2866,1,135.9945,1601.625,0.6157
1601.7932,-999,0.1874,96.78,71.5535,4928.3685,82.54,45,2275.5541,8.3356,-999,5627.7085,20.615,0.0008,0.2408,3149.3194,2837.924,4.23,2.3189,1,26.8,0.2942,1,136.0006,1601.75,0.6417
1601.9456,-999,0.1939,98.43,71.5516,4928.9511,81.38,45,2275.9068,8.3356,-999,5628.5283,20.6147,0.0013,0.2507,3191.4118,2837.8643,4.32,2.3091,1,27.07,0.3074,1,136.0067,1602,0.6224
1602.098,-999,0.1951,98.74,71.5496,4929.4601,76.8,45,2276.0832,8.3356,-999,5628.938,20.6146,0.0059,0.2525,3199.3701,2838.4065,4.36,2.3073,1,27.26,0.3099,1,136.0128,1602.125,0.5504
1602.2504,-999,0.1954,98.81,71.5477,4930.5591,75.04,45,2276.2595,8.3356,-999,5629.3475,20.6145,0.0099,0.2529,3201.3982,2840.4906,4.48,2.3069,1,27.29,0.3105,1,136.0189,1602.25,0.5244
1602.4028,-999,0.1954,98.81,71.5457,4932.1316,75.72,45,2276.4358,8.3356,-999,5629.7571,20.6144,0.0081,0.2529,3201.7051,2843.8111,4.51,2.3069,1,27.26,0.3105,1,136.025,1602.375,0.5343
1602.5552,-999,0.1957,98.87,71.5438,4934.4209,77.75,45,2276.6122,8.3356,-999,5630.1666,20.6143,0.0044,0.2533,3203.4855,2849.0446,4.53,2.3065,1,27.21,0.311,1,136.0311,1602.5,0.5648
1602.7076,-999,0.1969,99.21,71.5418,4937.2294,85.88,45,2276.9649,8.3356,-999,5630.9848,20.6141,0.0002,0.2553,3212.3505,2854.8661,4.55,2.3046,1,27.07,0.3137,1,136.0372,1602.75,0.7
1602.86,-999,0.1969,99.2,71.5399,4939.8453,86.91,45,2277.1412,8.3356,-999,5631.394,20.614,0.0001,0.2553,3212.4139,2861.0068,4.57,2.3046,1,26.98,0.3136,1,136.0432,1602.875,0.7188
1603.0124,-999,0.1955,98.85,71.5379,4942.4221,85.1,45,2277.3176,8.3356,-999,5631.8035,20.6139,0.0003,0.2532,3204.1559,2867.0739,4.6,2.3067,1,26.9,0.3108,1,136.0493,1603,0.686
1603.1648,-999,0.1939,98.44,71.536,4944.9602,81.71,45,2277.4939,8.3356,-999,5632.2135,20.6138,0.0011,0.2507,3194.3515,2873.0535,4.61,2.3091,1,26.84,0.3075,1,136.0554,1603.125,0.6278
1603.3172,-999,0.1906,97.58,71.534,4947.801,71.35,45,2277.8466,8.3356,-999,5633.0351,20.6136,0.025,0.2456,3173.4109,2879.0572,4.61,2.3141,1,26.85,0.3006,1,136.0615,1603.375,0.4726
1603.4696,-999,0.1894,97.29,71.5321,4950.2909,72.99,45,2278.0229,8.3356,-999,5633.4463,20.6135,0.0169,0.2439,3166.3851,2884.9467,4.63,2.3159,1,27.08,0.2983,1,136.0676,1603.5,0.4952
1603.622,-999,0.1859,96.39,71.5301,4952.6408,77.74,45,2278.1993,8.3356,-999,5633.8584,20.6134,0.0044,0.2385,3143.6551,2890.4726,4.69,2.3212,1,27.38,0.2911,1,136.0737,1603.625,0.5646
1603.7744,-999,0.1819,95.42,71.5282,4954.9315,80.77,45,2278.3756,8.3356,-999,5634.2715,20.6133,0.0016,0.2326,3118.6449,2895.8232,4.75,2.3271,1,27.7,0.2834,1,136.0798,1603.75,0.6124
1603.9268,-999,0.1761,94,71.5262,4956.9205,79.89,45,2278.552,8.3355,-999,5634.6862,20.6132,0.0022,0.224,3080.9459,2900.3197,4.81,2.3359,1,27.93,0.272,1,136.0859,1603.875,0.5982
1604.0792,-999,0.1539,88.82,71.5243,4959.1081,68.12,45,2278.9047,8.3355,-999,5635.5274,20.613,0.0492,0.1922,2932.5328,2904.4816,4.91,2.3692,1,27.9,0.2306,1,136.092,1604.125,0.4301
1604.2316,-999,0.1476,87.43,71.5223,4961.1189,66.97,45,2279.081,8.3355,-999,5635.9497,20.613,0.0608,0.1835,2889.8555,2908.9656,5.01,2.3786,1,27.74,0.2194,1,136.098,1604.25,0.4156
1604.384,-999,0.1405,85.87,71.5204,4963.6139,68.06,45,2279.2574,8.3355,-999,5636.3739,20.6129,0.0497,0.1737,2840.2612,2914.689,5.14,2.3893,1,27.56,0.207,1,136.1041,1604.375,0.4293
1604.5364,-999,0.1353,84.76,71.5184,4966.2757,68.97,45,2279.4337,8.3355,-999,5636.7995,20.6129,0.0416,0.1667,2803.9364,2920.8563,5.21,2.3971,1,27.46,0.1981,1,136.1102,1604.5,0.4411
1604.6888,-999,0.132,84.07,71.5165,4969.1377,66.11,45,2279.7864,8.3355,-999,5637.6524,20.6128,0.0706,0.1623,2781.1912,2926.7703,5.25,2.402,1,27.57,0.1926,1,136.1163,1604.75,0.4049
1604.8412,-999,0.1315,83.95,71.5145,4971.1903,63.31,45,2279.9627,8.3355,-999,5638.0789,20.6127,0.0908,0.1615,2777.3995,2931.3889,5.29,2.4028,1,27.58,0.1916,1,136.1224,1604.875,0.3712
1604.9936,-999,0.1301,83.67,71.5126,4972.0603,58.71,45,2280.1391,8.3355,-999,5638.5059,20.6127,0.0998,0.1597,2768.1174,2932.8839,5.26,2.4048,1,27.6,0.1894,1,136.1285,1605,0.3192
1605.146,-999,0.1291,83.47,71.5106,4972.5431,55.9,45,2280.3154,8.3355,-999,5638.9331,20.6126,0.1052,0.1584,2761.5306,2933.3328,5.24,2.4063,1,27.56,0.1878,1,136.1346,1605.125,0.2893
1605.2984,-999,0.1287,83.39,71.5087,4972.6709,55.84,45,2280.4918,8.3355,-999,5639.3604,20.6126,0.105,0.1579,2759.0608,2932.8161,5.24,2.4069,1,27.47,0.1871,1,136.1407,1605.25,0.2887
1605.4508,-999,0.1285,83.33,71.5067,4973.2212,60.14,45,2280.8445,8.3355,-999,5640.2151,20.6125,0.0946,0.1576,2757.4895,2932.5914,5.26,2.4073,1,27.23,0.1866,1,136.1468,1605.5,0.3349
1605.6032,-999,0.1273,83.09,71.5048,4973.5464,61.01,45,2281.0208,8.3355,-999,5640.6428,20.6125,0.0913,0.156,2749.4532,2932.6028,5.29,2.409,1,27.04,0.1847,1,136.1528,1605.625,0.3447
1605.7556,-999,0.1259,82.81,71.5028,4973.9033,59.32,45,2281.1972,8.3355,-999,5641.0709,20.6124,0.0937,0.1542,2739.9673,2932.6999,5.4,2.4111,1,26.91,0.1825,1,136.1589,1605.75,0.3258
1605.908,-999,0.1234,82.28,71.5009,4974.3608,54.15,45,2281.3735,8.3355,-999,5641.4996,20.6124,0.1035,0.1508,2721.5692,2933.075,5.44,2.4149,1,26.8,0.1782,1,136.165,1605.875,0.2714
1606.0604,-999,0.12,81.59,71.4989,4974.5043,48.21,45,2281.5499,8.3355,-999,5641.9292,20.6124,0.1146,0.1464,2697.1636,2932.5884,5.47,2.42,1,26.72,0.1727,1,136.1711,1606,0.2141
1606.2128,-999,0.1143,80.44,71.4969,4974.9049,52.21,45,2281.9025,8.3355,-999,5642.7915,20.6123,0.099,0.1389,2655.555,2931.9479,5.47,2.4286,1,26.76,0.1635,1,136.1772,1606.25,0.2521
1606.3652,-999,0.1128,80.15,71.495,4975.0322,55.44,45,2282.0789,8.3355,-999,5643.2231,20.6123,0.0889,0.137,2645.0322,2931.4306,5.46,2.4308,1,26.98,0.1612,1,136.1833,1606.375,0.2845
1606.5176,-999,0.1127,80.14,71.493,4975.1701,56.27,45,2282.2552,8.3355,-999,5643.6547,20.6122,0.0866,0.1369,2644.9438,2930.9485,5.42,2.4309,1,27.34,0.1611,1,136.1894,1606.5,0.2931
1606.67,-999,0.1138,80.35,71.4911,4975.3736,55.06,45,2282.4316,8.3354,-999,5644.086,20.6122,0.0911,0.1383,2653.0672,2930.6443,5.37,2.4293,1,27.71,0.1628,1,136.1955,1606.625,0.2806
1606.8224,-999,0.1226,82.12,71.4891,4976.0155,53.28,45,2282.7843,8.3354,-999,5644.9438,20.6121,0.1048,0.1498,2718.0331,2930.679,5.31,2.4161,1,28.29,0.177,1,136.2016,1606.875,0.2626
1606.9748,-999,0.1265,82.93,71.4872,4976.4927,55.56,45,2282.9606,8.3354,-999,5645.3717,20.6121,0.1033,0.155,2746.9112,2931.1123,5.21,2.4102,1,28.35,0.1834,1,136.2077,1607,0.2858
1607.1272,-999,0.1323,84.14,71.4852,4977.0727,57.84,45,2283.137,8.3354,-999,5645.7981,20.6121,0.1041,0.1627,2788.8853,2931.8222,5.04,2.4015,1,28.39,0.1931,1,136.2137,1607.125,0.3098
1607.2796,-999,0.1373,85.19,71.4833,4977.5611,55.99,45,2283.3133,8.3354,-999,5646.2231,20.612,0.1134,0.1694,2824.3912,2932.2907,4.93,2.394,1,28.39,0.2015,1,136.2198,1607.25,0.2902
1607.432,-999,0.1399,85.75,71.4813,4977.829,51.26,45,2283.4896,8.3354,-999,5646.6474,20.612,0.1265,0.173,2843.1136,2932.1746,4.84,2.3901,1,28.39,0.206,1,136.2259,1607.375,0.2428
1607.5844,-999,0.1419,86.19,71.4794,4978.1168,50.16,45,2283.8423,8.3354,-999,5647.495,20.6118,0.1308,0.1757,2857.939,2931.2876,4.8,2.3871,1,28.53,0.2095,1,136.232,1607.625,0.2323
1607.7368,-999,0.143,86.42,71.4774,4977.8248,52.1,45,2284.0187,8.3354,-999,5647.9185,20.6118,0.1276,0.1772,2865.6582,2929.6683,4.76,2.3855,1,28.56,0.2114,1,136.2381,1607.75,0.251
1607.8892,-999,0.1449,86.82,71.4755,4977.4944,53.71,45,2284.195,8.3354,-999,5648.3415,20.6117,0.126,0.1797,2878.7722,2927.9286,4.78,2.3827,1,28.56,0.2146,1,136.2442,1607.875,0.2669
1608.0416,-999,0.1463,87.14,71.4735,4977.389,54.01,45,2284.3714,8.3354,-999,5648.7641,20.6117,0.1269,0.1817,2889.2388,2926.7816,4.82,2.3805,1,28.52,0.2171,1,136.2503,1608,0.2699
1608.194,-999,0.1431,86.44,71.4716,4978.2675,49.25,45,2284.7241,8.3354,-999,5649.6111,20.6116,0.134,0.1773,2867.4061,2927.473,4.87,2.3853,1,28.29,0.2115,1,136.2564,1608.25,0.2237
1608.3464,-999,0.1389,85.54,71.4696,4978.9134,48.32,45,2284.9004,8.3354,-999,5650.0357,20.6115,0.1321,0.1716,2838.4273,2928.3815,4.95,2.3916,1,28.15,0.2043,1,136.2625,1608.375,0.2151
1608.4988,-999,0.1289,83.41,71.4677,4979.5275,46.89,45,2285.0768,8.3354,-999,5650.463,20.6115,0.1259,0.1581,2766.9197,2929.1969,5.03,2.4067,1,27.92,0.1873,1,136.2685,1608.5,0.202
1608.6512,-999,0.1202,81.63,71.4657,4979.9711,45.85,45,2285.2531,8.3354,-999,5650.8925,20.6114,0.1205,0.1466,2704.3303,2929.5301,5.06,2.4197,1,27.72,0.173,1,136.2746,1608.625,0.1927
1608.8036,-999,0.1143,80.44,71.4638,4979.8517,46.09,45,2285.4294,8.3354,-999,5651.3237,20.6114,0.1146,0.1389,2661.0263,2928.3108,5.09,2.4286,1,27.57,0.1635,1,136.2807,1608.75,0.1948
1608.956,-999,0.1095,79.49,71.4618,4979.7458,48.39,45,2285.7821,8.3354,-999,5652.1886,20.6113,0.1043,0.1327,2625.7758,2926.2746,5.14,2.4358,1,27.34,0.1559,1,136.2868,1609,0.2157
1609.1084,-999,0.1151,80.62,71.4599,4979.2358,49.66,45,2285.9585,8.3354,-999,5652.6195,20.6113,0.1064,0.14,2668.4818,2924.0082,5.2,2.4273,1,27.32,0.165,1,136.2929,1609.125,0.2276
1609.2608,-999,0.1191,81.42,71.4579,4978.9196,50.38,45,2286.1348,8.3354,-999,5653.0494,20.6113,0.1085,0.1452,2698.0908,2922.2704,5.45,2.4213,1,27.42,0.1714,1,136.299,1609.25,0.2344
1609.4132,-999,0.1214,81.88,71.456,4978.8747,50.03,45,2286.3112,8.3353,-999,5653.4786,20.6112,0.1115,0.1482,2714.9805,2921.2689,5.59,2.4179,1,27.65,0.175,1,136.3051,1609.375,0.2311
1609.5656,-999,0.1204,81.67,71.454,4979.5497,49.55,45,2286.6639,8.3353,-999,5654.3377,20.6112,0.1117,0.1469,2707.9211,2921.3739,5.76,2.4194,1,28.23,0.1734,1,136.3112,1609.625,0.2265
1609.718,-999,0.1157,80.72,71.4521,4979.9524,49.53,45,2286.8402,8.3353,-999,5654.7685,20.6111,0.1073,0.1407,2673.5315,2921.5924,5.85,2.4265,1,28.48,0.1658,1,136.3173,1609.75,0.2263
1609.8704,-999,0.1141,80.41,71.4501,4980.227,49.92,45,2287.0166,8.3353,-999,5655.1997,20.6111,0.1048,0.1387,2662.3246,2921.4598,6.18,2.4288,1,28.59,0.1633,1,136.3233,1609.875,0.23
