DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
695.2155,-999,0.1959,98.9254,98.0762,1283.0179,31.1019,40,984.4706,8.3086,11.5,-999,1947.4173,16.4356,0.2202,0.2536,1009.0571,646.683,7.1976,2.3062,1,-999,0.3114,1,100.1347,695.2155,0.0746,-999,3081.8986
695.3405,-999,0.2036,100.9441,98.0735,1285.2036,30.9606,40,984.6469,8.3086,11.5,-999,1947.8246,16.4361,0.2269,0.2656,1064.503,650.4929,7.3449,2.2946,1,-999,0.3276,1,100.1397,695.3405,0.0735,-999,3020.2662
695.4655,-999,0.2167,104.4866,98.0708,1287.4378,30.7395,40,984.8233,8.3086,11.5,-999,1948.2285,16.4365,0.2384,0.2863,1151.6162,654.4016,7.4821,2.2749,1,-999,0.3559,1,100.1448,695.4655,0.072,-999,2917.8674
695.5905,-999,0.2317,108.7283,98.0682,1289.6795,30.511,40,984.9996,8.3086,11.5,-999,1948.6284,16.4369,0.2515,0.3108,1241.5514,658.3295,7.5781,2.2524,1,-999,0.3898,1,100.1498,695.5905,0.0703,-999,2804.0358
695.7155,-999,0.2433,112.1367,98.0656,1291.8866,30.286,40,985.176,8.3086,11.5,-999,1949.0252,16.4373,0.2615,0.3302,1304.3879,662.1928,7.631,2.2351,1,-999,0.4171,1,100.1549,695.7155,0.0687,-999,2718.807
695.8405,-999,0.2325,108.9478,98.0629,1294.0161,30.0712,40,985.3523,8.3086,11.5,-999,1949.4249,16.4378,0.2527,0.3121,1246.4033,665.9018,7.631,2.2512,1,-999,0.3916,1,100.16,695.8405,0.0672,-999,2798.3865
695.9655,-999,0.2143,103.8333,98.0603,1302.0754,29.7995,40,985.5287,8.3086,11.5,-999,1949.8294,16.4382,0.2377,0.2825,1137.5942,681.22,7.6476,2.2785,1,-999,0.3507,1,100.165,695.9655,0.0652,-999,2936.2261
696.0905,-999,0.1962,99.0206,98.0576,1308.1161,29.4142,40,985.705,8.3086,11.5,-999,1950.2387,16.4387,0.2228,0.2542,1013.5729,692.5817,7.673,2.3057,1,-999,0.3122,1,100.1701,696.0905,0.0625,-999,3078.9356
696.2155,-999,0.1875,96.7922,98.055,1313.213,29.0309,40,985.8814,8.3086,11.5,-999,1950.6504,16.4392,0.216,0.2409,947.6269,702.0939,7.7017,2.3188,1,-999,0.2943,1,100.1751,696.2155,0.0598,-999,3149.8204
696.3405,-999,0.1929,98.1791,98.0523,1317.8426,28.7941,40,986.0577,8.3086,11.5,-999,1951.0606,16.4397,0.2209,0.2492,989.7915,710.6934,7.7304,2.3106,1,-999,0.3054,1,100.1802,696.3405,0.0582,-999,3105.3254
696.4655,-999,0.2052,101.3753,98.0497,1322.2224,28.7892,40,986.234,8.3086,11.5,-999,1951.4675,16.4402,0.2313,0.2681,1078.1457,718.8075,7.7591,2.2922,1,-999,0.331,1,100.1853,696.4655,0.0581,-999,3007.4194
696.5905,-999,0.2235,106.3569,98.047,1326.6383,29.1394,40,986.4104,8.3086,11.5,-999,1951.8696,16.4406,0.2463,0.2972,1195.4899,726.9979,7.787,2.2648,1,-999,0.3709,1,100.1903,696.5905,0.0606,-999,2866.5564
696.7155,-999,0.2311,108.541,98.0444,1331.4195,30.2703,40,986.5867,8.3086,11.5,-999,1952.2697,16.4411,0.2512,0.3097,1240.5304,735.907,7.8155,2.2534,1,-999,0.3883,1,100.1954,696.7155,0.0686,-999,2808.8745
696.8405,-999,0.2313,108.6003,98.0417,1336.5083,32.2905,40,986.7631,8.3085,11.5,-999,1952.6696,16.4415,0.2488,0.3101,1241.9883,745.42,7.8442,2.253,1,-999,0.3888,1,100.2004,696.8405,0.0832,-999,2807.3408
696.9655,-999,0.225,106.8006,98.0391,1341.6286,34.7082,40,986.9394,8.3085,11.5,-999,1953.0713,16.4419,0.24,0.2997,1205.7405,754.9941,7.8729,2.2625,1,-999,0.3744,1,100.2055,696.9655,0.1012,-999,2854.6473
697.0905,-999,0.2114,103.0349,98.0364,1346.5923,36.6373,40,987.1158,8.3085,11.5,-999,1953.4766,16.4424,0.2255,0.2778,1121.0447,764.259,7.9041,2.2829,1,-999,0.3443,1,100.2105,697.0905,0.1161,-999,2958.9785
697.2155,-999,0.1915,97.8185,98.0338,1351.6357,36.6841,40,987.2921,8.3085,11.5,-999,1953.8872,16.4429,0.2081,0.247,980.8965,773.676,7.959,2.3127,1,-999,0.3025,1,100.2156,697.2155,0.1164,-999,3116.7729
697.3405,-999,0.1763,94.046,98.0311,1356.8979,35.5711,40,987.4685,8.3085,11.5,-999,1954.3018,16.4434,0.1965,0.2243,859.2803,783.5192,8.0498,2.3356,1,-999,0.2724,1,100.2207,697.3405,0.1078,-999,3241.7971
697.4655,-999,0.1684,92.1698,98.0285,1362.9002,34.7159,40,987.6448,8.3085,11.5,-999,1954.7186,16.444,0.1909,0.2129,791.2616,794.8118,8.1457,2.3474,1,-999,0.2574,1,100.2257,697.4655,0.1013,-999,3307.7868
697.5905,-999,0.1673,91.8936,98.0258,1369.8573,34.0869,40,987.8212,8.3085,11.5,-999,1955.1356,16.4446,0.191,0.2112,780.9589,807.9771,8.2417,2.3491,1,-999,0.2551,1,100.2308,697.5905,0.0965,-999,3317.7289
697.7155,-999,0.1709,92.7571,98.0232,1377.1311,33.4678,40,987.9975,8.3085,11.5,-999,1955.5517,16.4451,0.1951,0.2165,813.6732,821.7656,8.3376,2.3436,1,-999,0.2621,1,100.2358,697.7155,0.0919,-999,3286.8433
697.8405,-999,0.1779,94.429,98.0205,1383.9563,32.883,40,988.1738,8.3085,11.5,-999,1955.9659,16.4456,0.202,0.2266,873.493,834.6781,8.434,2.3332,1,-999,0.2754,1,100.2409,697.8405,0.0876,-999,3228.6485
697.9655,-999,0.1918,97.8872,98.0179,1387.764,32.3129,40,988.3502,8.3085,11.5,-999,1956.3764,16.4461,0.2149,0.2474,984.4678,841.6804,8.5296,2.3123,1,-999,0.3031,1,100.246,697.9655,0.0834,-999,3114.5854
698.0905,-999,0.1894,97.2891,98.0152,1390.0976,31.7386,40,988.5265,8.3085,11.5,-999,1956.7876,16.4467,0.2137,0.2439,966.6841,845.7928,8.6255,2.3159,1,-999,0.2983,1,100.251,698.0905,0.0792,-999,3133.7329
698.2155,-999,0.1682,92.1187,98.0126,1391.4432,31.166,40,988.7029,8.3085,11.5,-999,1957.2044,16.4472,0.1963,0.2126,790.6567,847.9632,8.7009,2.3477,1,-999,0.2569,1,100.2561,698.2155,0.075,-999,3309.6217
698.3405,-999,0.1438,86.5898,98.0099,1391.9774,30.6266,40,988.8792,8.3085,11.5,-999,1957.6277,16.4478,0.1759,0.1783,552.8065,848.5365,8.7841,2.3843,1,-999,0.2127,1,100.2611,698.3405,0.0711,-999,3520.9464
698.4655,-999,0.1399,85.757,98.0073,1391.917,30.1705,40,989.0556,8.3085,11.5,-999,1958.052,16.4484,0.1722,0.173,511.6514,847.943,8.9149,2.3901,1,-999,0.2061,1,100.2662,698.4655,0.0679,-999,3555.1389
698.5905,-999,0.1399,85.7488,98.0046,1391.7037,29.8728,40,989.2319,8.3085,11.5,-999,1958.4763,16.4491,0.1724,0.173,511.4088,847.0496,9.0486,2.3901,1,-999,0.206,1,100.2712,698.5905,0.0658,-999,3555.4789
698.7155,-999,0.1427,86.3437,98.002,1391.5083,29.5723,40,989.4083,8.3085,11.5,-999,1958.8999,16.4497,0.1755,0.1767,541.2898,846.1917,9.0923,2.386,1,-999,0.2107,1,100.2763,698.7155,0.0636,-999,3530.982
698.8405,-999,0.1431,86.4232,97.9993,1391.3522,29.281,40,989.5846,8.3085,11.5,-999,1959.3234,16.4503,0.1761,0.1772,545.3766,845.411,9.2957,2.3854,1,-999,0.2114,1,100.2814,698.8405,0.0616,-999,3527.7339
698.9655,-999,0.1389,85.542,97.9967,1391.135,29.0084,40,989.761,8.3085,11.5,-999,1959.748,16.4509,0.172,0.1716,501.3974,844.5093,9.5862,2.3916,1,-999,0.2043,1,100.2864,698.9655,0.0597,-999,3564.0744
699.0905,-999,0.1309,83.8365,97.9941,1390.7885,28.7795,40,989.9373,8.3084,11.5,-999,1960.1747,16.4516,0.1639,0.1608,410.7237,843.3516,9.8856,2.4036,1,-999,0.1907,1,100.2915,699.0905,0.0581,-999,3636.5789
699.2155,-999,0.1225,82.0947,97.9914,1390.2367,28.604,40,990.1136,8.3084,11.5,-999,1960.6037,16.4522,0.1553,0.1496,310.1267,841.7889,10.1854,2.4163,1,-999,0.1768,1,100.2965,699.2155,0.0568,-999,3713.7361
699.3405,-999,0.1209,81.7781,97.9887,1389.8045,28.4326,40,990.29,8.3084,11.5,-999,1961.0331,16.4529,0.1538,0.1476,291.0121,840.4602,10.5061,2.4186,1,-999,0.1742,1,100.3016,699.3405,0.0556,-999,3728.1136
699.4655,-999,0.121,81.7918,97.9861,1389.5442,28.3977,40,990.4663,8.3084,11.5,-999,1961.4625,16.4535,0.1539,0.1477,291.9814,839.4687,10.6323,2.4185,1,-999,0.1743,1,100.3067,699.4655,0.0554,-999,3727.4892
699.5905,-999,0.1249,82.5868,97.9835,1389.5933,28.2776,40,990.6427,8.3084,11.5,-999,1961.8908,16.4542,0.158,0.1528,339.8694,839.0849,10.6156,2.4127,1,-999,0.1807,1,100.3117,699.5905,0.0546,-999,3691.6075
699.7155,-999,0.1305,83.7607,97.9808,1390.1915,28.0312,40,990.819,8.3084,11.5,-999,1962.3176,16.4548,0.1641,0.1603,407.2681,839.7797,10.4862,2.4042,1,-999,0.1901,1,100.3168,699.7155,0.0528,-999,3639.8699
699.8405,-999,0.1345,84.587,97.9782,1391.3552,27.6807,40,990.9954,8.3084,11.5,-999,1962.7434,16.4555,0.1684,0.1656,452.5567,841.5855,10.2517,2.3983,1,-999,0.1967,1,100.3218,699.8405,0.0504,-999,3604.3133
699.9655,-999,0.1345,84.587,97.9755,1393.2088,27.1524,40,991.1717,8.3084,11.5,-999,1963.1692,16.4561,0.1687,0.1656,452.7183,844.7449,9.8596,2.3983,1,-999,0.1967,1,100.3269,699.9655,0.0468,-999,3604.3133
700.0905,-999,0.1333,84.3323,97.9729,1396.2581,27.048,40,991.3481,8.3084,11.5,-999,1963.5953,16.4567,0.1676,0.164,439.1486,850.251,9.5649,2.4001,1,-999,0.1947,1,100.332,700.0905,0.0461,-999,3615.199
700.2155,-999,0.1309,83.8462,97.9702,1400.2649,27.0927,40,991.5244,8.3084,11.5,-999,1964.022,16.4574,0.1651,0.1609,412.6328,857.6362,9.2854,2.4036,1,-999,0.1908,1,100.337,700.2155,0.0464,-999,3636.1582
700.3405,-999,0.1294,83.5177,97.9676,1404.548,27.1899,40,991.7007,8.3084,11.5,-999,1964.4491,16.458,0.1635,0.1588,394.4047,865.5641,9.0234,2.4059,1,-999,0.1881,1,100.3421,700.3405,0.0471,-999,3650.4603
700.4655,-999,0.1293,83.4944,97.9649,1408.7503,27.0852,40,991.8771,8.3084,11.5,-999,1964.8763,16.4586,0.1634,0.1586,393.2389,873.3343,8.7809,2.4061,1,-999,0.188,1,100.3471,700.4655,0.0463,-999,3651.479
700.5905,-999,0.1299,83.6217,97.9623,1412.8323,26.4495,40,992.0534,8.3084,11.5,-999,1965.3033,16.4593,0.1645,0.1594,400.5571,880.8692,8.5505,2.4052,1,-999,0.189,1,100.3522,700.5905,0.042,-999,3645.9202
700.7155,-999,0.1321,84.096,97.9596,1417.2065,26.2814,40,992.2298,8.3084,11.5,-999,1965.7297,16.4599,0.1669,0.1625,427.0391,888.9795,8.3208,2.4018,1,-999,0.1928,1,100.3572,700.7155,0.0409,-999,3625.3573
700.8405,-999,0.1344,84.5708,97.957,1421.7508,26.7772,40,992.4061,8.3084,11.5,-999,1966.1555,16.4606,0.1689,0.1655,452.9709,897.4251,8.0911,2.3984,1,-999,0.1966,1,100.3623,700.8405,0.0442,-999,3605.0037
