DEPTH,AC,CAL,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
3410.125,66.72,12.785,-999,0.0367,66.72,62.1601,11238.5255,41.019,45,4811.8921,8.2793,16.6908,-999,12202.4715,20.9954,0.0357,0.0452,5413.791,6090.5109,12.69,2.5449,1,-54.768,0.0538,1,189.2974,3410.125,0.1512,-999,4569.5151
3410.25,66.446,12.736,-999,0.035,66.446,62.1589,11237.2688,39.795,45,4812.0685,8.2793,16.6908,-999,12202.9238,20.9954,0.0366,0.0433,5380.5424,6079.7274,13.122,2.5475,1,-54.628,0.0516,1,189.3017,3410.25,0.1412,-999,4588.3582
3410.375,65.89,12.742,-999,0.0315,65.89,62.1577,11236.3236,39.071,45,4812.2448,8.2793,16.6908,-999,12203.377,20.9954,0.0333,0.0393,5311.7544,6070.9121,13.327,2.5528,1,-54.529,0.0471,1,189.306,3410.375,0.1353,-999,4627.0762
3410.5,65.399,12.843,-999,0.0283,65.399,62.1565,11235.7058,39.674,45,4812.4212,8.2793,16.6908,-999,12203.8311,20.9954,0.0264,0.0357,5249.9744,6064.1679,13.783,2.5576,1,-54.43,0.0432,1,189.3103,3410.5,0.1402,-999,4661.8151
3410.625,65.133,12.924,-999,0.0265,65.133,62.1553,11235.3854,41.112,45,4812.5975,8.2793,16.6908,-999,12204.2856,20.9954,0.0178,0.0338,5216.2362,6059.3061,14.239,2.5602,1,-54.331,0.0411,1,189.3146,3410.625,0.152,-999,4680.8538
3410.75,65.079,12.963,-999,0.0261,65.079,62.1541,11235.2965,42.606,45,4812.7738,8.2793,16.6908,-999,12204.7402,20.9954,0.0096,0.0334,5209.6322,6055.9115,14.695,2.5608,1,-54.232,0.0406,1,189.3189,3410.75,0.1645,-999,4684.7378
3410.875,65.008,13.005,-999,0.0257,65.008,62.1529,11235.5301,43.588,45,4812.9502,8.2793,16.6908,-999,12205.195,20.9954,0.0055,0.0329,5200.8193,6054.5619,15.15,2.5615,1,-54.133,0.0401,1,189.3232,3410.875,0.1729,-999,4689.8543
3411,64.937,13.086,-999,0.0252,64.937,62.1516,11236.1825,42.64,45,4813.1265,8.2793,16.6908,-999,12205.6499,20.9954,0.0073,0.0323,5191.9814,6055.8671,15.57,2.5622,1,-54.034,0.0395,1,189.3275,3411,0.1648,-999,4694.982
3411.125,64.867,13.185,-999,0.0248,64.867,62.1504,11237.4284,41.001,45,4813.3029,8.2793,16.6908,-999,12206.1049,20.9954,0.0148,0.0319,5183.2537,6060.9375,15.761,2.5628,1,-53.936,0.0389,1,189.3318,3411.125,0.1511,-999,4700.0485
3411.25,64.601,13.187,-999,0.023,64.601,62.1492,11239.1494,39.246,45,4813.4792,8.2793,16.6908,-999,12206.5603,20.9955,0.0187,0.0299,5148.8927,6069.0201,15.381,2.5655,1,-53.901,0.0368,1,189.3361,3411.25,0.1367,-999,4719.4014
3411.375,64.231,13.205,-999,0.0205,64.231,62.148,11241.171,38.669,45,4813.6556,8.2793,16.6908,-999,12207.0164,20.9955,0.0164,0.0272,5100.4314,6079.0074,14.827,2.5692,1,-53.977,0.0338,1,189.3404,3411.375,0.1321,-999,4746.5873
3411.5,63.735,13.284,-999,0.0173,63.735,62.1468,11243.2304,39.001,45,4813.8319,8.2793,16.6908,-999,12207.4734,20.9955,0.0083,0.0236,5034.3661,6089.2309,13.802,2.5741,1,-54.052,0.0299,1,189.3447,3411.5,0.1348,-999,4783.5263
3411.625,63.169,13.362,-999,0.0134,63.169,62.1456,11245.0137,39.368,45,4814.0083,8.2793,16.6908,-999,12207.9315,20.9955,0.0021,0.0194,4957.521,6097.6986,12.166,2.5799,1,-54.131,0.0254,1,189.349,3411.625,0.1377,-999,4826.3871
3411.75,62.653,13.44,-999,0.0099,62.653,62.1444,11246.5253,39.744,45,4814.1846,8.2793,16.6908,-999,12208.3904,20.9955,0,0.0155,4886.1564,6104.438,10.837,2.5852,1,-54.196,0.0212,1,189.3533,3411.75,0.1408,-999,4866.1365
3411.875,62.207,13.518,-999,0.0068,62.207,62.1432,11247.7199,40.2,45,4814.3609,8.2793,16.6908,-999,12208.8502,20.9956,0,0.0122,4823.4635,6109.1616,9.507,2.5898,1,-54.616,0.0177,1,189.3576,3411.875,0.1445,-999,4901.0248
3412,62.207,13.597,-999,0.0068,62.207,62.142,11248.801,40.773,45,4814.5373,8.2793,16.6908,-999,12209.31,20.9956,0,0.0122,4823.8127,6113.166,8.177,2.5898,1,-54.871,0.0177,1,189.3619,3412,0.1492,32.6609,4901.0248
3412.125,65.195,13.677,-999,0.0269,65.195,62.1408,11250.0203,41.82,45,4814.7136,8.2793,16.6908,-999,12209.7644,20.9956,0.0155,0.0342,5228.4711,6118.0764,7.376,2.5596,1,-54.981,0.0416,1,189.3662,3412.125,0.1579,-999,4676.4023
3412.25,70.207,13.784,-999,0.0582,70.207,62.1396,11251.5413,43.916,45,4814.89,8.2793,16.6908,-999,12210.2105,20.9956,0.0579,0.0699,5822.5441,6124.9475,6.744,2.5127,1,-55.084,0.0817,1,189.3705,3412.25,0.1757,-999,4342.5591
3412.375,75.218,13.952,-999,0.0869,75.218,62.1383,11253.3857,45.977,45,4815.0663,8.2793,16.6908,-999,12210.6489,20.9956,0.0883,0.1043,6330.1005,6133.9126,6.111,2.4697,1,-55.185,0.1217,1,189.3748,3412.375,0.1938,-999,4053.2592
3412.5,80.23,14.115,-999,0.1132,80.23,62.1371,11255.4896,48.209,45,4815.2427,8.2793,16.6908,-999,12211.0804,20.9955,0.1142,0.1375,6768.5025,6144.5639,5.553,2.4302,1,-55.214,0.1618,1,189.3791,3412.5,0.214,-999,3800.0505
3412.625,85.612,14.244,-999,0.1393,85.612,62.1359,11257.6515,49.043,45,4815.419,8.2793,16.6908,-999,12211.5049,20.9955,0.1432,0.1721,7176.8274,6155.6221,5.194,2.3911,1,-55.286,0.2049,1,189.3834,3412.625,0.2218,-999,3561.1602
3412.75,87.447,14.212,-999,0.1477,87.447,62.1347,11259.6188,49.918,45,4815.5954,8.2793,16.6908,-999,12211.9271,20.9955,0.1494,0.1837,7303.7108,6165.458,4.835,2.3784,1,-55.369,0.2196,1,189.3877,3412.75,0.23,-999,3486.4323
3412.875,88.005,14.132,-999,0.1502,88.005,62.1335,11261.2994,50.743,45,4815.7717,8.2793,16.6908,-999,12212.3487,20.9954,0.1502,0.1871,7341.4059,6173.4782,4.534,2.3747,1,-55.455,0.224,1,189.392,3412.875,0.2378,-999,3464.3264
3413,87.645,14.011,-999,0.1486,87.645,62.1323,11262.4372,51.606,45,4815.9481,8.2793,16.6908,-999,12212.7707,20.9954,0.1473,0.1849,7317.7611,6178.0506,4.4,2.3771,1,-55.489,0.2212,1,189.3963,3413,0.2462,-999,3478.5561
3413.125,86.937,13.891,-999,0.1454,86.937,62.1311,11262.965,51.802,45,4816.1244,8.2793,16.6908,-999,12213.1936,20.9953,0.144,0.1804,7270.2589,6178.745,4.265,2.3819,1,-55.637,0.2155,1,189.4006,3413.125,0.2481,-999,3506.8849
3413.25,86.416,13.776,-999,0.143,86.416,62.1299,11262.8934,51.55,45,4816.3007,8.2793,16.6908,-999,12213.6171,20.9953,0.1423,0.1772,7234.8499,6175.6293,4.265,2.3855,1,-55.779,0.2113,1,189.4049,3413.25,0.2456,-999,3528.0278
3413.375,85.885,13.774,-999,0.1405,85.885,62.1287,11262.5165,51.534,45,4816.4771,8.2793,16.6908,-999,12214.0413,20.9953,0.1396,0.1738,7198.2619,6170.5702,4.265,2.3892,1,-55.916,0.2071,1,189.4092,3413.375,0.2455,-999,3549.8405
3413.5,84.702,13.864,-999,0.135,84.702,62.1275,11261.9079,51.508,45,4816.6534,8.2793,16.6908,-999,12214.4669,20.9952,0.133,0.1663,7114.4538,6164.0312,4.385,2.3975,1,-55.804,0.1976,1,189.4135,3413.5,0.2452,-999,3599.4197
3413.625,82.979,13.963,-999,0.1268,82.979,62.1262,11261.1594,52.192,45,4816.8298,8.2793,16.6908,-999,12214.8947,20.9952,0.1215,0.1553,6987.4859,6156.591,4.474,2.4098,1,-55.762,0.1838,1,189.4178,3413.625,0.2519,-999,3674.1591
3413.75,81.354,13.953,-999,0.1188,81.354,62.125,11260.4447,53.026,45,4817.0061,8.2793,16.6908,-999,12215.3247,20.9952,0.11,0.1448,6862.3121,6149.3531,4.59,2.4218,1,-55.754,0.1708,1,189.4221,3413.75,0.2601,-999,3747.5484
3413.875,80.293,13.874,-999,0.1135,80.293,62.1238,11259.8036,53.868,45,4817.1825,8.2793,16.6908,-999,12215.7561,20.9951,0.1017,0.1379,6777.6869,6142.5739,4.703,2.4297,1,-55.75,0.1623,1,189.4264,3413.875,0.2685,-999,3797.0688
3414,79.84,13.71,-999,0.1112,79.84,62.1226,11259.192,54.718,45,4817.3588,8.2793,16.6908,-999,12216.188,20.9951,0.0969,0.135,6741.011,6135.9779,4.87,2.4332,1,-55.746,0.1587,1,189.4307,3414,0.2771,-999,3818.6128
3414.125,78.96,13.549,-999,0.1067,78.96,62.1214,11258.5765,55.12,45,4817.5352,8.2793,16.6908,-999,12216.6212,20.9951,0.0906,0.1292,6668.0756,6129.3504,5.037,2.4399,1,-55.648,0.1517,1,189.435,3414.125,0.2812,-999,3861.1708
3414.25,77.528,13.436,-999,0.0993,77.528,62.1202,11257.8537,54.292,45,4817.7115,8.2793,16.6908,-999,12217.0564,20.9951,0.0838,0.1197,6545.236,6122.029,5.205,2.4511,1,-55.546,0.1402,1,189.4393,3414.25,0.2728,-999,3932.4895
3414.375,76.24,13.402,-999,0.0924,76.24,62.119,11256.934,52.96,45,4817.8879,8.2793,16.6908,-999,12217.4933,20.995,0.0788,0.1112,6430.4272,6113.4457,5.373,2.4614,1,-55.444,0.1299,1,189.4436,3414.375,0.2594,-999,3998.9251
3414.5,75.016,13.367,-999,0.0857,75.016,62.1178,11255.7326,51.639,45,4818.0642,8.2793,16.6908,-999,12217.9321,20.995,0.0739,0.1029,6317.3008,6103.0617,5.541,2.4714,1,-55.342,0.1201,1,189.4479,3414.5,0.2465,-999,4064.1736
3414.625,73.629,13.345,-999,0.0781,73.629,62.1166,11254.4915,50.082,45,4818.2405,8.2793,16.6908,-999,12218.3729,20.995,0.0682,0.0935,6184.0319,6092.4123,5.718,2.4829,1,-55.24,0.109,1,189.4522,3414.625,0.2315,-999,4140.7333
3414.75,72.242,13.346,-999,0.0701,72.242,62.1154,11253.4014,48.524,45,4818.4169,8.2793,16.6908,-999,12218.8158,20.995,0.062,0.084,6045.1046,6082.7107,5.789,2.4948,1,-55.138,0.0979,1,189.4565,3414.75,0.217,-999,4220.2327
3414.875,70.85,13.346,-999,0.0621,70.85,62.1142,11252.534,46.967,45,4818.5932,8.2793,16.6908,-999,12219.2609,20.995,0.0553,0.0744,5899.6285,6074.4118,5.789,2.5069,1,-55.037,0.0868,1,189.4608,3414.875,0.2027,-999,4303.1482
3415,69.652,13.346,-999,0.0549,69.652,62.113,11251.9458,45.41,45,4818.7696,8.2793,16.6908,-999,12219.7078,20.995,0.0497,0.0661,5769.3302,6067.8758,5.789,2.5176,1,-54.951,0.0772,1,189.4651,3415,0.1888,-999,4377.1614
3415.125,69.377,13.347,-999,0.0533,69.377,62.1118,11251.7204,43.952,45,4818.9459,8.2793,16.6908,-999,12220.1552,20.995,0.0512,0.0641,5738.9963,6063.6431,5.789,2.5201,1,-54.84,0.075,1,189.4694,3415.125,0.1761,-999,4394.5119
3415.25,69.647,13.365,-999,0.0549,69.647,62.1105,11251.8218,43.901,45,4819.1223,8.2793,16.6908,-999,12220.6022,20.995,0.0535,0.066,5769.4983,6061.4903,5.766,2.5177,1,-54.661,0.0772,1,189.4737,3415.25,0.1756,-999,4377.4757
3415.375,70.726,13.382,-999,0.0613,70.726,62.1093,11252.2506,44.433,45,4819.2986,8.2793,16.6908,-999,12221.0475,20.995,0.0607,0.0736,5887.7827,6061.4272,5.719,2.508,1,-54.477,0.0858,1,189.478,3415.375,0.1802,-999,4310.6927
3415.5,73.732,13.399,-999,0.0786,73.732,62.1081,11253.062,45.163,45,4819.475,8.2793,16.6908,-999,12221.4881,20.995,0.0803,0.0942,6196.715,6063.822,5.673,2.4821,1,-54.425,0.1099,1,189.4823,3415.5,0.1866,-999,4134.9489
3415.625,76.454,13.496,-999,0.0935,76.454,62.1069,11253.9728,45.898,45,4819.6513,8.2793,16.6908,-999,12221.9248,20.995,0.0963,0.1126,6453.5592,6066.8706,5.649,2.4597,1,-54.466,0.1316,1,189.4866,3415.625,0.1931,-999,3987.7318
3415.75,77.649,13.614,-999,0.0999,77.649,62.1057,11255.0591,46.634,45,4819.8276,8.2793,16.6908,-999,12222.3598,20.9949,0.1021,0.1205,6560.2927,6071.0441,5.649,2.4502,1,-54.507,0.1412,1,189.4909,3415.75,0.1997,-999,3926.3616
3415.875,77.883,13.726,-999,0.1011,77.883,62.1045,11255.9993,47.361,45,4820.004,8.2793,16.6908,-999,12222.7945,20.9949,0.102,0.1221,6581.0703,6074.291,5.771,2.4483,1,-54.548,0.1431,1,189.4952,3415.875,0.2063,-999,3914.5648
3416,77.394,13.881,-999,0.0985,77.394,62.1033,11256.7205,47.951,45,4820.1803,8.2793,16.6908,-999,12223.2298,20.9949,0.0977,0.1188,6538.635,6076.1414,5.86,2.4522,1,-54.589,0.1392,1,189.4995,3416,0.2117,-999,3939.2983
3416.125,76.033,13.736,-999,0.0913,76.033,62.1021,11257.0292,47.67,45,4820.3567,8.2793,16.6908,-999,12223.6671,20.9949,0.0898,0.1098,6416.6799,6075.3585,6.196,2.4631,1,-54.63,0.1283,1,189.5038,3416.125,0.2091,-999,4009.8122
3416.25,73.91,13.556,-999,0.0796,73.91,62.1009,11256.9933,46.948,45,4820.533,8.2793,16.6908,-999,12224.1075,20.9949,0.0775,0.0954,6216.3152,6072.3666,6.541,2.4806,1,-54.672,0.1113,1,189.5081,3416.25,0.2025,-999,4124.9905
3416.375,73.036,13.374,-999,0.0747,73.036,62.0997,11256.7596,46.247,45,4820.7094,8.2793,16.6908,-999,12224.5492,20.9949,0.0731,0.0895,6130.3059,6068.1088,6.919,2.488,1,-54.657,0.1043,1,189.5124,3416.375,0.1962,-999,4174.353
3416.5,72.162,13.191,-999,0.0697,72.162,62.0985,11256.4282,45.55,45,4820.8857,8.2793,16.6908,-999,12224.9922,20.9949,0.0686,0.0835,6041.9903,6063.2219,7.67,2.4955,1,-54.614,0.0973,1,189.5167,3416.5,0.19,-999,4224.9113
3416.625,71.044,13.108,-999,0.0632,71.044,62.0973,11256.0696,44.855,45,4821.0621,8.2793,16.6908,-999,12225.437,20.9948,0.062,0.0758,5925.4108,6058.1518,8.422,2.5052,1,-54.571,0.0884,1,189.521,3416.625,0.1839,-999,4291.3976
3416.75,69.232,13.081,-999,0.0523,69.232,62.096,11255.7727,44.382,45,4821.2384,8.2793,16.6908,-999,12225.8846,20.9949,0.0488,0.0631,5727.3903,6053.4583,9.173,2.5215,1,-54.529,0.0739,1,189.5253,3416.75,0.1798,-999,4403.7157
3416.875,67.42,13.08,-999,0.0412,67.42,62.0948,11255.5407,43.913,45,4821.4148,8.2793,16.6908,-999,12226.3353,20.9949,0.0336,0.0503,5517.6034,6049.161,9.925,2.5382,1,-54.486,0.0594,1,189.5296,3416.875,0.1757,-999,4522.0713
3417,65.608,13.079,-999,0.0296,65.608,62.0936,11255.5407,42.472,45,4821.5911,8.2793,16.6908,-999,12226.789,20.9949,0.018,0.0372,5295.0072,6046.3228,10.677,2.5556,1,-54.444,0.0449,1,189.5339,3417,0.1634,-999,4646.9645
3417.125,63.923,13.049,-999,0.0185,63.923,62.0924,11255.7868,40.868,45,4821.7674,8.2793,16.6908,-999,12227.2456,20.9949,0.0041,0.0249,5075.5216,6045.0341,11.428,2.5723,1,-54.412,0.0314,1,189.5382,3417.125,0.15,-999,4769.4578
3417.25,63.005,13.016,-999,0.0123,63.005,62.0912,11256.3311,39.23,45,4821.9438,8.2793,16.6908,-999,12227.704,20.9949,0.0012,0.0182,4950.647,6045.6348,12.18,2.5816,1,-54.451,0.024,1,189.5425,3417.25,0.1366,-999,4838.9501
3417.375,62.739,12.983,-999,0.0105,62.739,62.09,11256.9758,38.873,45,4822.1201,8.2793,16.6908,-999,12228.1628,20.9949,0.0001,0.0162,4913.9584,6046.8717,12.805,2.5843,1,-54.49,0.0219,1,189.5468,3417.375,0.1337,-999,4859.4662
3417.5,63.14,12.974,-999,0.0132,63.14,62.0888,11257.7129,39.123,45,4822.2965,8.2793,16.6908,-999,12228.6208,20.9949,0.0024,0.0192,4970.0174,6048.7006,12.805,2.5802,1,-54.529,0.0251,1,189.5511,3417.5,0.1357,-999,4828.6039
3417.625,63.686,12.974,-999,0.0169,63.686,62.0876,11258.5711,39.911,45,4822.4728,8.2793,16.6908,-999,12229.0779,20.995,0.0046,0.0232,5044.9823,6051.3064,12.496,2.5746,1,-54.569,0.0295,1,189.5554,3417.625,0.1421,-999,4787.2067
3417.75,64.443,12.987,-999,0.022,64.443,62.0864,11259.4936,40.717,45,4822.6492,8.2793,16.6908,-999,12229.5337,20.995,0.0102,0.0288,5146.4855,6054.3282,11.722,2.567,1,-54.608,0.0355,1,189.5597,3417.75,0.1487,-999,4730.9723
3417.875,65.374,13.047,-999,0.0281,65.374,62.0852,11260.5295,41.531,45,4822.8255,8.2793,16.6908,-999,12229.9878,20.995,0.0191,0.0355,5267.7131,6058.0816,10.907,2.5579,1,-54.648,0.043,1,189.564,3417.875,0.1555,-999,4663.5979
3418,66.22,13.107,-999,0.0336,66.22,62.084,11261.6662,42.702,45,4823.0019,8.2793,16.6908,-999,12230.4404,20.995,0.0248,0.0417,5374.6702,6062.485,10.092,2.5496,1,-54.7,0.0498,1,189.5683,3418,0.1653,-999,4604.0176
3418.125,66.995,13.179,-999,0.0385,66.995,62.0827,11262.8948,43.862,45,4823.1782,8.2793,16.6908,-999,12230.8917,20.995,0.0293,0.0472,5470.0875,6067.4814,9.277,2.5422,1,-54.812,0.056,1,189.5726,3418.125,0.1753,-999,4550.7582
3418.25,67.633,13.267,-999,0.0425,67.633,62.0815,11264.1744,44.414,45,4823.3546,8.2793,16.6908,-999,12231.342,20.995,0.0341,0.0518,5546.9063,6072.8087,8.462,2.5362,1,-54.924,0.0611,1,189.5769,3418.25,0.1801,-999,4507.8297
3418.375,68.939,13.342,-999,0.0506,68.939,62.0803,11265.4633,43.841,45,4823.5309,8.2793,16.6908,-999,12231.7901,20.995,0.0479,0.0611,5698.9339,6078.2073,7.647,2.5241,1,-55.035,0.0715,1,189.5812,3418.375,0.1751,-999,4422.4321
3418.5,71.25,13.297,-999,0.0644,71.25,62.0791,11266.7003,43.435,45,4823.7072,8.2793,16.6908,-999,12232.2346,20.995,0.0669,0.0772,5952.7385,6083.2957,6.832,2.5034,1,-55.147,0.09,1,189.5855,3418.5,0.1716,-999,4278.9902
3418.625,75.21,13.255,-999,0.0868,75.21,62.0779,11267.8805,43.219,45,4823.8836,8.2793,16.6908,-999,12232.673,20.995,0.0941,0.1042,6347.7453,6088.0547,6.017,2.4698,1,-55.259,0.1217,1,189.5898,3418.625,0.1698,-999,4053.6903
3418.75,79.549,13.172,-999,0.1097,79.549,62.0767,11269.0338,43.469,45,4824.0599,8.2793,16.6908,-999,12233.1054,20.995,0.1202,0.1331,6731.1759,6092.6761,5.451,2.4354,1,-55.37,0.1564,1,189.5941,3418.75,0.1719,-999,3832.5818
3418.875,82.671,13.074,-999,0.1253,82.671,62.0755,11270.2372,44.761,45,4824.2363,8.2793,16.6908,-999,12233.5336,20.9949,0.1358,0.1533,6979.928,6097.6394,5.09,2.4121,1,-55.482,0.1814,1,189.5984,3418.875,0.1831,-999,3687.8476
3419,82.937,12.976,-999,0.1266,82.937,62.0743,11271.5586,47.183,45,4824.4126,8.2793,16.6908,-999,12233.9615,20.9949,0.1324,0.155,7000.5137,6103.3568,4.729,2.4101,1,-55.594,0.1835,1,189.6027,3419,0.2047,-999,3676.0197
3419.125,80.168,12.918,-999,0.1129,80.168,62.0731,11273.0205,49.524,45,4824.589,8.2793,16.6908,-999,12234.393,20.9949,0.111,0.1371,6783.2269,6109.9506,4.368,2.4307,1,-55.705,0.1613,1,189.607,3419.125,0.2263,-999,3802.9893
3419.25,78.173,12.919,-999,0.1027,78.173,62.0719,11274.6172,50.936,45,4824.7653,8.2793,16.6908,-999,12234.8273,20.9948,0.0958,0.124,6616.2352,6117.3892,4.007,2.446,1,-55.817,0.1454,1,189.6113,3419.25,0.2397,-999,3900.0428
3419.375,76.782,12.917,-999,0.0953,76.782,62.0707,11276.3326,52.396,45,4824.9417,8.2793,16.6908,-999,12235.2635,20.9948,0.0837,0.1148,6494.239,6125.5741,3.775,2.457,1,-55.926,0.1343,1,189.6156,3419.375,0.2539,-999,3970.6969
3419.5,77.367,12.979,-999,0.0984,77.367,62.0695,11278.1304,53.866,45,4825.118,8.2793,16.6908,-999,12235.6989,20.9948,0.0838,0.1187,6546.6589,6134.2905,3.684,2.4524,1,-56.019,0.1389,1,189.6199,3419.5,0.2685,-999,3940.673
3419.625,80.264,13.057,-999,0.1133,80.264,62.0683,11279.9005,55.33,45,4825.2943,8.2793,16.6908,-999,12236.1303,20.9948,0.098,0.1377,6792.5363,6142.8519,3.69,2.43,1,-55.945,0.1621,1,189.6242,3419.625,0.2834,-999,3798.4408
3419.75,85.206,13.136,-999,0.1374,85.206,62.0671,11280.9985,55.823,45,4825.4707,8.2793,16.6908,-999,12236.5553,20.9947,0.1258,0.1695,7169.5555,6147.1662,3.732,2.3939,1,-55.869,0.2016,1,189.6285,3419.75,0.2885,-999,3578.1289
3419.875,90.147,13.268,-999,0.1597,90.147,62.0658,11281.1749,56.152,45,4825.647,8.2793,16.6908,-999,12236.9743,20.9947,0.1492,0.2005,7501.3459,6145.6393,3.774,2.3604,1,-55.793,0.2412,1,189.6328,3419.875,0.2919,-999,3382.0099
3420,93.59,13.4,-999,0.1744,93.59,62.0646,11280.6657,56.176,45,4825.8234,8.2793,16.6908,-999,12237.3895,20.9946,0.1625,0.2216,7710.0021,6139.7637,3.821,2.3384,1,-55.746,0.2687,1,189.6371,3420,0.2922,-999,3257.5921
3420.125,93.59,13.53,-999,0.1744,93.59,62.0634,11279.6084,55.659,45,4825.9997,8.2793,16.6908,-999,12237.8046,20.9946,0.1634,0.2216,7710.3773,6130.3939,3.821,2.3384,1,-55.632,0.2687,1,189.6414,3420.125,0.2868,-999,3257.5921
3420.25,90.133,13.599,-999,0.1597,90.133,62.0622,11278.0754,55.156,45,4826.1761,8.2793,16.6908,-999,12238.2237,20.9945,0.151,0.2004,7501.5846,6117.9695,3.868,2.3605,1,-55.5,0.2411,1,189.6457,3420.25,0.2816,-999,3382.5352
3420.375,86.144,13.61,-999,0.1417,86.144,62.061,11276.3952,54.652,45,4826.3524,8.2793,16.6908,-999,12238.6475,20.9945,0.1339,0.1754,7237.5516,6104.5793,3.998,2.3874,1,-55.368,0.2092,1,189.65,3420.375,0.2764,-999,3539.1675
3420.5,82.154,13.558,-999,0.1227,82.154,62.0598,11274.6709,54.018,45,4826.5288,8.2793,16.6908,-999,12239.0764,20.9945,0.1124,0.15,6945.0585,6090.8787,4.189,2.4159,1,-55.237,0.1772,1,189.6543,3420.5,0.27,-999,3711.0554
3420.625,78.497,13.395,-999,0.1043,78.497,62.0586,11272.9647,53.074,45,4826.7051,8.2793,16.6908,-999,12239.5103,20.9944,0.0928,0.1262,6648.101,6077.2657,4.38,2.4435,1,-55.246,0.148,1,189.6586,3420.625,0.2606,-999,3883.9452
3420.75,75.505,13.236,-999,0.0884,75.505,62.0574,11271.2798,51.932,45,4826.8815,8.2792,16.6908,-999,12239.9483,20.9944,0.0765,0.1062,6381.545,6063.7633,4.683,2.4674,1,-55.358,0.124,1,189.6629,3420.75,0.2493,-999,4037.8524
3420.875,74.973,13.076,-999,0.0855,74.973,62.0562,11269.5997,50.241,45,4827.0578,8.2792,16.6908,-999,12240.3871,20.9944,0.077,0.1027,6331.9928,6050.2862,5.176,2.4717,1,-55.469,0.1198,1,189.6672,3420.875,0.2331,-999,4066.5046
3421,74.857,12.906,-999,0.0849,74.857,62.055,11267.925,48.478,45,4827.2341,8.2792,16.6908,-999,12240.8261,20.9944,0.0804,0.1019,6321.372,6036.8406,5.519,2.4727,1,-55.58,0.1189,1,189.6715,3421,0.2165,-999,4072.8061
3421.125,74.732,12.882,-999,0.0842,74.732,62.0538,11266.3018,46.729,45,4827.4105,8.2792,16.6908,-999,12241.2653,20.9944,0.0835,0.101,6309.8563,6023.7205,5.86,2.4737,1,-55.692,0.1179,1,189.6758,3421.125,0.2006,-999,4079.6185
3421.25,74.593,12.898,-999,0.0834,74.593,62.0526,11264.7677,45.222,45,4827.5868,8.2792,16.6908,-999,12241.7047,20.9944,0.0859,0.1001,6296.9568,6011.1657,6.279,2.4749,1,-55.755,0.1167,1,189.6801,3421.25,0.1871,-999,4087.2206
3421.375,74.429,12.914,-999,0.0825,74.429,62.0513,11263.3498,43.736,45,4827.7632,8.2792,16.6908,-999,12242.1443,20.9944,0.088,0.099,6281.6021,5999.3494,6.695,2.4762,1,-55.946,0.1154,1,189.6844,3421.375,0.1742,-999,4096.2266
3421.5,73.861,12.914,-999,0.0793,73.861,62.0501,11262.0038,42.539,45,4827.9395,8.2792,16.6908,-999,12242.5847,20.9943,0.0868,0.0951,6226.9221,5987.9852,7.112,2.481,1,-56.155,0.1109,1,189.6887,3421.5,0.164,-999,4127.7271
3421.625,73.034,12.904,-999,0.0747,73.034,62.0489,11260.6752,42.115,45,4828.1159,8.2792,16.6908,-999,12243.0264,20.9943,0.0822,0.0895,6145.454,5976.724,7.528,2.488,1,-56.364,0.1043,1,189.693,3421.625,0.1604,-999,4174.4674
3421.75,72.2,12.894,-999,0.0699,72.2,62.0477,11259.4058,41.679,45,4828.2922,8.2792,16.6908,-999,12243.4694,20.9943,0.0774,0.0838,6061.1993,5965.8322,7.856,2.4951,1,-56.573,0.0976,1,189.6973,3421.75,0.1567,-999,4222.6877
3421.875,70.989,12.884,-999,0.0629,70.989,62.0465,11258.2589,40.899,45,4828.4686,8.2792,16.6908,-999,12243.9142,20.9943,0.0706,0.0754,5934.7926,5955.7105,7.952,2.5057,1,-56.783,0.0879,1,189.7016,3421.875,0.1502,-999,4294.7224
3422,69.654,12.874,-999,0.0549,69.654,62.0453,11257.2048,39.942,45,4828.6449,8.2792,16.6908,-999,12244.3612,20.9943,0.0629,0.0661,5789.7724,5946.1675,7.911,2.5176,1,-56.993,0.0772,1,189.7059,3422,0.1424,34.6566,4377.0358
3422.125,69.92,12.863,-999,0.0565,69.92,62.0441,11256.2402,38.984,45,4828.8212,8.2792,16.6908,-999,12244.8077,20.9943,0.0666,0.0679,5819.5893,5937.1971,7.881,2.5152,1,-57.202,0.0794,1,189.7102,3422.125,0.1346,-999,4360.384
3422.25,71.352,12.853,-999,0.065,71.352,62.0429,11255.3901,37.943,45,4828.9976,8.2792,16.6908,-999,12245.252,20.9943,0.0775,0.0779,5974.3828,5928.968,7.84,2.5025,1,-57.412,0.0908,1,189.7145,3422.25,0.1263,-999,4272.8732
3422.375,73.04,12.843,-999,0.0747,73.04,62.0417,11254.6224,36.716,45,4829.1739,8.2792,16.6908,-999,12245.6937,20.9943,0.0904,0.0895,6148.253,5921.2776,7.733,2.4879,1,-57.623,0.1043,1,189.7188,3422.375,0.1167,-999,4174.1244
