DEPTH,AC,CAL,CALI,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PPP,RES_DEEP,RHOB_combined,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1827.8624,-999.25,-999.25,-999.25,95.6762,-0.0749,63.2762,61.6335,5259.2979,76.3667,40,2578.8943,8.2781,16.0232,11.93,6090.415,19.5499,0,-0.0244,3463.8882,38.0106,2.7124,1,-8.0646,0.0262,1,138.3311,1827.8856,0.5439,-999.25,4818.2104
1828.0148,-999.25,-999.25,-999.25,96.6954,-0.0714,63.2524,61.6306,5260.1328,78.7592,40,2579.1091,8.2781,16.0232,12.27,6091.001,19.5501,0,-0.0227,3465.1013,36.4622,2.7071,1,-8.146,0.026,1,138.336,1828.038,0.5804,-999.25,4820.0234
1828.1672,-999.25,-999.25,-999.25,96.8638,-0.0715,63.5891,61.6277,5261.1631,84.2879,40,2579.3242,8.2781,16.0232,12.23,6091.5869,19.5504,0,-0.0214,3466.9324,33.0982,2.7072,1,-8.1413,0.0287,1,138.341,1828.1904,0.6717,-999.25,4794.5015
1828.3196,-999.25,-999.25,-999.25,96.7383,-0.0752,64.502,61.6248,5262.2065,89.9492,40,2579.5393,8.2781,16.0232,11.82,6092.1743,19.5506,0,-0.0196,3468.803,28.3459,2.7128,1,-8.0997,0.036,1,138.3459,1828.3428,0.7768,-999.25,4726.645
1828.472,-999.25,-999.25,-999.25,96.5304,-0.0777,65.5745,61.6219,5263.064,92.6388,40,2579.7542,8.2781,16.0232,11.11,6092.7622,19.5509,0,-0.0165,3470.0825,23.7043,2.7165,1,-7.886,0.0446,1,138.3509,1828.4952,0.8315,-999.25,4649.3384
1828.6244,-999.25,-999.25,-999.25,96.427,-0.0749,66.3077,61.619,5263.6177,94.3232,40,2579.9692,8.2781,16.0232,10.45,6093.3491,19.5511,0,-0.0122,3470.4062,20.6517,2.7124,1,-8.1687,0.0505,1,138.3558,1828.6476,0.8675,-999.25,4597.9282
1828.7768,-999.25,-999.25,-999.25,96.6443,-0.0677,66.5528,61.6161,5263.9033,96.1832,40,2580.1841,8.2781,16.0232,10.29,6093.9341,19.5514,0,-0.0077,3469.885,19.4131,2.7016,1,-8.2863,0.0524,1,138.3608,1828.8,0.9089,-999.25,4580.9951
1828.9292,-999.25,-999.25,-999.25,97.4236,-0.0624,66.2625,61.6132,5264.1533,95.2404,40,2580.3992,8.2781,16.0232,10.92,6094.5171,19.5516,0,-0.0061,3469.2563,19.9439,2.6936,1,-8.0567,0.0501,1,138.3657,1828.9524,0.8877,-999.25,4601.0649
1829.0816,-999.25,-999.25,-999.25,97.3304,-0.0637,65.9513,61.6103,5264.686,93.8601,40,2580.6143,8.2781,16.0232,11.95,6095.1006,19.5519,0,-0.008,3469.5195,21.0535,2.6955,1,-7.4207,0.0476,1,138.3707,1829.1049,0.8574,-999.25,4622.7754
1829.234,-999.25,-999.25,-999.25,95.177,-0.0709,65.8133,61.6074,5265.8179,90.8943,40,2580.8291,8.2781,16.0232,12.78,6095.6865,19.5521,0,-0.0122,3471.6733,21.5777,2.7064,1,-7.3904,0.0465,1,138.3756,1829.2572,0.7956,-999.25,4632.4688
1829.3864,-999.25,-999.25,-999.25,91.9605,-0.0759,65.9722,61.6045,5267.7231,86.119,40,2581.0442,8.2781,16.0232,13.11,6096.2739,19.5524,0,-0.014,3476.2681,20.6692,2.7138,1,-7.8684,0.0478,1,138.3806,1829.4095,0.7043,18.0643,4621.311
1829.5388,-999.25,-999.25,-999.25,85.8253,-0.0723,66.2986,61.6016,5270.4648,80.1015,40,2581.2593,8.2781,16.0232,13.07,6096.8599,19.5526,0,-0.011,3483.5112,18.8847,2.7085,1,-8.064,0.0504,1,138.3855,1829.562,0.6016,-999.25,4598.5596
1829.6912,-999.25,-999.25,-999.25,82.4535,-0.0635,66.5397,61.5987,5274.0503,75.925,40,2581.4741,8.2781,16.0232,13.27,6097.4434,19.5529,0,-0.0056,3493.4309,17.7232,2.6953,1,-8.5054,0.0523,1,138.3905,1829.7144,0.5374,-999.25,4581.897
1829.8436,-999.25,-999.25,-999.25,81.3925,-0.0582,66.6078,61.5958,5278.2939,75.6788,40,2581.6892,8.2781,16.0232,14.18,6098.0249,19.5531,0,-0.0027,3505.4368,17.5177,2.6873,1,-8.0912,0.0529,1,138.3954,1829.8668,0.5337,-999.25,4577.2124
1829.996,-999.25,-999.25,-999.25,80.0112,-0.061,66.5876,61.5929,5282.8076,77.0511,40,2581.9043,8.2781,16.0232,15.34,6098.6074,19.5533,0,-0.0041,3518.2954,18.2052,2.6915,1,-8.5358,0.0527,1,138.4004,1830.0192,0.5542,-999.25,4578.6011
1830.1484,-999.25,-999.25,-999.25,82.0514,-0.0691,66.9175,61.59,5287.019,77.8884,40,2582.1191,8.2781,16.0232,16.01,6099.1929,19.5536,0,-0.0069,3530.1941,19.0226,2.7037,1,-8.4086,0.0553,1,138.4053,1830.1716,0.5669,-999.25,4556.0288
1830.3008,-999.25,-999.25,-999.25,85.2914,-0.0757,68.018,61.5871,5290.5625,80.8078,40,2582.3342,8.2781,16.0232,15.68,6099.7803,19.5538,0,-0.0058,3539.9758,19.0796,2.7135,1,-8.473,0.0641,1,138.4102,1830.324,0.613,-999.25,4482.314
1830.4532,-999.25,-999.25,-999.25,88.974,-0.0744,69.8923,61.5842,5293.2935,84.0924,40,2582.5493,8.2781,16.0232,14.55,6100.3672,19.5541,0,0.0024,3547.1912,18.3853,2.7116,1,-8.6606,0.0791,1,138.4152,1830.4764,0.6683,-999.25,4362.1123
1830.6056,-999.25,-999.25,-999.25,91.1591,-0.0685,71.8947,61.5813,5295.1479,85.5079,40,2582.7642,8.2781,16.0232,12.86,6100.9521,19.5543,0,0.0133,3551.637,17.4409,2.7028,1,-8.7971,0.0952,1,138.4201,1830.6288,0.6933,-999.25,4240.6191
1830.758,-999.25,-999.25,-999.25,92.1254,-0.0637,73.4955,61.5784,5296.251,86.3322,40,2582.9792,8.2781,16.0232,10.69,6101.5356,19.5546,0,0.0221,3553.709,16.9228,2.6955,1,-9.1392,0.108,1,138.4251,1830.7812,0.7082,-999.25,4148.2544
1830.9104,-999.25,-999.25,-999.25,90.0351,-0.0609,74.2736,61.5755,5296.9033,85.7188,40,2583.1941,8.2781,16.0232,8.67,6102.1182,19.5548,0,0.0267,3554.3584,17.4836,2.6913,1,-10.264,0.1142,1,138.43,1830.9336,0.6971,-999.25,4104.7969
1831.0628,-999.25,-999.25,-999.25,86.3611,-0.061,74.1738,61.5727,5297.3857,85.2482,40,2583.4092,8.2781,16.0232,7.33,6102.7007,19.5551,0,0.0262,3554.4688,19.5059,2.6915,1,-11.0714,0.1134,1,138.435,1831.0861,0.6886,-999.25,4110.3198
1831.2152,-999.25,-999.25,-999.25,83.8851,-0.0628,73.1463,61.5697,5297.9028,83.4901,40,2583.6243,8.2781,16.0232,7.29,6103.2837,19.5553,0,0.0212,3554.6882,23.4406,2.6942,1,-11.3334,0.1052,1,138.4399,1831.2384,0.6579,-999.25,4168.0586
1831.3676,-999.25,-999.25,-999.25,83.2152,-0.0677,71.5131,61.5669,5298.5347,80.6281,40,2583.8391,8.2781,16.0232,8.26,6103.8687,19.5555,0,0.0122,3555.2678,29.2352,2.7015,1,-11.3769,0.0921,1,138.4449,1831.3907,0.6101,-999.25,4263.2476
1831.52,-999.25,-999.25,-999.25,83.9959,-0.0753,70.0729,61.564,5299.2446,79.1124,40,2584.0542,8.2781,16.0232,9.5,6104.4556,19.5558,0,0.0027,3556.0891,34.4733,2.7129,1,-11.6119,0.0806,1,138.4498,1831.5432,0.5859,-999.25,4350.8696
1831.6724,-999.25,-999.25,-999.25,85.7652,-0.0801,69.4261,61.5611,5299.918,78.074,40,2584.2693,8.2781,16.0232,10.53,6105.0444,19.5561,0,-0.0024,3556.791,36.7031,2.7202,1,-11.9087,0.0754,1,138.4548,1831.6956,0.5698,-999.25,4391.4038
1831.8248,-999.25,-999.25,-999.25,87.2839,-0.0775,70.1988,61.5582,5300.4297,77.8448,40,2584.4841,8.2781,16.0232,10.88,6105.6323,19.5563,0,0.002,3556.9834,35.3612,2.7163,1,-12.0032,0.0816,1,138.4597,1831.848,0.5662,-999.25,4343.0664
1831.9772,-999.25,-999.25,-999.25,88.7184,-0.0687,71.9042,61.5553,5300.7163,79.2737,40,2584.6992,8.2781,16.0232,10.64,6106.2178,19.5566,0,0.0133,3556.4685,32.9837,2.7031,1,-12.1924,0.0952,1,138.4647,1832.0004,0.5885,-999.25,4240.0591
1832.1296,-999.25,-999.25,-999.25,87.7602,-0.0597,73.6684,61.5524,5300.7603,81.3056,40,2584.9143,8.2781,16.0232,10,6106.7998,19.5568,0,0.0248,3555.1919,32.6817,2.6896,1,-12.5138,0.1093,1,138.4696,1832.1528,0.6212,-999.25,4138.5186
1832.282,-999.25,-999.25,-999.25,84.7814,-0.0564,74.7823,61.5495,5300.5728,81.4239,40,2585.1292,8.2781,16.0232,9.27,6107.3809,19.557,0,0.0309,3553.1848,34.6302,2.6846,1,-13.1953,0.1183,1,138.4746,1832.3052,0.6231,-999.25,4076.8745
1832.4344,-999.25,-999.25,-999.25,82.5878,-0.0611,74.8314,61.5466,5300.1431,78.2467,40,2585.3442,8.2781,16.0232,8.66,6107.9634,19.5573,0,0.0288,3550.4067,38.1214,2.6917,1,-13.2233,0.1187,1,138.4795,1832.4576,0.5724,-999.25,4074.1995
1832.5868,-999.25,-999.25,-999.25,81.7258,-0.0686,74.3182,61.5437,5299.4912,73.2704,40,2585.5591,8.2781,16.0232,8.14,6108.5483,19.5575,0,0.023,3546.9214,41.9906,2.7029,1,-13.6566,0.1145,1,138.4845,1832.61,0.4991,-999.25,4102.3335
1832.7392,-999.25,-999.25,-999.25,82.3647,-0.0729,73.6779,61.5408,5298.6479,69.7328,40,2585.7742,8.2781,16.0232,7.62,6109.1348,19.5578,0,0.0183,3542.8245,44.5444,2.7093,1,-13.5012,0.1094,1,138.4894,1832.7625,0.451,-999.25,4137.9849
1832.8916,-999.25,-999.25,-999.25,82.08,-0.0708,73.2,61.5379,5297.6152,67.7341,40,2585.9893,8.2781,16.0232,7.06,6109.7207,19.558,0,0.0174,3538.1304,45.6323,2.7062,1,-13.8665,0.1056,1,138.4943,1832.9148,0.4252,-999.25,4165.0005
1833.044,-999.25,-999.25,-999.25,78.9014,-0.0655,72.8615,61.535,5296.478,66.4747,40,2586.2041,8.2781,16.0232,6.52,6110.3047,19.5583,0,0.0187,3533.1067,44.8979,2.6983,1,-14.329,0.1029,1,138.4993,1833.0673,0.4094,-999.25,4184.3506
1833.1964,-999.25,-999.25,-999.25,75.3081,-0.0614,72.3826,61.5321,5295.396,64.2122,40,2586.4192,8.2781,16.0232,6.14,6110.8872,19.5585,0,0.0188,3528.2612,42.8755,2.6921,1,-14.7059,0.0991,1,138.5042,1833.2196,0.3818,-999.25,4212.0352
1833.3488,-999.25,-999.25,-999.25,72.2069,-0.0542,71.6914,61.5292,5294.502,62.3354,40,2586.6343,8.2781,16.0232,5.94,6111.4678,19.5587,0,0.0197,3524.0146,40.4653,2.6813,1,-15.2486,0.0935,1,138.5092,1833.3719,0.3598,-999.25,4252.6445
1833.5012,-999.25,-999.25,-999.25,69.5004,-0.0404,71.0769,61.5263,5293.8594,61.4674,40,2586.8491,8.2781,16.0232,5.84,6112.0435,19.5589,0,0.0241,3520.5742,38.2667,2.6606,1,-15.2416,0.0886,1,138.5141,1833.5244,0.3498,-999.25,4289.4111
1833.6536,-999.25,-999.25,-999.25,66.8794,-0.0241,71.0885,61.5234,5293.4438,61.8508,40,2587.0642,8.2781,16.0232,5.9,6112.6143,19.5591,0,0.0323,3517.8635,36.9516,2.6361,1,-15.9295,0.0887,1,138.5191,1833.6768,0.3542,-999.25,4288.7114
1833.806,-999.25,-999.25,-999.25,64.2562,-0.0137,72.3095,61.5206,5293.1855,62.442,40,2587.2793,8.2781,16.0232,6.44,6113.1816,19.5593,0,0.0424,3515.6589,36.3867,2.6206,1,-15.8982,0.0985,1,138.524,1833.8292,0.361,-999.25,4216.293
1833.9584,-999.25,-999.25,-999.25,62.897,-0.0132,74.5286,61.5177,5293.0308,60.8632,40,2587.4941,8.2781,16.0232,7.59,6113.7485,19.5595,0,0.0515,3513.7812,36.2416,2.6198,1,-16.4155,0.1162,1,138.529,1833.9816,0.343,-999.25,4090.7524
1834.1108,-999.25,-999.25,-999.25,64.6992,-0.0147,76.9408,61.5148,5292.9556,57.3332,40,2587.7092,8.2781,16.0232,8.99,6114.3159,19.5597,0,0.0604,3512.155,35.7478,2.6221,1,-16.365,0.1355,1,138.5339,1834.134,0.3043,-999.25,3962.5017
1834.2632,-999.25,-999.25,-999.25,69.2875,-0.0149,79.0333,61.5119,5292.9507,54.6242,40,2587.9243,8.2781,16.0232,10.03,6114.8838,19.5599,0,0.0687,3510.751,34.0033,2.6223,1,-17.2538,0.1523,1,138.5389,1834.2864,0.2762,-999.25,3857.5898
1834.4156,-999.25,-999.25,-999.25,73.6402,-0.0149,80.6381,61.509,5292.9404,57.6997,40,2588.1392,8.2781,16.0232,10.06,6115.4512,19.5601,0,0.0751,3509.3298,31.2715,2.6223,1,-17.1077,0.1651,1,138.5438,1834.4388,0.3083,-999.25,3780.8188
1834.568,-999.25,-999.25,-999.25,74.9998,-0.017,82.0111,61.5061,5292.7227,64.8674,40,2588.3542,8.2781,16.0232,9.15,6116.0195,19.5603,0,0.0795,3507.249,28.3849,2.6255,1,-17.3619,0.1761,1,138.5488,1834.5912,0.3897,-999.25,3717.5217
1834.7204,-999.25,-999.25,-999.25,71.9722,-0.0221,82.7174,61.5032,5292.1113,71.7808,40,2588.5691,8.2781,16.0232,7.75,6116.5894,19.5605,0,0.0798,3503.9175,26.7947,2.6331,1,-16.8062,0.1817,1,138.5537,1834.7437,0.4785,-999.25,3685.7788
1834.8728,-999.25,-999.25,-999.25,72.5569,-0.0251,82.0025,61.5003,5291.1152,73.3236,40,2588.7842,8.2781,16.0232,6.43,6117.1602,19.5607,0,0.0755,3499.3633,27.3897,2.6376,1,-17.1574,0.176,1,138.5587,1834.896,0.4999,-999.25,3717.9116
1835.0252,-999.25,-999.25,-999.25,70.431,-0.0264,79.3833,61.4974,5289.9507,70.8776,40,2588.9993,8.2781,16.0232,5.66,6117.7319,19.5609,0,0.0643,3494.2744,30.2782,2.6396,1,-17.2099,0.1551,1,138.5636,1835.0483,0.4662,-999.25,3840.5818
1835.1776,-999.25,-999.25,-999.25,68.5962,-0.0273,75.7343,61.4945,5288.9053,68.0219,40,2589.2141,8.2781,16.0232,5.3,6118.3032,19.5611,0,0.0493,3489.562,34.5449,2.6409,1,-17.6722,0.1259,1,138.5685,1835.2008,0.4289,-999.25,4025.6272
1835.33,-999.25,-999.25,-999.25,66.446,-0.0265,72.2271,61.4916,5288.0913,66.96,40,2589.4292,8.2781,16.0232,5.16,6118.875,19.5613,0,0.0357,3485.5828,39.3536,2.6397,1,-17.7576,0.0978,1,138.5735,1835.3531,0.4154,-999.25,4221.1035
1835.4824,-999.25,-999.25,-999.25,63.5851,-0.024,69.5079,61.4888,5287.4692,66.5815,40,2589.6443,8.2781,16.0232,5.07,6119.4453,19.5615,0,0.026,3482.2122,43.5392,2.636,1,-17.7144,0.0761,1,138.5784,1835.5056,0.4107,-999.25,4386.2358
1835.6348,-999.25,-999.25,-999.25,61.1843,-0.0181,67.7183,61.4859,5286.9238,64.5401,40,2589.8591,8.2781,16.0232,4.92,6120.0142,19.5617,0,0.0218,3479.0896,47.3317,2.6272,1,-17.4167,0.0617,1,138.5834,1835.658,0.3858,-999.25,4502.1514
1835.7872,-999.25,-999.25,-999.25,59.0765,-0.0138,66.5396,61.483,5286.3359,62.9633,40,2590.0742,8.2781,16.0232,4.72,6120.5811,19.5619,0,0.0193,3475.8342,50.8753,2.6207,1,-17.6531,0.0523,1,138.5883,1835.8104,0.3671,-999.25,4581.9038
1835.9396,-999.25,-999.25,-999.25,57.2713,-0.0134,65.7963,61.4801,5285.6416,59.2633,40,2590.2893,8.2781,16.0232,4.55,6121.1484,19.5621,0,0.0165,3472.2417,53.7186,2.6201,1,-17.7402,0.0464,1,138.5933,1835.9628,0.3252,-999.25,4633.6655
1836.092,-999.25,-999.25,-999.25,56.5773,-0.0138,65.3404,61.4772,5284.9468,55.194,40,2590.5042,8.2781,16.0232,4.47,6121.7158,19.5623,0,0.0145,3468.646,56.0843,2.6207,1,-17.8049,0.0427,1,138.5982,1836.1152,0.282,-999.25,4665.9961
1836.2444,-999.25,-999.25,-999.25,56.2667,-0.0143,65.1158,61.4743,5284.4458,52.1831,40,2590.7192,8.2781,16.0232,4.59,6122.2832,19.5624,0,0.0133,3465.6658,57.7429,2.6214,1,-18.1995,0.0409,1,138.6032,1836.2676,0.2518,-999.25,4682.0903
1836.3968,-999.25,-999.25,-999.25,56.31,-0.0156,64.9915,61.4714,5284.3169,49.9592,40,2590.9341,8.2781,16.0232,4.94,6122.8511,19.5626,0,0.0122,3463.8618,59.3422,2.6234,1,-18.8771,0.0399,1,138.6081,1836.42,0.2304,-999.25,4691.0449
1836.5492,-999.25,-999.25,-999.25,57.6841,-0.0207,64.8766,61.4685,5284.6582,49.3848,40,2591.1492,8.2781,16.0232,5.43,6123.4204,19.5628,0,0.0091,3463.5461,61.8251,2.6311,1,-19.1022,0.039,1,138.6131,1836.5724,0.225,-999.25,4699.353
1836.7016,-999.25,-999.25,-999.25,59.6652,-0.0286,64.9621,61.4656,5285.3667,48.8733,40,2591.3643,8.2781,16.0232,5.73,6123.9922,19.563,0,0.0055,3464.3894,63.7745,2.6429,1,-19.6658,0.0397,1,138.618,1836.7249,0.2202,-999.25,4693.168
1836.854,-999.25,-999.25,-999.25,61.4639,-0.0326,65.2806,61.4627,5286.2617,49.9769,40,2591.5791,8.2781,16.0232,5.61,6124.5659,19.5632,0,0.0048,3465.8225,64.2641,2.6489,1,-19.119,0.0422,1,138.623,1836.8772,0.2306,-999.25,4670.2705
1837.0064,-999.25,-999.25,-999.25,61.6302,-0.0285,65.6512,61.4599,5287.2388,53.7977,40,2591.7942,8.2781,16.0232,5.25,6125.1377,19.5634,0,0.0083,3467.5173,62.8529,2.6428,1,-19.4298,0.0452,1,138.6279,1837.0295,0.2678,-999.25,4643.9067
1837.1588,-999.25,-999.25,-999.25,60.7821,-0.0195,65.8218,61.4569,5288.3154,57.0052,40,2592.0093,8.2781,16.0232,5.04,6125.707,19.5636,0,0.0135,3469.5347,60.3512,2.6293,1,-19.0797,0.0466,1,138.6329,1837.182,0.3009,-999.25,4631.8706
1837.3112,-999.25,-999.25,-999.25,60.0995,-0.0132,65.7202,61.4541,5289.4277,58.0163,40,2592.2241,8.2781,16.0232,5.18,6126.2739,19.5638,0,0.0163,3471.6702,58.1465,2.6198,1,-19.6224,0.0458,1,138.6378,1837.3344,0.3117,-999.25,4639.0312
1837.4636,-999.25,-999.25,-999.25,59.4073,-0.0135,65.5758,61.4512,5290.4165,56.942,40,2592.4392,8.2781,16.0232,5.47,6126.8413,19.564,0,0.0155,3473.4148,56.6429,2.6203,1,-19.5099,0.0446,1,138.6427,1837.4868,0.3002,-999.25,4649.2461
1837.616,-999.25,-999.25,-999.25,58.9743,-0.0139,65.5074,61.4483,5291.0903,57.624,40,2592.6543,8.2781,16.0232,5.69,6127.4082,19.5642,0,0.0151,3474.1582,56.1039,2.6209,1,-19.6719,0.0441,1,138.6477,1837.6392,0.3074,-999.25,4654.1011
1837.7684,-999.25,-999.25,-999.25,58.6896,-0.0117,65.4013,61.4454,5291.4648,59.5877,40,2592.8691,8.2781,16.0232,5.84,6127.9751,19.5644,0,0.0158,3473.9541,55.9778,2.6175,1,-19.4613,0.0432,1,138.6526,1837.7916,0.3288,-999.25,4661.6514
1837.9208,-999.25,-999.25,-999.25,58.6087,-0.0069,65.0708,61.4425,5291.7046,59.016,40,2593.0842,8.2781,16.0232,6.15,6128.54,19.5646,0,0.0168,3473.3259,55.7167,2.6104,1,-19.6251,0.0406,1,138.6576,1837.944,0.3225,-999.25,4685.3281
1838.0732,-999.25,-999.25,-999.25,59.3112,-0.0044,64.6709,61.4396,5291.9258,56.9753,40,2593.2993,8.2781,16.0232,6.68,6129.104,19.5648,0,0.0165,3472.6404,55.098,2.6066,1,-19.2809,0.0374,1,138.6625,1838.0964,0.3006,-999.25,4714.3003
1838.2256,-999.25,-999.25,-999.25,61.1248,-0.0077,64.4665,61.4367,5292.2441,55.2313,40,2593.5142,8.2781,16.0232,7.2,6129.6694,19.5649,0,0.014,3472.2605,54.2385,2.6116,1,-19.4183,0.0357,1,138.6675,1838.2488,0.2824,-999.25,4729.2476
1838.378,-999.25,-999.25,-999.25,62.4624,-0.0129,64.6546,61.4338,5292.6265,55.0654,40,2593.7292,8.2781,16.0232,7.47,6130.2363,19.5651,0,0.0122,3472.0808,53.5621,2.6193,1,-19.5468,0.0372,1,138.6724,1838.4012,0.2807,-999.25,4715.4888
1838.5304,-999.25,-999.25,-999.25,57.1344,-0.0182,65.24,61.431,5292.999,54.3088,40,2593.9441,8.2781,16.0232,7.47,6130.8052,19.5653,0,0.0119,3471.8652,53.5698,2.6273,1,-20.418,0.0419,1,138.6774,1838.5536,0.273,-999.25,4673.1768
1838.6828,-999.25,-999.25,-999.25,50.5164,-0.0198,66.0089,61.4281,5293.2705,50.9156,40,2594.1592,8.2781,16.0232,7.58,6131.3745,19.5655,0,0.0141,3471.3279,54.0514,2.6297,1,-20.1925,0.0481,1,138.6823,1838.7061,0.2395,-999.25,4618.7417
1838.8352,-999.25,-999.25,-999.25,45.9822,-0.0173,66.9665,61.4252,5293.4067,47.6361,40,2594.3743,8.2781,16.0232,7.99,6131.9429,19.5657,0,0.0192,3470.3628,54.3349,2.626,1,-19.9999,0.0557,1,138.6873,1838.8584,0.2088,-999.25,4552.6948
1838.9876,-999.25,-999.25,-999.25,48.4119,-0.0147,68.057,61.4223,5293.4312,47.3714,40,2594.5891,8.2781,16.0232,8.49,6132.5103,19.5659,0,0.0249,3469.0454,53.3305,2.6221,1,-19.5496,0.0645,1,138.6922,1839.0107,0.2064,-999.25,4479.7456
1839.14,-999.25,-999.25,-999.25,51.6012,-0.0175,69.1295,61.4194,5293.3271,48.0868,40,2594.8042,8.2781,16.0232,8.64,6133.0786,19.5661,0,0.0278,3467.3176,50.6342,2.6263,1,-19.4977,0.073,1,138.6972,1839.1632,0.2129,-999.25,4410.2451
1839.2924,-999.25,-999.25,-999.25,50.0139,-0.0247,69.8036,61.4165,5292.9175,48.6023,40,2595.0193,8.2781,16.0232,8.17,6133.6494,19.5663,0,0.0269,3464.6145,47.4529,2.637,1,-19.7141,0.0784,1,138.7021,1839.3156,0.2177,18.4024,4367.6553
1839.4448,-999.25,-999.25,-999.25,51.7923,-0.0337,69.7926,61.4136,5291.8179,49.1981,40,2595.2341,8.2781,16.0232,7.3,6134.2231,19.5665,0,0.0223,3459.7134,45.112,2.6506,1,-19.6226,0.0783,1,138.7071,1839.468,0.2232,-999.25,4368.3433
1839.5972,-999.25,-999.25,-999.25,52.5968,-0.0403,69.1769,61.4107,5289.5879,49.6085,40,2595.4492,8.2781,16.0232,6.48,6134.7993,19.5667,0,0.0165,3451.2185,44.7312,2.6605,1,-20.5074,0.0734,1,138.712,1839.6204,0.2271,-999.25,4407.2231
1839.7496,-999.25,-999.25,-999.25,53.6368,-0.0424,68.434,61.4079,5286.2295,49.7432,40,2595.6643,8.2781,16.0232,6.06,6135.3755,19.5669,0,0.0125,3439.1372,46.1707,2.6636,1,-20.585,0.0675,1,138.7169,1839.7728,0.2283,-999.25,4455.0669
1839.902,-999.25,-999.25,-999.25,54.5307,-0.0419,68.1325,61.405,5282.4155,49.9791,40,2595.8792,8.2781,16.0232,5.99,6135.9521,19.5671,0,0.0116,3425.6089,48.2318,2.6628,1,-20.9722,0.0651,1,138.7219,1839.9252,0.2306,-999.25,4474.7817
1840.0544,-999.25,-999.25,-999.25,54.1541,-0.0396,68.5848,61.4021,5278.8843,51.2886,40,2596.0942,8.2781,16.0232,6.04,6136.5278,19.5674,0,0.0145,3412.9773,49.4636,2.6594,1,-20.3948,0.0687,1,138.7268,1840.0776,0.2431,-999.25,4445.2715
1840.2068,-999.25,-999.25,-999.25,53.558,-0.0389,69.4336,61.3992,5276.0078,54.3409,40,2596.3091,8.2781,16.0232,6.04,6137.103,19.5676,0,0.0183,3402.425,49.1595,2.6583,1,-20.2886,0.0755,1,138.7318,1840.23,0.2733,-999.25,4390.9297
1840.3592,-999.25,-999.25,-999.25,54.795,-0.0398,70.1352,61.3963,5273.7778,55.5639,40,2596.5242,8.2781,16.0232,5.92,6137.6787,19.5678,0,0.0206,3393.9236,48.2167,2.6597,1,-19.6682,0.0811,1,138.7367,1840.3824,0.2858,-999.25,4347.0049
1840.5116,-999.25,-999.25,-999.25,56.9654,-0.0377,70.4816,61.3934,5272.1255,54.1691,40,2596.7393,8.2781,16.0232,5.76,6138.2539,19.568,0,0.0231,3387.2585,47.9269,2.6565,1,-20.3644,0.0839,1,138.7417,1840.5348,0.2715,-999.25,4325.6401
1840.664,-999.25,-999.25,-999.25,58.1003,-0.0319,70.3029,61.3905,5271.0098,53.8246,40,2596.9541,8.2781,16.0232,5.61,6138.8267,19.5682,0,0.0252,3382.2998,49.0343,2.6479,1,-20.3239,0.0824,1,138.7466,1840.6873,0.2681,-999.25,4336.6357
1840.8164,-999.25,-999.25,-999.25,57.3872,-0.0283,69.7813,61.3877,5270.3359,55.1735,40,2597.1692,8.2781,16.0232,5.56,6139.3989,19.5684,0,0.025,3378.7473,51.1997,2.6425,1,-20.8224,0.0783,1,138.7516,1840.8396,0.2818,-999.25,4369.0508
1840.9688,-999.25,-999.25,-999.25,59.6988,-0.0305,69.0585,61.3848,5269.8794,58.2931,40,2597.3843,8.2781,16.0232,5.68,6139.9717,19.5686,0,0.021,3375.8833,53.2556,2.6457,1,-20.279,0.0725,1,138.7565,1840.9919,0.3146,-999.25,4414.7793
1841.1212,-999.25,-999.25,-999.25,59.8723,-0.0354,68.2817,61.3819,5269.2441,59.4556,40,2597.5991,8.2781,16.0232,5.92,6140.5459,19.5688,0,0.0154,3372.447,54.2829,2.6531,1,-20.3839,0.0663,1,138.7615,1841.1444,0.3273,-999.25,4465.0039
1841.2736,-999.25,-999.25,-999.25,57.8896,-0.0392,67.839,61.379,5268.2061,58.5206,40,2597.8142,8.2781,16.0232,6.11,6141.1211,19.569,0,0.0118,3367.7278,53.8167,2.6588,1,-21.0967,0.0627,1,138.7664,1841.2968,0.3171,-999.25,4494.1411
1841.426,-999.25,-999.25,-999.25,60.8973,-0.0391,67.8392,61.3761,5266.791,57.9204,40,2598.0293,8.2781,16.0232,6.12,6141.6968,19.5693,0,0.0118,3361.8093,52.714,2.6587,1,-21.8135,0.0627,1,138.7714,1841.4492,0.3106,-999.25,4494.1279
1841.5784,-999.25,-999.25,-999.25,64.1056,-0.0356,68.11,61.3732,5265.1567,58.1976,40,2598.2441,8.2781,16.0232,5.99,6142.271,19.5695,0,0.0146,3355.1968,51.3392,2.6534,1,-22.1145,0.0649,1,138.7763,1841.6016,0.3136,-999.25,4476.2598
1841.7308,-999.25,-999.25,-999.25,65.2007,-0.0288,68.3019,61.3703,5263.5005,60.8296,40,2598.4592,8.2781,16.0232,5.79,6142.8433,19.5697,0,0.0188,3348.5183,50.0119,2.6432,1,-21.1313,0.0664,1,138.7813,1841.754,0.3426,-999.25,4463.6831
