DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
782.033,-999,0.7683,637.4,94.2154,1648.4066,44.6038,43,1106.4782,8.3013,-999,2263.4712,16.9816,-999,2.6938,2238.1927,1009.3939,14.864,1.4475,1,-87.845,4.6192,-999,113.2656,782.0618,0.1817,-999,478.3151
782.158,-999,0.708,500.0803,94.2137,1650.6737,44.928,43,1106.6545,8.3013,-999,2263.7442,16.981,-999,2.1143,2222.6751,1013.66,14.5562,1.538,1,-87.785,3.5206,-999,113.2706,782.1868,0.1846,-999,609.6582
782.283,-999,0.6075,344.07,94.2119,1652.5609,45.8109,43,1106.8308,8.3013,-999,2264.044,16.9805,-999,1.44,2177.2817,1017.1238,14.22,1.6888,1,-87.7625,2.2726,-999,113.2756,782.3118,0.1923,-999,886.0931
782.408,-999,0.4735,219.4033,94.2102,1653.9615,47.014,43,1107.0072,8.3013,-999,2264.3795,16.9803,0.3028,0.8743,2050.9854,1019.5587,13.8905,1.8898,1,-87.77,1.2752,0.5533,113.2806,782.4368,0.2031,-999,1389.5782
782.533,-999,0.3399,146.62,94.2084,1654.7821,48.1131,43,1107.1835,8.3013,-999,2264.7506,16.9804,0.299,0.5164,1786.8479,1020.7739,13.599,2.0902,1,-87.755,0.693,0.5582,113.2856,782.5618,0.2132,-999,2079.3756
782.658,-999,0.2781,123.2441,94.2067,1655.1387,48.944,43,1107.3599,8.3013,-999,2265.1381,16.9806,0.2495,0.392,1588.6548,1021.0257,13.365,2.1829,1,-87.725,0.506,0.6387,113.2906,782.6868,0.2209,-999,2473.774
782.783,-999,0.2626,118.145,94.205,1655.3143,49.5852,43,1107.5362,8.3013,-999,2265.5298,16.9808,0.2347,0.3639,1529.2829,1020.9042,13.1675,2.2061,1,-87.6875,0.4652,0.6671,113.2956,782.8118,0.2269,-999,2580.5413
782.908,-999,0.2613,117.7175,94.2033,1655.5495,50.221,43,1107.7126,8.3013,-999,2265.9218,16.981,0.2329,0.3615,1524.2069,1020.9037,12.979,2.2081,1,-87.65,0.4617,0.6701,113.3006,782.9368,0.2329,-999,2589.9127
783.033,-999,0.2639,118.56,94.2015,1655.8885,50.8171,43,1107.8889,8.3013,-999,2266.3131,16.9812,0.2347,0.3662,1534.9933,1021.1157,12.781,2.2042,1,-87.615,0.4685,0.6665,113.3056,783.0618,0.2386,-999,2571.5085
783.158,-999,0.2627,118.1547,94.1998,1656.2126,51.0455,43,1108.0652,8.3013,-999,2266.7047,16.9815,0.2334,0.364,1530.2495,1021.297,12.5925,2.206,1,-87.595,0.4652,0.6721,113.3106,783.1868,0.2407,-999,2580.3294
783.283,-999,0.2515,114.66,94.1981,1656.3623,50.6388,43,1108.2416,8.3013,-999,2267.0993,16.9817,0.2236,0.3444,1484.9488,1021.1194,12.4555,2.2227,1,-87.59,0.4373,0.6999,113.3155,783.3118,0.2368,-999,2658.9748
783.408,-999,0.2292,108.0009,94.1964,1656.158,49.672,43,1108.4179,8.3013,-999,2267.4999,16.982,0.205,0.3066,1385.7859,1020.2132,12.4063,2.2562,1,-87.59,0.384,0.7541,113.3205,783.4368,0.2277,-999,2822.9214
783.533,-999,0.1985,99.606,94.1946,1655.4431,48.5654,43,1108.5943,8.3013,-999,2267.9086,16.9824,0.1809,0.2577,1231.1382,1018.2568,12.452,2.3023,1,-87.605,0.3168,0.8319,113.3255,783.5618,0.2173,-999,3060.8402
783.658,-999,0.1671,91.8517,94.1929,1654.1701,47.7775,43,1108.7706,8.3013,-999,2268.3257,16.9828,0.1577,0.2109,1048.9054,1015.1524,12.5778,2.3494,1,-87.635,0.2548,0.9166,113.3305,783.6868,0.2101,-999,3319.2423
783.783,-999,0.1415,86.089,94.1912,1652.3872,47.504,43,1108.947,8.3013,-999,2268.7496,16.9832,0.139,0.1751,880.3667,1011.0001,12.7285,2.3878,1,-87.6725,0.2087,0.9908,113.3355,783.8118,0.2076,-999,3541.4286
783.908,-999,0.1236,82.3269,94.1894,1650.1331,47.651,43,1109.1233,8.3013,-999,2269.1783,16.9837,0.1255,0.1511,750.7315,1005.8807,12.874,2.4146,1,-87.73,0.1786,1,113.3405,783.9368,0.2089,-999,3703.2616
784.033,-999,0.1118,79.958,94.1877,1647.3356,47.7457,43,1109.2996,8.3013,-999,2269.6101,16.9843,0.1136,0.1357,659.561,999.6482,13,2.4323,1,-87.8275,0.1597,1,113.3455,784.0618,0.2098,-999,3812.9774
784.158,-999,0.1057,78.7577,94.186,1643.8669,47.4025,43,1109.476,8.3013,-999,2270.0436,16.9848,0.1072,0.1279,610.2385,992.0437,13.0923,2.4415,1,-88.29,0.1501,1,113.3505,784.1868,0.2067,-999,3871.0888
784.283,-999,0.1034,78.315,94.1843,1639.7435,46.6626,43,1109.6523,8.3013,-999,2270.4776,16.9853,0.1062,0.125,591.5433,983.1012,13.152,2.4449,1,-89.5323,0.1465,1,113.3555,784.3118,0.2,-999,3892.9713
784.408,-999,0.1032,78.2787,94.1825,1635.2324,45.911,43,1109.8287,8.3013,-999,2270.9117,16.9859,0.1075,0.1247,590.1085,973.3662,13.1428,2.4452,1,-89.89,0.1462,1,113.3605,784.4368,0.1932,-999,3894.7766
784.533,-999,0.1035,78.336,94.1808,1630.7879,45.725,43,1110.005,8.3012,-999,2271.3457,16.9864,0.1083,0.1251,592.6897,963.7659,12.944,2.4448,1,-86.3042,0.1467,1,113.3655,784.5618,0.1916,-999,3891.9277
784.658,-999,0.1031,78.251,94.1791,1626.7889,46.1555,43,1110.1814,8.3012,-999,2271.7799,16.987,0.1069,0.1245,589.1634,955.074,12.4997,2.4454,1,-78.575,0.146,1,113.3705,784.6868,0.1954,-999,3896.1553
784.783,-999,0.1023,78.107,94.1774,1623.2984,46.9496,43,1110.3577,8.3012,-999,2272.2142,16.9875,0.1043,0.1236,583.0736,947.4189,12.051,2.4466,1,-69.4511,0.1449,1,113.3755,784.8118,0.2026,-999,3903.3384
784.908,-999,0.1024,78.122,94.1756,1620.3027,47.823,43,1110.534,8.3012,-999,2272.6485,16.988,0.1025,0.1237,583.8441,940.7729,11.8828,2.4464,1,-64.02,0.145,1,113.3805,784.9368,0.2105,-999,3902.5889
785.033,-999,0.1041,78.448,94.1739,1617.7842,48.5261,43,1110.7104,8.3012,-999,2273.0824,16.9886,0.1029,0.1258,597.9752,935.1012,12.179,2.4439,1,-66.8609,0.1476,1,113.3855,785.0618,0.217,-999,3886.3712
785.158,-999,0.1075,79.1051,94.1722,1615.6576,49.0315,43,1110.8867,8.3012,-999,2273.5154,16.9891,0.1057,0.1302,625.8186,930.2299,12.9136,2.4388,1,-75.08,0.1528,1,113.3905,785.1868,0.2217,-999,3854.0884
785.283,-999,0.1117,79.9385,94.1705,1618.559,49.2085,43,1111.0631,8.3012,-999,2273.9472,16.9896,0.1103,0.1356,660.1322,935.6265,13.6115,2.4324,1,-83.9065,0.1595,1,113.3955,785.3118,0.2233,-999,3813.9076
785.408,-999,0.1163,80.8559,94.1687,1621.3727,48.823,43,1111.2394,8.3012,-999,2274.3778,16.9901,0.1166,0.1416,696.6885,940.8457,13.8265,2.4255,1,-89.09,0.1668,1,113.4005,785.4368,0.2197,-999,3770.6345
785.533,-999,0.1206,81.72,94.167,1623.3738,48.0012,43,1111.4158,8.3012,-999,2274.8073,16.9906,0.1227,0.1472,730.0269,944.4073,13.468,2.4191,1,-89.9099,0.1738,1,113.4055,785.5618,0.2121,-999,3730.7642
785.658,-999,0.1237,82.3415,94.1653,1624.126,47.506,43,1111.5921,8.3012,-999,2275.2359,16.9911,0.1258,0.1512,753.413,945.4192,12.9269,2.4145,1,-89.03,0.1787,1,113.4105,785.6868,0.2076,-999,3702.605
785.783,-999,0.1254,82.6905,94.1635,1623.6074,47.8214,43,1111.7684,8.3012,-999,2275.6641,16.9916,0.1265,0.1535,766.3891,943.836,12.566,2.4119,1,-88.2476,0.1815,1,113.4155,785.8118,0.2105,-999,3686.9779
785.908,-999,0.1257,82.768,94.1618,1622.0503,48.927,43,1111.9448,8.3012,-999,2276.0922,16.9921,0.1245,0.1539,769.3719,940.1316,12.4233,2.4114,1,-88.13,0.1821,1,113.4205,785.9368,0.2207,8.0958,3683.5256
786.033,-999,0.1253,82.687,94.1601,1619.7158,50.1776,43,1112.1211,8.3012,-999,2276.5204,16.9926,0.1217,0.1534,766.5749,934.8386,12.39,2.412,1,-88.1075,0.1815,1,113.4255,786.0618,0.2325,-999,3687.134
786.158,-999,0.1255,82.7268,94.1584,1616.8058,50.876,43,1112.2975,8.3012,-999,2276.9486,16.9931,0.1205,0.1537,768.1848,928.3693,12.3542,2.4117,1,-88.095,0.1818,1,113.4305,786.1868,0.2391,-999,3685.3601
786.283,-999,0.1275,83.1395,94.1566,1613.4838,50.9078,43,1112.4738,8.3012,-999,2277.3762,16.9936,0.1218,0.1563,783.2867,921.058,12.2935,2.4087,1,-88.0975,0.1851,1,113.4355,786.3118,0.2394,-999,3667.0662
786.408,-999,0.1323,84.1394,94.1549,1609.8816,50.646,43,1112.6502,8.3012,-999,2277.8026,16.9941,0.1259,0.1627,818.7536,913.1747,12.2193,2.4015,1,-88.13,0.1931,1,113.4405,786.4368,0.2369,-999,3623.4873
786.533,-999,0.1403,85.843,94.1532,1606.0852,50.574,43,1112.8265,8.3012,-999,2278.2268,16.9946,0.1322,0.1735,876.2677,904.8959,12.152,2.3895,1,-88.1875,0.2067,0.9877,113.4455,786.5618,0.2362,-999,3551.5773
786.658,-999,0.149,87.7382,94.1514,1602.1372,50.635,43,1113.0028,8.3012,-999,2278.6487,16.995,0.1387,0.1855,936.3684,896.3086,12.0935,2.3765,1,-88.28,0.2219,0.962,113.4505,786.6868,0.2368,-999,3474.861
786.783,-999,0.1515,88.294,94.1497,1598.019,50.7192,43,1113.1792,8.3012,-999,2279.0699,16.9954,0.1405,0.1889,953.4051,887.3733,12.023,2.3727,1,-88.3725,0.2264,0.9561,113.4555,786.8118,0.2376,-999,3452.9872
786.908,-999,0.1425,86.3041,94.148,1593.5089,50.89,43,1113.3555,8.3012,-999,2279.4935,16.9959,0.1332,0.1764,891.7495,877.6334,11.9255,2.3863,1,-88.35,0.2104,0.987,113.4605,786.9368,0.2393,-999,3532.6021
787.033,-999,0.1204,81.667,94.1463,1588.262,51.2823,43,1113.5319,8.3012,-999,2279.9231,16.9964,0.1159,0.1469,729.8315,866.3806,11.803,2.4194,1,-87.1022,0.1733,1,113.4655,787.0618,0.243,-999,3733.1854
787.158,-999,0.096,76.9097,94.1445,1582.2221,51.792,43,1113.7082,8.3012,-999,2280.3591,16.997,0.0859,0.1156,532.2479,853.4986,11.6825,2.456,1,-84.39,0.1353,1,113.4705,787.1868,0.248,-999,3964.104
787.283,-999,0.0983,77.345,94.1428,1575.542,52.2237,43,1113.8846,8.3012,-999,2280.7945,16.9975,0.0876,0.1185,551.9849,839.3074,11.6705,2.4526,1,-81.9403,0.1388,1,113.4755,787.3118,0.2522,-999,3941.7939
787.408,-999,0.1438,86.5917,94.1411,1568.2799,52.361,43,1114.0609,8.3012,-999,2281.2178,16.998,0.1313,0.1783,901.6754,823.9376,11.8692,2.3843,1,-82.11,0.2127,0.9796,113.4805,787.4367,0.2535,-999,3520.8692
787.533,-999,0.2163,104.36,94.1394,1560.4863,52.1905,43,1114.2372,8.3012,-999,2281.6218,16.9983,0.1906,0.2856,1331.6987,807.4995,12.227,2.2756,1,-86.003,0.3549,0.7718,113.4855,787.5617,0.2519,-999,2921.4071
787.658,-999,0.2855,125.7849,94.1376,1552.8021,52.1035,43,1114.4136,8.3012,-999,2282.0074,16.9984,0.254,0.4059,1628.0319,791.3024,12.4055,2.1718,1,-89.385,0.5263,0.6309,113.4905,787.6867,0.251,-999,2423.8048
787.783,-999,0.3325,143.535,94.1359,1545.8206,52.3585,43,1114.5899,8.3012,-999,2282.3804,16.9985,0.2829,0.5004,1780.084,776.5532,12.0845,2.1013,1,-89.1602,0.6683,0.5932,113.4954,787.8117,0.2535,-999,2124.0676
787.908,-999,0.3577,154.379,94.1342,1539.8176,52.846,43,1114.7663,8.3011,-999,2282.7467,16.9986,0.2788,0.5564,1848.4826,763.8096,11.3698,2.0634,1,-85.44,0.755,0.621,113.5004,787.9367,0.2583,-999,1974.8674
788.033,-999,0.3676,158.87,94.1325,1534.7939,53.1583,43,1114.9426,8.3011,-999,2283.1104,16.9986,0.2757,0.5793,1873.0006,753.0695,10.658,2.0486,1,-81.022,0.791,0.6486,113.5054,788.0617,0.2614,-999,1919.041
788.158,-999,0.3701,160.0526,94.1308,1530.6441,53.114,43,1115.119,8.3011,-999,2283.4734,16.9986,0.2761,0.5852,1879.3517,744.116,10.3327,2.0449,1,-77.6,0.8004,0.6576,113.5104,788.1867,0.261,-999,1904.8616
788.283,-999,0.3723,161.12,94.129,1527.3372,52.8733,43,1115.2953,8.3011,-999,2283.8359,16.9986,0.2785,0.5906,1885.0021,736.8856,10.3645,2.0415,1,-75.0928,0.809,0.651,113.5154,788.3117,0.2586,-999,1892.2421
788.408,-999,0.3743,162.0299,94.1273,1524.832,52.622,43,1115.4716,8.3011,-999,2284.1978,16.9986,0.2808,0.5953,1889.7827,731.2942,10.5995,2.0386,1,-72.49,0.8162,0.6384,113.5204,788.4367,0.2561,-999,1881.616
788.533,-999,0.3743,162.03,94.1256,1522.6823,52.35,43,1115.648,8.3011,-999,2284.5597,16.9986,0.283,0.5953,1890.097,726.4293,10.872,2.0386,1,-70.515,0.8162,0.6252,113.5254,788.5617,0.2534,-999,1881.6148
788.658,-999,0.3708,160.3747,94.1238,1520.1102,51.8565,43,1115.8243,8.3011,-999,2284.9226,16.9986,0.2855,0.5869,1882.2255,720.6989,11.1873,2.0438,1,-72.035,0.803,0.6113,113.5304,788.6867,0.2486,-999,1901.0358
788.783,-999,0.3646,157.51,94.1221,1516.897,50.9611,43,1116.0007,8.3011,-999,2285.287,16.9986,0.2888,0.5723,1867.7567,713.6548,11.6935,2.0531,1,-78.2941,0.7801,0.5987,113.5354,788.8117,0.2399,-999,1935.6107
788.908,-999,0.3569,154.0079,94.1204,1513.2087,49.672,43,1116.177,8.3011,-999,2285.6536,16.9986,0.2935,0.5545,1848.8633,705.6358,12.4419,2.0646,1,-86.6,0.7521,0.5817,113.5404,788.9367,0.2277,-999,1979.626
789.033,-999,0.3477,149.94,94.1187,1509.2373,48.3771,43,1116.3534,8.3011,-999,2286.0226,16.9987,0.2981,0.5336,1825.1514,697.0342,13.251,2.0785,1,-92.2428,0.7195,0.5648,113.5454,789.0617,0.2156,-999,2033.3337
789.158,-999,0.3349,144.5192,94.1169,1505.2121,47.431,43,1116.5297,8.3011,-999,2286.395,16.9988,0.3014,0.5055,1790.2367,688.318,13.7448,2.0977,1,-93.99,0.6762,0.5554,113.5504,789.1867,0.2069,-999,2109.6024
789.283,-999,0.3181,137.78,94.1152,1501.3347,46.8111,43,1116.706,8.3011,-999,2286.7719,16.9989,0.2916,0.4702,1740.8161,679.8985,13.8385,2.1229,1,-93.3527,0.6222,0.5715,113.5554,789.3117,0.2013,-999,2212.7889
789.408,-999,0.2985,130.4409,94.1135,1497.7392,46.361,43,1116.8824,8.3011,-999,2287.154,16.999,0.2709,0.431,1677.9498,672.0493,13.702,2.1522,1,-91.65,0.5635,0.6109,113.5604,789.4367,0.1973,-999,2337.2888
789.533,-999,0.2779,123.2,94.1118,1494.4592,46.0045,43,1117.0587,8.3011,-999,2287.5415,16.9992,0.2518,0.3918,1604.5247,664.8388,13.552,2.1831,1,-90.4149,0.5056,0.652,113.5654,789.5617,0.1941,-999,2474.6595
789.658,-999,0.2564,116.1666,94.11,1491.4312,45.746,43,1117.2351,8.3011,-999,2287.9348,16.9994,0.2329,0.3529,1519.5924,658.1371,13.5643,2.2154,1,-90.175,0.4493,0.6933,113.5704,789.6867,0.1918,-999,2624.4897
789.783,-999,0.2328,109.035,94.1083,1488.5565,45.7342,43,1117.4114,8.3011,-999,2288.3344,16.9997,0.2127,0.3125,1416.0616,651.7418,13.698,2.2508,1,-90.235,0.3923,0.7374,113.5754,789.8117,0.1917,-999,2796.1485
789.908,-999,0.207,101.8434,94.1066,1485.7356,46.159,43,1117.5878,8.3011,-999,2288.7409,17,0.1912,0.2709,1288.769,645.4485,13.8512,2.2895,1,-90.33,0.3347,0.7867,113.5804,789.9367,0.1954,-999,2993.5965
790.033,-999,0.1817,95.366,94.1049,1482.8465,47.1566,43,1117.7641,8.3011,-999,2289.1541,17.0004,0.1699,0.2323,1148.5404,639.008,13.972,2.3274,1,-90.455,0.2829,0.836,113.5854,790.0617,0.2044,-999,3196.926
790.158,-999,0.1649,91.3597,94.1031,1479.521,48.335,43,1117.9404,8.3011,-999,2289.5717,17.0008,0.1551,0.2079,1046.5192,631.6687,14.0223,2.3526,1,-90.585,0.2509,0.8686,113.5904,790.1867,0.2152,-999,3337.1174
790.283,-999,0.1591,89.994,94.1014,1473.8399,49.3349,43,1118.1168,8.3011,-999,2289.991,17.0013,0.1489,0.1995,1008.7051,619.5056,14.0155,2.3614,1,-90.7075,0.24,0.8762,113.5954,790.3117,0.2245,-999,3387.7597
790.408,-999,0.1609,90.4166,94.0997,1471.831,49.977,43,1118.2931,8.3011,-999,2290.4097,17.0017,0.149,0.2021,1020.8572,614.8581,13.9885,2.3587,1,-90.81,0.2433,0.8667,113.6004,790.4367,0.2306,-999,3371.9256
790.533,-999,0.1643,91.215,94.0979,1469.8095,50.2143,43,1118.4695,8.3011,-999,2290.8275,17.0021,0.1513,0.207,1043.1913,610.1852,13.976,2.3535,1,-90.895,0.2497,0.8558,113.6054,790.5617,0.2328,-999,3342.4113
790.658,-999,0.1639,91.1031,94.0962,1467.7498,50.163,43,1118.6458,8.3011,-999,2291.2455,17.0025,0.151,0.2063,1040.3307,605.4334,13.9843,2.3542,1,-90.98,0.2488,0.8571,113.6104,790.6867,0.2323,-999,3346.5167
790.783,-999,0.158,89.754,94.0945,1465.6778,49.9618,43,1118.8222,8.3011,-999,2291.665,17.0029,0.1469,0.198,1002.6425,600.6542,13.992,2.363,1,-91.08,0.238,0.8745,113.6154,790.8117,0.2304,-999,3396.8185
790.908,-999,0.1469,87.2756,94.0928,1463.6617,49.91,43,1118.9985,8.3011,-999,2292.0874,17.0034,0.1385,0.1826,928.5792,595.9857,13.993,2.3796,1,-91.19,0.2182,0.9063,113.6204,790.9367,0.2299,-999,3493.2793
791.033,-999,0.1329,84.254,94.091,1461.7999,50.3713,43,1119.1748,8.3011,-999,2292.5136,17.0038,0.1269,0.1634,829.195,591.6287,14.004,2.4007,1,-91.305,0.194,0.9447,113.6254,791.0617,0.2343,-999,3618.5587
791.158,-999,0.1197,81.5315,94.0893,1460.2166,51.1105,43,1119.3512,8.3011,-999,2292.9434,17.0044,0.1155,0.146,729.9865,587.8378,14.0505,2.4205,1,-91.43,0.1723,0.9788,113.6304,791.1867,0.2414,-999,3739.3897
791.283,-999,0.1092,79.44,94.0876,1459.019,51.6877,43,1119.5275,8.301,-999,2293.3759,17.0049,0.1017,0.1324,646.7376,584.8332,14.1335,2.4362,1,-91.555,0.1555,1,113.6354,791.3117,0.247,-999,3837.8405
791.408,-999,0.1005,77.7722,94.0858,1458.2489,51.704,43,1119.7039,8.301,-999,2293.8107,17.0054,0.0915,0.1214,575.4772,582.7014,14.2405,2.4492,1,-91.68,0.1422,1,113.6404,791.4367,0.2471,-999,3920.1418
791.533,-999,0.0919,76.147,94.0841,1457.8724,50.9369,43,1119.8802,8.301,-999,2294.2478,17.006,0.083,0.1105,501.4497,581.3728,14.366,2.4622,1,-91.83,0.1292,1,113.6454,791.5617,0.2397,-999,4003.8091
791.658,-999,0.0829,74.5078,94.0824,1457.8205,49.7955,43,1120.0566,8.301,-999,2294.6873,17.0065,0.0749,0.0995,421.7862,580.7063,14.5155,2.4756,1,-91.98,0.1161,1,113.6504,791.6867,0.2288,-999,4091.8944
791.783,-999,0.0755,73.1815,94.0807,1457.966,48.6826,43,1120.2329,8.301,-999,2295.1288,17.0071,0.0684,0.0905,353.3589,580.4421,14.693,2.4867,1,-92.13,0.1055,1,113.6554,791.8117,0.2184,-999,4166.0536
791.908,-999,0.0713,72.4318,94.079,1452.4763,47.815,43,1120.4093,8.301,-999,2295.5714,17.0077,0.0652,0.0854,313.0209,568.6339,14.8997,2.4931,1,-92.26,0.0995,1,113.6604,791.9367,0.2104,-999,4209.174
792.033,-999,0.0707,72.344,94.0772,1453.3778,47.2227,43,1120.5856,8.301,-999,2296.0141,17.0083,0.0659,0.0847,308.2711,569.916,15.131,2.4939,1,-92.3425,0.0988,1,113.6654,792.0617,0.205,-999,4214.2824
792.158,-999,0.0734,72.8138,94.0755,1455.2978,46.844,43,1120.7619,8.301,-999,2296.4562,17.0089,0.0702,0.088,333.9083,573.2856,15.39,2.4899,1,-92.395,0.1025,1,113.6704,792.1867,0.2016,-999,4187.0916
792.283,-999,0.0772,73.482,94.0738,1457.5954,46.6618,43,1120.9383,8.301,-999,2296.8972,17.0095,0.0753,0.0925,369.5166,577.43,15.6815,2.4842,1,-92.4325,0.1079,1,113.6753,792.3117,0.2,-999,4149.0167
792.408,-999,0.0816,74.2634,94.0721,1460.0317,46.561,43,1121.1146,8.301,-999,2297.337,17.0101,0.0808,0.0979,409.949,581.8604,16.012,2.4776,1,-92.46,0.1141,1,113.6803,792.4367,0.199,-999,4105.3608
792.533,-999,0.0866,75.171,94.0703,1462.4748,46.386,43,1121.291,8.301,-999,2297.7756,17.0106,0.0871,0.104,455.3455,586.3066,16.387,2.4701,1,-92.445,0.1214,1,113.6853,792.5617,0.1975,-999,4055.7934
792.658,-999,0.0913,76.0341,94.0686,1464.8616,46.129,43,1121.4673,8.301,-999,2298.2128,17.0112,0.0932,0.1098,497.0412,590.6392,16.8236,2.4631,1,-92.42,0.1283,1,113.6903,792.6867,0.1952,-999,4009.7542
792.783,-999,0.0941,76.5675,94.0669,1467.167,45.8773,43,1121.6437,8.301,-999,2298.6494,17.0117,0.0971,0.1133,522.1572,594.8061,17.3275,2.4588,1,-92.4025,0.1325,1,113.6953,792.8117,0.1929,-999,3981.8206
792.908,-999,0.0945,76.6195,94.0652,1469.3995,45.71,43,1121.82,8.301,-999,2299.0858,17.0123,0.0978,0.1137,524.6781,598.8243,17.9117,2.4583,1,-92.41,0.133,1,113.7003,792.9367,0.1915,-999,3979.1182
793.033,-999,0.0921,76.189,94.0634,1471.576,45.635,43,1121.9963,8.301,-999,2299.5228,17.0128,0.0952,0.1108,504.6741,602.7276,18.567,2.4618,1,-92.4475,0.1295,1,113.7053,793.0617,0.1908,-999,4001.6019
793.158,-999,0.0876,75.3521,94.0617,1473.7215,45.538,43,1122.1727,8.301,-999,2299.9611,17.0134,0.0902,0.1052,464.6812,606.5664,19.2636,2.4686,1,-92.48,0.1228,1,113.7103,793.1867,0.1899,-999,4046.0458
793.283,-999,0.0823,74.3905,94.06,1475.8696,45.2865,43,1122.349,8.301,-999,2300.4008,17.014,0.0844,0.0987,417.0155,610.4094,19.9525,2.4766,1,-92.4975,0.1151,1,113.7153,793.3117,0.1877,-999,4098.3465
793.408,-999,0.0773,73.4994,94.0583,1478.0461,44.761,43,1122.5254,8.301,-999,2300.8418,17.0145,0.0797,0.0927,371.1492,614.3097,20.6107,2.484,1,-92.5,0.108,1,113.7203,793.4367,0.1831,-999,4148.0345
793.533,-999,0.0731,72.757,94.0565,1480.2726,43.9694,43,1122.7017,8.301,-999,2301.2839,17.0151,0.0764,0.0876,331.6382,618.3117,21.229,2.4903,1,-92.4775,0.1021,1,113.7253,793.5617,0.1762,-999,4190.3604
793.658,-999,0.0697,72.1727,94.0548,1482.5543,43.155,43,1122.8781,8.301,-999,2301.7269,17.0157,0.0737,0.0836,299.6796,622.4264,21.8023,2.4954,1,-92.47,0.0974,1,113.7303,793.6867,0.1692,-999,4224.2849
793.783,-999,0.0671,71.703,94.0531,1484.8504,42.4358,43,1123.0544,8.301,-999,2302.1706,17.0163,0.071,0.0803,273.4227,626.5703,22.3435,2.4994,1,-92.4775,0.0936,1,113.7353,793.8117,0.1631,-999,4251.9567
793.908,-999,0.0645,71.2678,94.0514,1487.072,41.829,43,1123.2307,8.301,-999,2302.615,17.0169,0.0684,0.0773,248.6228,630.5612,22.8562,2.5033,1,-92.53,0.0901,1,113.7403,793.9367,0.158,-999,4277.9214
794.033,-999,0.0615,70.766,94.0496,1489.0955,41.3359,43,1123.4071,8.301,-999,2303.0602,17.0175,0.0654,0.0738,219.4369,634.1453,23.343,2.5077,1,-92.6225,0.0861,1,113.7453,794.0617,0.1539,-999,4308.2561
794.158,-999,0.058,70.1727,94.0479,1490.7997,41.031,43,1123.5834,8.301,-999,2303.5064,17.0182,0.0617,0.0697,184.093,637.0743,23.8013,2.513,1,-92.725,0.0814,1,113.7503,794.1867,0.1513,-999,4344.6817
794.283,-999,0.0545,69.5895,94.0462,1492.1702,41.1212,43,1123.7598,8.301,-999,2303.9534,17.0188,0.058,0.0656,148.4518,639.3184,24.221,2.5182,1,-92.79,0.0767,1,113.7553,794.3117,0.1521,-999,4381.0927
794.408,-999,0.0515,69.1008,94.0445,1493.3659,41.606,43,1123.9361,8.301,-999,2304.4013,17.0194,0.0547,0.0622,117.8812,641.2032,24.5822,2.5227,1,-92.82,0.0728,1,113.7603,794.4367,0.1561,-999,4412.077
794.533,-999,0.0494,68.75,94.0427,1494.6748,42.1225,43,1124.1125,8.301,-999,2304.8497,17.02,0.0507,0.0597,95.5313,643.3199,24.867,2.5259,1,-92.855,0.07,1,113.7653,794.5617,0.1605,-999,4434.5898
794.658,-999,0.0483,68.5667,94.041,1496.515,42.176,43,1124.2888,8.3009,-999,2305.2984,17.0207,0.0491,0.0584,83.7207,646.526,25.0543,2.5275,1,-92.95,0.0685,1,113.7703,794.6867,0.1609,-999,4446.4448
794.783,-999,0.0477,68.4755,94.0393,1499.2239,41.6318,43,1124.4651,8.3009,-999,2305.7473,17.0213,0.0496,0.0578,77.815,651.5142,25.174,2.5284,1,-93.0975,0.0678,1,113.7753,794.8117,0.1563,-999,4452.3669
794.908,-999,0.0473,68.4135,94.0376,1501.7716,40.708,43,1124.6415,8.3009,-999,2306.1963,17.022,0.0511,0.0573,73.791,656.172,25.26,2.529,1,-93.24,0.0673,1,113.7803,794.9367,0.1487,-999,4456.4019
795.033,-999,0.0473,68.414,94.0358,1502.8046,39.7276,43,1124.8178,8.3009,-999,2306.6452,17.0226,0.051,0.0573,73.8396,657.7234,25.348,2.529,1,-93.3325,0.0673,1,113.7853,795.0617,0.1406,-999,4456.3693
795.158,-999,0.049,68.6826,94.0341,1502.6261,38.961,43,1124.9942,8.3009,-999,2307.0938,17.0232,0.0528,0.0592,91.2892,656.79,25.4698,2.5265,1,-93.395,0.0695,1,113.7903,795.1867,0.1344,-999,4438.9416
795.283,-999,0.0529,69.318,94.0324,1501.8574,38.495,43,1125.1705,8.3009,-999,2307.5413,17.0239,0.057,0.0637,131.7532,654.6466,25.621,2.5207,1,-93.465,0.0745,1,113.7953,795.3117,0.1307,-999,4398.2522
795.408,-999,0.059,70.3374,94.0306,1500.9252,38.287,43,1125.3469,8.3009,-999,2307.9872,17.0245,0.0638,0.0708,194.406,652.1693,25.788,2.5115,1,-93.56,0.0827,1,113.8003,795.4367,0.129,-999,4334.5084
795.533,-999,0.0667,71.644,94.0289,1500.0613,38.2385,43,1125.5232,8.3009,-999,2308.431,17.0251,0.0727,0.0799,270.8522,649.834,25.954,2.5,1,-93.6925,0.0932,1,113.8053,795.5616,0.1287,-999,4255.4582
