DEPTH,AC,CAL,CALI,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PPP,RES_DEEP,RHOB_combined,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
2135.2532,-999.25,-999.25,-999.25,-0.0333,80.28,-999.25,5908.7173,86.06,38,3013.5789,8.2808,13.7699,0.0542,6991.1636,19.2106,-999.25,3125.834,12.62,2.65,1,75.74,-999.25,-999.25,139.0982,2135.2764,1,-999.25,3797.6836
2135.4056,-999.25,-999.25,-999.25,-0.0333,80.99,-999.25,5908.9663,85.78,38,3013.7939,8.2808,13.7699,0.0542,6991.7373,19.2108,-999.25,3125.0093,12.17,2.65,1,76.6,-999.25,-999.25,139.1023,2135.4287,1,-999.25,3764.3914
2135.558,-999.25,-999.25,-999.25,-0.0333,79.43,-999.25,5908.855,87.48,38,3014.0088,8.2808,13.7699,0.0542,6992.3105,19.211,-999.25,3122.8977,12.73,2.65,1,77.82,-999.25,-999.25,139.1064,2135.5813,1,-999.25,3838.3237
2135.7104,-999.25,-999.25,-999.25,-0.0333,75.6,-999.25,5908.5645,91.25,38,3014.2239,8.2808,13.7699,0.0487,6992.8843,19.2112,-999.25,3120.1465,14.48,2.65,1,78.87,-999.25,-999.25,139.1104,2135.7336,0.9188,-999.25,4032.7783
2135.8628,-999.25,-999.25,-999.25,-0.04,71.08,-999.25,5908.4897,93.99,38,3014.439,8.2808,13.7699,0.0431,6993.46,19.2114,-999.25,3118.1597,17.13,2.66,1,79.7,-999.25,-999.25,139.1145,2135.886,0.7546,-999.25,4289.2241
2136.0152,-999.25,-999.25,-999.25,-0.04,66.52,-999.25,5908.9805,95.58,38,3014.6538,8.2808,13.7699,0.0431,6994.0356,19.2116,-999.25,3118.1931,20.38,2.66,1,80.5,-999.25,-999.25,139.1186,2136.0383,0.5513,-999.25,4583.2539
2136.1676,-999.25,-999.25,-999.25,-0.04,62.67,-999.25,5909.7539,97.48,38,3014.8689,8.2808,13.7699,0.0375,6994.6113,19.2119,-999.25,3119.2354,23.19,2.66,1,81.64,-999.25,-999.25,139.1227,2136.1909,0.3795,-999.25,4864.8164
2136.32,-999.25,-999.25,-999.25,-0.04,60.64,-999.25,5910.4487,99.87,38,3015.084,8.2808,13.7699,0.0375,6995.1875,19.2121,-999.25,3119.9973,23.57,2.66,1,82.83,-999.25,-999.25,139.1267,2136.3433,0.289,-999.25,5027.6724
2136.4724,-999.25,-999.25,-999.25,-0.0467,60.55,-999.25,5911.0371,102.84,38,3015.2988,8.2808,13.7699,0.041,6995.7651,19.2123,-999.25,3120.3733,21.96,2.67,1,83.31,-999.25,-999.25,139.1308,2136.4956,0.3224,-999.25,5035.1455
2136.6248,-999.25,-999.25,-999.25,-0.0533,61.22,-999.25,5911.562,106.35,38,3015.5139,8.2808,13.7699,0.0421,6996.3452,19.2125,-999.25,3120.5168,20.14,2.68,1,83.36,-999.25,-999.25,139.1349,2136.6479,0.3897,-999.25,4980.04
2136.7772,-999.25,-999.25,-999.25,-0.0533,62.71,-999.25,5912.0786,108.29,38,3015.729,8.2808,13.7699,0.0421,6996.9253,19.2127,-999.25,3120.6311,18.73,2.68,1,83.38,-999.25,-999.25,139.139,2136.8003,0.4561,-999.25,4861.7134
2136.9296,-999.25,-999.25,-999.25,-0.0467,65.06,-999.25,5912.7178,107.01,38,3015.9438,8.2808,13.7699,0.0432,6997.5034,19.2129,-999.25,3121.1892,17.92,2.67,1,83.5,-999.25,-999.25,139.143,2136.9529,0.5235,-999.25,4686.106
2137.082,-999.25,-999.25,-999.25,-0.04,67.7,-999.25,5913.9131,102.63,38,3016.1589,8.2808,13.7699,0.0444,6998.0791,19.2132,-999.25,3123.739,17.57,2.66,1,83.67,-999.25,-999.25,139.1471,2137.1052,0.6039,-999.25,4503.3687
2137.2344,-999.25,-999.25,-999.25,-0.04,70.38,-999.25,5916.2002,98.31,38,3016.3738,8.2808,13.7699,0.0444,6998.6548,19.2134,-999.25,3130.1907,17.3,2.66,1,83.56,-999.25,-999.25,139.1512,2137.2576,0.7234,-999.25,4331.8848
2137.3868,-999.25,-999.25,-999.25,-0.0333,72.67,-999.25,5919.3071,95.24,38,3016.5889,8.2808,13.7699,0.0409,6999.2285,19.2136,-999.25,3139.5806,17.03,2.65,1,83.31,-999.25,-999.25,139.1553,2137.4099,0.7882,-999.25,4195.377
2137.5392,-999.25,-999.25,-999.25,-0.0333,74,-999.25,5922.2837,93.14,38,3016.804,8.2808,13.7699,0.0409,6999.8018,19.2138,-999.25,3148.5039,16.74,2.65,1,83.3,-999.25,-999.25,139.1593,2137.5625,0.8475,-999.25,4119.9736
2137.6916,-999.25,-999.25,-999.25,-0.0467,74.28,-999.25,5925.0444,91.65,38,3017.0188,8.2808,13.7699,0.0363,7000.3799,19.214,-999.25,3156.6465,16.19,2.67,1,83.52,-999.25,-999.25,139.1634,2137.7148,0.9348,-999.25,4104.4434
2137.844,-999.25,-999.25,-999.25,-0.0533,73.64,-999.25,5927.5649,89.76,38,3017.2339,8.2808,13.7699,0.0348,7000.96,19.2142,-999.25,3163.9255,15.48,2.68,1,83.75,-999.25,-999.25,139.1675,2137.8672,0.9437,-999.25,4140.1147
2137.9964,-999.25,-999.25,-999.25,-0.0533,71.99,-999.25,5929.8408,87.47,38,3017.449,8.2808,13.7699,0.0343,7001.54,19.2144,-999.25,3170.3318,15.63,2.68,1,84.01,-999.25,-999.25,139.1716,2138.0195,0.8701,-999.25,4235.0054
2138.1488,-999.25,-999.25,-999.25,-0.06,70.32,-999.25,5931.8701,85.8,38,3017.6638,8.2808,13.7699,0.0327,7002.1226,19.2147,-999.25,3175.8511,16.52,2.69,1,84.2,-999.25,-999.25,139.1756,2138.1721,0.833,-999.25,4335.5811
2138.3012,-999.25,-999.25,-999.25,-0.06,68.98,-999.25,5933.7007,85.51,38,3017.8789,8.2808,13.7699,0.0327,7002.7046,19.2149,-999.25,3180.6589,17.86,2.69,1,84.45,-999.25,-999.25,139.1797,2138.3245,0.7732,-999.25,4419.8037
2138.4536,-999.25,-999.25,-999.25,-0.06,68.29,-999.25,5935.5083,86.8,38,3018.094,8.2808,13.7699,0.0327,7003.2871,19.2151,-999.25,3185.3862,19.04,2.69,1,84.52,-999.25,-999.25,139.1838,2138.4768,0.7424,-999.25,4464.4609
2138.606,-999.25,-999.25,-999.25,-0.04,67.93,-999.25,5937.5166,88.15,38,3018.3088,8.2808,13.7699,0.0403,7003.8628,19.2153,-999.25,3190.8491,18.79,2.66,1,83.8,-999.25,-999.25,139.1879,2138.6292,0.6141,-999.25,4488.1206
2138.7584,-999.25,-999.25,-999.25,-0.04,67.64,-999.25,5939.9414,87.79,38,3018.5239,8.2808,13.7699,0.0403,7004.4385,19.2155,-999.25,3197.8022,17.52,2.66,1,83.49,-999.25,-999.25,139.1919,2138.7815,0.6012,-999.25,4507.3633
2138.9108,-999.25,-999.25,-999.25,-0.04,67.36,-999.25,5942.8096,86.53,38,3018.739,8.2808,13.7699,0.0465,7005.0142,19.2157,-999.25,3206.3406,16.17,2.66,1,83.58,-999.25,-999.25,139.196,2138.9341,0.5887,-999.25,4526.0991
2139.0632,-999.25,-999.25,-999.25,-0.04,67.08,-999.25,5945.9692,85.77,38,3018.9539,8.2808,13.7699,0.0486,7005.5898,19.216,-999.25,3215.9236,15.05,2.66,1,83.98,-999.25,-999.25,139.2001,2139.0864,0.5762,-999.25,4544.9917
2139.2156,-999.25,-999.25,-999.25,-0.04,66.84,-999.25,5949.1836,87.48,38,3019.1689,8.2808,13.7699,0.0499,7006.1655,19.2162,-999.25,3225.7029,14.82,2.66,1,84.81,-999.25,-999.25,139.2042,2139.2388,0.5655,-999.25,4561.3115
2139.368,-999.25,-999.25,-999.25,-0.0467,66.61,-999.25,5952.1606,89.49,38,3019.3838,8.2808,13.7699,0.054,7006.7437,19.2164,-999.25,3234.6279,15.29,2.67,1,85.64,-999.25,-999.25,139.2082,2139.3911,0.5927,-999.25,4577.061
2139.5204,-999.25,-999.25,-999.25,-0.0467,65.68,-999.25,5954.9121,89.4,38,3019.5989,8.2808,13.7699,0.054,7007.3213,19.2166,-999.25,3242.7488,15.83,2.67,1,86.33,-999.25,-999.25,139.2123,2139.5437,0.5512,-999.25,4641.8706
2139.6728,-999.25,-999.25,-999.25,-0.0467,63.45,-999.25,5957.5972,86.16,38,3019.814,8.2808,13.7699,0.0444,7007.8994,19.2168,-999.25,3250.6323,16.39,2.67,1,86.45,-999.25,-999.25,139.2164,2139.696,0.4517,-999.25,4805.0127
2139.8252,-999.25,-999.25,-999.25,-0.0467,60.64,-999.25,5960.498,81.25,38,3020.0288,8.2808,13.7699,0.0444,7008.4775,19.217,-999.25,3259.2876,16.98,2.67,1,85.69,-999.25,-999.25,139.2205,2139.8484,0.3264,-999.25,5027.6724
2139.9776,-999.25,-999.25,-999.25,-0.0467,58.45,-999.25,5963.8188,77.56,38,3020.2439,8.2808,13.7699,0.0444,7009.0552,19.2173,-999.25,3269.448,17.49,2.67,1,84.92,-999.25,-999.25,139.2245,2140.0007,0.2287,-999.25,5216.0488
2140.13,-999.25,-999.25,-999.25,-0.04,57.96,-999.25,5967.6284,77.7,38,3020.459,8.2808,13.7699,0.0348,7009.6309,19.2175,-999.25,3281.3635,18.05,2.66,1,84.39,-999.25,-999.25,139.2286,2140.1533,0.1694,-999.25,5260.146
2140.2824,-999.25,-999.25,-999.25,-0.0333,58.61,-999.25,5971.9834,81.97,38,3020.6738,8.2808,13.7699,0.0316,7010.2046,19.2177,-999.25,3295.2378,18.82,2.65,1,84.51,-999.25,-999.25,139.2327,2140.3057,0.161,-999.25,5201.8096
2140.4348,-999.25,-999.25,-999.25,-0.0333,59.73,-999.25,5976.9043,88.22,38,3020.8889,8.2808,13.7699,0.0308,7010.7783,19.2179,-999.25,3311.1387,19.64,2.65,1,85.2,-999.25,-999.25,139.2368,2140.458,0.211,-999.25,5104.27
2140.5872,-999.25,-999.25,-999.25,-0.0333,60.51,-999.25,5982.5986,93.29,38,3021.104,8.2808,13.7699,0.0283,7011.3516,19.2181,-999.25,3329.8083,20.49,2.65,1,86.07,-999.25,-999.25,139.2408,2140.6104,0.2458,-999.25,5038.4736
2140.7396,-999.25,-999.25,-999.25,-0.0333,60.57,-999.25,5989.9375,96.31,38,3021.3188,8.2808,13.7699,0.0283,7011.9253,19.2183,-999.25,3354.3662,21.32,2.65,1,86.6,-999.25,-999.25,139.2449,2140.7627,0.2484,-999.25,5033.4829
2140.892,-999.25,-999.25,-999.25,-0.0267,60.11,-999.25,6000.5049,98.49,38,3021.5339,8.2808,13.7699,0.0241,7012.4966,19.2185,-999.25,3390.4895,22.04,2.64,1,86.65,-999.25,-999.25,139.249,2140.9153,0.1905,-999.25,5072.002
2141.0444,-999.25,-999.25,-999.25,-0.0267,59.53,-999.25,6014.2676,98.99,38,3021.7488,8.2808,13.7699,0.0241,7013.0684,19.2187,-999.25,3438.0513,22.22,2.64,1,86.66,-999.25,-999.25,139.2531,2141.0676,0.1646,-999.25,5121.4185
2141.1968,-999.25,-999.25,-999.25,-0.02,59.85,-999.25,6028.8638,96.67,38,3021.9639,8.2808,13.7699,0.0264,7013.6377,19.2189,-999.25,3488.6096,21.72,2.63,1,87.37,-999.25,-999.25,139.2572,2141.22,0.1415,-999.25,5094.0361
2141.3492,-999.25,-999.25,-999.25,-0.0133,61,-999.25,6042.8281,91.78,38,3022.179,8.2808,13.7699,0.0288,7014.2046,19.2191,-999.25,3536.9187,21.08,2.62,1,90.35,-999.25,-999.25,139.2612,2141.3723,0.1554,-999.25,4998.001
2141.5016,-999.25,-999.25,-999.25,-0.0133,62.27,-999.25,6055.7368,86.25,38,3022.3938,8.2808,13.7699,0.0288,7014.7715,19.2192,-999.25,3581.4531,20.45,2.62,1,95.08,-999.25,-999.25,139.2653,2141.5249,0.212,-999.25,4896.0664
2141.654,-999.25,-999.25,-999.25,-0.0133,63.3,-999.25,6067.5571,83.98,38,3022.6089,8.2808,13.7699,0.0317,7015.3389,19.2194,-999.25,3622.0967,19.68,2.62,1,97.61,-999.25,-999.25,139.2694,2141.6772,0.258,-999.25,4816.3989
2141.8064,-999.25,-999.25,-999.25,-0.0133,63.81,-999.25,6078.2534,85.34,38,3022.824,8.2808,13.7699,0.0404,7015.9058,19.2196,-999.25,3658.7209,18.52,2.62,1,95.36,-999.25,-999.25,139.2735,2141.8296,0.2807,-999.25,4777.9038
2141.9588,-999.25,-999.25,-999.25,-0.0133,63.41,-999.25,6087.7788,88.06,38,3023.0388,8.2808,13.7699,0.0404,7016.4731,19.2198,-999.25,3691.1567,17.33,2.62,1,90.66,-999.25,-999.25,139.2775,2141.9819,0.2629,-999.25,4808.0435
2142.1112,-999.25,-999.25,-999.25,-0.0333,62.01,-999.25,6096.022,89.19,38,3023.2539,8.2808,13.7699,0.0438,7017.0464,19.22,-999.25,3718.9893,17.01,2.65,1,87.39,-999.25,-999.25,139.2816,2142.1345,0.3127,-999.25,4916.5947
2142.2636,-999.25,-999.25,-999.25,-0.0333,60.42,-999.25,6102.7847,88.02,38,3023.469,8.2808,13.7699,0.0438,7017.6201,19.2202,-999.25,3741.5229,18.19,2.65,1,85.98,-999.25,-999.25,139.2857,2142.2869,0.2418,-999.25,5045.979
2142.416,-999.25,-999.25,-999.25,-0.0467,59.56,-999.25,6108.5239,86.6,38,3023.6838,8.2808,13.7699,0.0456,7018.1982,19.2204,-999.25,3760.3831,20.24,2.67,1,85.88,-999.25,-999.25,139.2898,2142.4392,0.2782,-999.25,5118.8389
2142.5684,-999.25,-999.25,-999.25,-0.0533,59.96,-999.25,6114.8867,86.22,38,3023.8989,8.2808,13.7699,0.0474,7018.7783,19.2206,-999.25,3781.4717,21.48,2.68,1,86.62,-999.25,-999.25,139.2938,2142.5916,0.3335,-999.25,5084.6904
2142.7208,-999.25,-999.25,-999.25,-0.0533,61.27,-999.25,6124.1182,88.52,38,3024.114,8.2808,13.7699,0.0474,7019.3584,19.2209,-999.25,3812.8396,21.05,2.68,1,87.76,-999.25,-999.25,139.2979,2142.7439,0.3919,-999.25,4975.9761
2142.8732,-999.25,-999.25,-999.25,-0.06,62.51,-999.25,6135.7764,94.66,38,3024.3289,8.2808,13.7699,0.0549,7019.9404,19.2211,-999.25,3852.8977,20.43,2.69,1,89.5,-999.25,-999.25,139.302,2142.8965,0.4846,-999.25,4877.2686
2143.0256,-999.25,-999.25,-999.25,-0.06,62.82,-999.25,6143.0332,100.88,38,3024.5439,8.2808,13.7699,0.0549,7020.5229,19.2213,-999.25,3877.1931,20.36,2.69,1,91.54,-999.25,-999.25,139.3061,2143.0488,0.4984,-999.25,4853.2002
2143.178,-999.25,-999.25,-999.25,-0.06,61.49,-999.25,6144.7588,103.18,38,3024.7588,8.2808,13.7699,0.0549,7021.105,19.2215,-999.25,3881.6777,21.27,2.69,1,92.93,-999.25,-999.25,139.3101,2143.2012,0.4391,-999.25,4958.1729
2143.3304,-999.25,-999.25,-999.25,-0.0467,58.96,-999.25,6139.5874,99.62,38,3024.9739,8.2808,13.7699,0.0415,7021.6831,19.2218,-999.25,3861.4636,23.51,2.67,1,93.78,-999.25,-999.25,139.3142,2143.3535,0.2515,-999.25,5170.9302
2143.4828,-999.25,-999.25,-999.25,-0.0467,57.15,-999.25,6127.3018,93.32,38,3025.189,8.2808,13.7699,0.0415,7022.2607,19.222,-999.25,3815.7578,26.21,2.67,1,93.62,-999.25,-999.25,139.3183,2143.5061,0.1707,-999.25,5334.6992
2143.6352,-999.25,-999.25,-999.25,-0.0333,56.99,-999.25,-999.25,88.81,38,3025.4038,8.2808,13.7699,0.0346,7022.8345,19.2222,-999.25,-999.25,28.3,2.65,1,92.57,-999.25,-999.25,139.3224,2143.6584,0.0888,-999.25,5349.6763
2143.7876,-999.25,-999.25,-999.25,-0.02,57.64,-999.25,-999.25,87.24,38,3025.6189,8.2808,13.7699,0.0276,7023.4038,19.2224,-999.25,-999.25,27.82,2.63,1,92.23,-999.25,-999.25,139.3264,2143.8108,0.0429,-999.25,5289.3486
2143.94,-999.25,-999.25,-999.25,-0.02,58.51,-999.25,-999.25,87.21,38,3025.834,8.2808,13.7699,0.0276,7023.9731,19.2226,-999.25,-999.25,24.23,2.63,1,92.67,-999.25,-999.25,139.3305,2143.9631,0.0817,-999.25,5210.6997
2144.0924,-999.25,-999.25,-999.25,-0.0267,59.2,-999.25,-999.25,88.37,38,3026.0488,8.2808,13.7699,0.0261,7024.5444,19.2228,-999.25,-999.25,21.57,2.64,1,93.52,-999.25,-999.25,139.3346,2144.1155,0.1499,-999.25,5149.9668
2144.2448,-999.25,-999.25,-999.25,-0.0267,59.4,-999.25,-999.25,90.43,38,3026.2639,8.2808,13.7699,0.0261,7025.1157,19.223,-999.25,-999.25,20.33,2.64,1,94.37,-999.25,-999.25,139.3387,2144.2681,0.1588,-999.25,5132.627
2144.3972,-999.25,-999.25,-999.25,-0.0267,59.17,-999.25,-999.25,90.84,38,3026.479,8.2808,13.7699,0.0277,7025.6875,19.2232,-999.25,-999.25,20.15,2.64,1,95.09,-999.25,-999.25,139.3427,2144.4204,0.1486,-999.25,5152.5781
2144.5496,-999.25,-999.25,-999.25,-0.0267,58.51,-999.25,-999.25,87.35,38,3026.6938,8.2808,13.7699,0.0283,7026.2588,19.2233,-999.25,-999.25,20.37,2.64,1,95.36,-999.25,-999.25,139.3468,2144.5728,0.1192,-999.25,5210.6997
2144.702,-999.25,-999.25,-999.25,-0.0267,57.88,-999.25,-999.25,80.24,38,3026.9089,8.2808,13.7699,0.0283,7026.8301,19.2235,-999.25,-999.25,21.26,2.64,1,94.64,-999.25,-999.25,139.3509,2144.7251,0.0911,-999.25,5267.416
2144.8544,-999.25,-999.25,-999.25,-0.0133,57.48,-999.25,-999.25,73.45,38,3027.1238,8.2808,13.7699,0.0278,7027.397,19.2237,-999.25,-999.25,22.26,2.62,1,93.76,-999.25,-999.25,139.355,2144.8777,0,-999.25,5304.0718
2145.0068,-999.25,-999.25,-999.25,-0.0067,57.65,-999.25,-999.25,70.43,38,3027.3389,8.2808,13.7699,0.0274,7027.9624,19.2239,-999.25,-999.25,22.96,2.61,1,93.37,-999.25,-999.25,139.359,2145.03,0,-999.25,5288.4312
2145.1592,-999.25,-999.25,-999.25,-0.0067,58.48,-999.25,-999.25,73.42,38,3027.554,8.2808,13.7699,0.0274,7028.5273,19.2241,-999.25,-999.25,21.98,2.61,1,93.34,-999.25,-999.25,139.3631,2145.1824,0.0056,-999.25,5213.373
2145.3116,-999.25,-999.25,-999.25,0,60.2,-999.25,-999.25,80.06,38,3027.7688,8.2808,13.7699,0.0232,7029.0898,19.2243,-999.25,-999.25,18.48,2.6,1,94,-999.25,-999.25,139.3672,2145.3347,0.0449,-999.25,5064.4194
2145.464,-999.25,-999.25,-999.25,0,63.32,-999.25,-999.25,87.16,38,3027.9839,8.2808,13.7699,0.0232,7029.6528,19.2244,-999.25,-999.25,15.28,2.6,1,95.76,-999.25,-999.25,139.3713,2145.4873,0.1841,-999.25,4814.8774
2145.6164,-999.25,-999.25,-999.25,-0.0067,67.35,-999.25,-999.25,92.98,38,3028.199,8.2808,13.7699,0.0229,7030.2178,19.2246,-999.25,-999.25,12.63,2.61,1,98.04,-999.25,-999.25,139.3753,2145.6396,0.4012,-999.25,4526.7715
2145.7688,-999.25,-999.25,-999.25,-0.0067,69.67,-999.25,-999.25,97.42,38,3028.4138,8.2808,13.7699,0.0228,7030.7827,19.2248,-999.25,-999.25,10.56,2.61,1,-999.25,-999.25,-999.25,139.3794,2145.792,0.5047,-999.25,4376.0308
2145.9212,-999.25,-999.25,-999.25,-0.0067,69.99,-999.25,-999.25,101.06,38,3028.6289,8.2808,13.7699,0.0225,7031.3472,19.225,-999.25,-999.25,9.34,2.61,1,-999.25,-999.25,-999.25,139.3835,2145.9443,0.519,-999.25,4356.0229
2146.0736,-999.25,-999.25,-999.25,-0.0133,69.17,-999.25,-999.25,105.61,38,3028.844,8.2808,13.7699,0.0215,7031.9146,19.2252,-999.25,-999.25,8.95,2.62,1,-999.25,-999.25,-999.25,139.3876,2146.0967,0.5198,-999.25,4407.6631
2146.226,-999.25,-999.25,-999.25,-0.0133,67.35,-999.25,-999.25,112.25,38,3029.0588,8.2808,13.7699,0.0215,7032.4814,19.2253,-999.25,-999.25,9.62,2.62,1,-999.25,-999.25,-999.25,139.3916,2146.2493,0.4386,-999.25,4526.7715
2146.3784,-999.25,-999.25,-999.25,-0.0133,65.37,-999.25,-999.25,117.13,38,3029.2739,8.2808,13.7699,0.0215,7033.0488,19.2255,-999.25,-999.25,11.36,2.62,1,-999.25,-999.25,-999.25,139.3957,2146.4016,0.3503,-999.25,4663.8833
2146.5308,-999.25,-999.25,-999.25,-0.02,63.41,-999.25,-999.25,112.1,38,3029.489,8.2808,13.7699,0.0193,7033.6182,19.2257,-999.25,-999.25,13.87,2.63,1,-999.25,-999.25,-999.25,139.3998,2146.554,0.3003,-999.25,4808.0435
2146.6832,-999.25,-999.25,-999.25,-0.02,61.43,-999.25,-999.25,99.37,38,3029.7039,8.2808,13.7699,0.0193,7034.1875,19.2259,-999.25,-999.25,16.45,2.63,1,-999.25,-999.25,-999.25,139.4039,2146.7063,0.212,-999.25,4963.0156
2146.8356,-999.25,-999.25,-999.25,-0.02,59.68,-999.25,-999.25,86.15,38,3029.9189,8.2808,13.7699,0.0195,7034.7563,19.2261,-999.25,-999.25,18.16,2.63,1,-999.25,-999.25,-999.25,139.4079,2146.8589,0.1339,-999.25,5108.5464
2146.988,-999.25,-999.25,-999.25,-0.02,58.76,-999.25,-999.25,75.42,38,3030.1338,8.2808,13.7699,0.0196,7035.3257,19.2263,-999.25,-999.25,18.54,2.63,1,-999.25,-999.25,-999.25,139.412,2147.0112,0.0929,-999.25,5188.5303
2147.1404,-999.25,-999.25,-999.25,-0.0267,59.86,-999.25,-999.25,69.9,38,3030.3489,8.2808,13.7699,0.02,7035.897,19.2265,-999.25,-999.25,18.1,2.64,1,-999.25,-999.25,-999.25,139.4161,2147.1636,0.1794,-999.25,5093.1851
2147.2928,-999.25,-999.25,-999.25,-0.0267,62.39,-999.25,-999.25,68.96,38,3030.564,8.2808,13.7699,0.0211,7036.4688,19.2267,-999.25,-999.25,17.56,2.64,1,-999.25,-999.25,-999.25,139.4202,2147.3159,0.2922,-999.25,4886.6494
2147.4452,-999.25,-999.25,-999.25,-0.0267,64.82,-999.25,-999.25,69.95,38,3030.7788,8.2808,13.7699,0.0211,7037.04,19.2269,-999.25,-999.25,17.1,2.64,1,-999.25,-999.25,-999.25,139.4242,2147.4685,0.4006,-999.25,4703.4565
2147.5976,-999.25,-999.25,-999.25,-0.0333,65.25,-999.25,-999.25,70.26,38,3030.9939,8.2808,13.7699,0.0349,7037.6138,19.2271,-999.25,-999.25,16.97,2.65,1,-999.25,-999.25,-999.25,139.4283,2147.6208,0.4572,-999.25,4672.4604
2147.75,-999.25,-999.25,-999.25,-0.0333,63.11,-999.25,-999.25,69.45,38,3031.209,8.2808,13.7699,0.0349,7038.1875,19.2273,-999.25,-999.25,17.46,2.65,1,-999.25,-999.25,-999.25,139.4324,2147.7732,0.3617,-999.25,4830.8994
2147.9024,-999.25,-999.25,-999.25,-0.0333,60.91,-999.25,-999.25,68.75,38,3031.4238,8.2808,13.7699,0.0349,7038.7607,19.2275,-999.25,-999.25,17.99,2.65,1,-999.25,-999.25,-999.25,139.4365,2147.9255,0.2636,-999.25,5005.3857
2148.0548,-999.25,-999.25,-999.25,-0.0267,59.42,-999.25,-999.25,69.12,38,3031.6389,8.2808,13.7699,0.0586,7039.3325,19.2277,-999.25,-999.25,18.08,2.64,1,-999.25,-999.25,-999.25,139.4405,2148.0779,0.1597,-999.25,5130.8994
2148.2072,-999.25,-999.25,-999.25,-0.0267,59.39,-999.25,-999.25,71.91,38,3031.854,8.2808,13.7699,0.0665,7039.9038,19.2279,-999.25,-999.25,17.36,2.64,1,-999.25,-999.25,-999.25,139.4446,2148.2305,0.1584,-999.25,5133.4912
2148.3596,-999.25,-999.25,-999.25,-0.02,60.36,-999.25,-999.25,80.32,38,3032.0688,8.2808,13.7699,0.0686,7040.4731,19.2281,-999.25,-999.25,16.35,2.63,1,-999.25,-999.25,-999.25,139.4487,2148.3828,0.1643,-999.25,5050.9946
2148.512,-999.25,-999.25,-999.25,-0.0133,60.92,-999.25,-999.25,94.05,38,3032.2839,8.2808,13.7699,0.0746,7041.04,19.2283,-999.25,-999.25,16.84,2.62,1,-999.25,-999.25,-999.25,139.4528,2148.5352,0.1518,-999.25,5004.564
2148.6644,-999.25,-999.25,-999.25,-0.0133,60.71,-999.25,-999.25,108.01,38,3032.4988,8.2808,13.7699,0.0746,7041.6074,19.2284,-999.25,-999.25,18.59,2.62,1,-999.25,-999.25,-999.25,139.4568,2148.6875,0.1425,-999.25,5021.8755
2148.8168,-999.25,-999.25,-999.25,-0.0067,59.83,-999.25,-999.25,116.51,38,3032.7139,8.2808,13.7699,0.0655,7042.1719,19.2286,-999.25,-999.25,21.11,2.61,1,-999.25,-999.25,-999.25,139.4609,2148.8401,0.0658,-999.25,5095.7388
2148.9692,-999.25,-999.25,-999.25,-0.0067,58.83,-999.25,-999.25,115.64,38,3032.929,8.2808,13.7699,0.0655,7042.7368,19.2288,-999.25,-999.25,23,2.61,1,-999.25,-999.25,-999.25,139.465,2148.9924,0.0212,-999.25,5182.3569
2149.1216,-999.25,-999.25,-999.25,-0.0067,58.03,-999.25,-999.25,113.52,38,3033.1438,8.2808,13.7699,0.0767,7043.3018,19.229,-999.25,-999.25,23.11,2.61,1,-999.25,-999.25,-999.25,139.4691,2149.1448,0,-999.25,5253.8008
2149.274,-999.25,-999.25,-999.25,-0.0067,57.68,-999.25,-999.25,112.94,38,3033.3589,8.2808,13.7699,0.0878,7043.8667,19.2292,-999.25,-999.25,22.93,2.61,1,-999.25,-999.25,-999.25,139.4731,2149.2971,0,-999.25,5285.6807
2149.4264,-999.25,-999.25,-999.25,-0.0067,57.64,-999.25,-999.25,113.21,38,3033.574,8.2808,13.7699,0.0878,7044.4316,19.2293,-999.25,-999.25,22.48,2.61,1,-999.25,-999.25,-999.25,139.4772,2149.4497,0,-999.25,5289.3486
2149.5788,-999.25,-999.25,-999.25,-0.0067,57.7,-999.25,-999.25,110.39,38,3033.7888,8.2808,13.7699,0.0939,7044.9966,19.2295,-999.25,-999.25,22.12,2.61,1,-999.25,-999.25,-999.25,139.4813,2149.6021,0,-999.25,5283.8481
2149.7312,-999.25,-999.25,-999.25,-0.0067,58.01,-999.25,-999.25,105.77,38,3034.0039,8.2808,13.7699,0.1121,7045.5615,19.2297,-999.25,-999.25,21.8,2.61,1,-999.25,-999.25,-999.25,139.4854,2149.7544,0,-999.25,5255.6118
2149.8836,-999.25,-999.25,-999.25,-0.0067,58.65,-999.25,-999.25,103.44,38,3034.219,8.2808,13.7699,0.1121,7046.1265,19.2299,-999.25,-999.25,21.34,2.61,1,-999.25,-999.25,-999.25,139.4894,2149.9067,0.0132,-999.25,5198.2617
2150.036,-999.25,-999.25,-999.25,-0.02,59.52,-999.25,-999.25,104.72,38,3034.4338,8.2808,13.7699,0.1148,7046.6958,19.2301,-999.25,-999.25,20.48,2.63,1,-999.25,-999.25,-999.25,139.4935,2150.0591,0.1268,-999.25,5122.2788
2150.1884,-999.25,-999.25,-999.25,-0.02,60.41,-999.25,-999.25,107.6,38,3034.6489,8.2808,13.7699,0.1148,7047.2651,19.2303,-999.25,-999.25,19.2,2.63,1,-999.25,-999.25,-999.25,139.4976,2150.2117,0.1665,-999.25,5046.814
