DEPTH,CALI,DPHI,DST,DT,DT_NCT,FP,GR,HP,LLD,LLS,MSFL,MW,NPHI,OB,OBG,PHIE,PHIT,PPP,RES_DEEP,RHOB_combined,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1763.3972,9.702,-0.0347,-999.25,50.669,67.4318,4266.7046,50.669,2500.845,32.201,31.03,35.187,15,0.1086,5825.9302,19.3845,0,-0.0547,1026.0153,32.201,2.652,-1.983,-0.0746,1,163.077,1763.4204,0.1811,-999.25,6017.0527
1763.5496,9.709,-0.0533,-999.25,51.247,67.4289,4262.7832,51.247,2501.0598,31.661,32.463,41.461,15,0.1039,5826.5103,19.3848,0,-0.0617,1012.4462,31.661,2.68,-1.997,-0.07,1,163.0823,1763.5728,0.1852,-999.25,5949.188
1763.702,9.728,-0.0453,-999.25,53.12,67.4259,4260.1504,53.12,2501.2749,36.508,36.544,59.939,15,0.1001,5827.0879,19.385,0,-0.0502,1002.8476,36.508,2.668,-1.924,-0.055,1,163.0875,1763.7252,0.1985,-999.25,5739.4209
1763.8544,9.81,-0.0327,-999.25,56.96,67.423,4259.8271,56.96,2501.49,41.898,41.804,57.925,15,0.0986,5827.6611,19.3853,0,-0.0285,1000.3677,41.898,2.649,-1.93,-0.0243,1,163.0928,1763.8776,0.2267,-999.25,5352.4937
1764.0068,9.9,-0.0493,-999.25,59.004,67.4201,4265.9961,59.004,2501.7048,45.756,43.7,50.535,15,0.0986,5828.2402,19.3855,0,-0.0287,1017.8673,45.756,2.674,-1.93,-0.008,1,163.0981,1764.03,0.2423,-999.25,5167.0742
1764.1592,9.982,-0.0653,-999.25,62.7,67.4172,4270.5513,62.7,2501.9199,44.937,44.169,47.87,15,0.0992,5828.8242,19.3858,0,-0.0219,1030.3879,44.937,2.698,-2.02,0.0216,1,163.1034,1764.1824,0.2715,-999.25,4862.4888
1764.3116,10.031,-0.07,-999.25,63.806,67.4143,4272.2388,63.806,2502.135,44.533,44.52,52.87,15,0.1027,5829.4097,19.386,0,-0.0198,1034.076,44.533,2.705,-1.872,0.0304,1,163.1087,1764.3348,0.2805,-999.25,4778.2036
1764.464,10.081,-0.0633,-999.25,60.652,67.4113,4275.4668,60.652,2502.3499,45.345,44.552,55.312,15,0.1063,5829.9927,19.3863,0,-0.0291,1042.5133,45.345,2.695,-1.808,0.0052,1,163.1139,1764.4872,0.2551,-999.25,5026.6777
1764.6164,10.131,-0.0607,-999.25,61.647,67.4084,4276.7778,61.647,2502.5649,44.132,44.132,59.457,15,0.112,5830.5752,19.3866,0,-0.0237,1045.0493,44.132,2.691,-1.882,0.0132,1,163.1192,1764.6396,0.263,-999.25,4945.5454
1764.7688,10.151,-0.0607,-999.25,63.878,67.4055,4280.7725,63.878,2502.7798,41.635,42.566,61.644,15,0.1226,5831.1577,19.3868,0,-0.0148,1055.8514,41.635,2.691,-1.936,0.031,1,163.1245,1764.792,0.281,-999.25,4772.8179
1764.9212,10.17,-0.052,-999.25,65.397,67.4026,4288.7627,65.397,2502.9949,39.315,39.599,52.529,15,0.1333,5831.7373,19.3871,0,-0.0044,1078.9683,39.315,2.678,-1.992,0.0432,1,163.1298,1764.9445,0.2936,-999.25,4661.9575
1765.0736,10.195,-0.026,-999.25,65.437,67.3996,4293.1084,65.437,2503.21,34.841,34.158,42.574,15,0.1486,5832.3086,19.3873,0,0.0087,1090.8784,34.841,2.639,-2.023,0.0435,1,163.135,1765.0968,0.294,-999.25,4659.1079
1765.226,10.231,-0.016,-999.25,65.855,67.3967,4296.4678,65.855,2503.4248,27.556,26.898,35.551,15,0.1644,5832.8765,19.3875,0,0.0154,1099.7582,27.556,2.624,-2.093,0.0468,1,163.1403,1765.2491,0.2975,-999.25,4629.5352
1765.3784,10.292,0.0007,-999.25,65.919,67.3938,4298.8188,65.919,2503.6399,19.946,20.814,25.993,15,0.1744,5833.439,19.3877,0.0043,0.024,1105.5438,19.946,2.599,-2.077,0.0474,1,163.1456,1765.4016,0.298,-999.25,4625.0405
1765.5308,10.364,0.0153,-999.25,68.07,67.3909,4293.335,68.07,2503.855,13.69,14.73,14.394,15,0.1871,5833.9971,19.3879,0.0126,0.0399,1087.2009,13.69,2.577,-2.01,0.0646,1,163.1509,1765.554,0.3164,-999.25,4478.8901
1765.6832,10.439,0.04,-999.25,68.131,67.388,4293.6494,68.131,2504.0698,12.546,12.462,8.595,15,0.2088,5834.5469,19.3881,0.0195,0.0525,1086.7375,12.546,2.54,-1.996,0.065,1,163.1562,1765.7064,0.3169,-999.25,4474.8799
1765.8356,10.553,0.0787,-999.25,65.024,67.385,4294.5322,65.024,2504.2849,12.044,11.805,6.414,15,0.2252,5835.084,19.3882,0.0502,0.0594,1088.0522,12.044,2.482,-1.946,0.0402,1,163.1614,1765.8588,0.2905,-999.25,4688.7002
1765.988,10.663,0.1047,-999.25,59.725,67.3821,4295.0068,59.725,2504.5,10.529,10.688,5.836,15,0.2425,5835.6128,19.3883,0.0827,0.0512,1088.1252,10.529,2.443,-1.962,-0.0022,1,163.1667,1766.0112,0.2479,-999.25,5104.6973
1766.1404,10.762,0.1193,-999.25,55.664,67.3792,4296.5342,55.664,2504.7148,8.575,8.341,4.293,15,0.2853,5836.1367,19.3883,0.1048,0.0423,1091.4531,8.575,2.421,-2.04,-0.0347,1,163.172,1766.1636,0.217,-999.25,5477.1138
1766.2928,11.005,0.068,-999.25,57.259,67.3763,4298.1548,57.259,2504.9299,6.75,7.179,2.344,15,0.2976,5836.6777,19.3884,0.0512,0.023,1095.035,6.75,2.498,-2.075,-0.0219,1,163.1773,1766.316,0.2289,-999.25,5324.5435
1766.4452,11.044,0.0307,-999.25,58.572,67.3734,4299.208,58.572,2505.145,6.059,6.299,2.589,15,0.2927,5837.2305,19.3886,0.0338,0.0096,1096.8433,6.059,2.554,-2.025,-0.0114,1,163.1826,1766.4684,0.2389,-999.25,5205.1841
1766.5976,10.787,0.0267,-999.25,59.937,67.3705,4299.623,59.937,2505.3599,5.38,5.783,2.833,15,0.28,5837.7842,19.3888,0.0301,0.0131,1096.6809,5.38,2.56,-2.104,-0.0005,1,163.1878,1766.6208,0.2495,32.6888,5086.6416
1766.75,10.607,0.032,-999.25,60.812,67.3675,4299.2969,60.812,2505.575,5.332,5.731,2.885,15,0.273,5838.3369,19.3889,0.0305,0.0192,1094.2379,5.332,2.552,-2.172,0.0065,1,163.1931,1766.7732,0.2564,-999.25,5013.4521
1766.9024,10.405,0.034,-999.25,60.557,67.3646,4298.583,60.557,2505.7898,5.38,5.731,3.135,15,0.2683,5838.8887,19.3891,0.0316,0.0192,1090.5999,5.38,2.549,-2.06,0.0045,1,163.1984,1766.9257,0.2544,-999.25,5034.5635
1767.0548,10.212,0.0493,-999.25,57.676,67.3617,4297.5791,57.676,2506.0049,5.454,5.731,3.514,15,0.2642,5839.4351,19.3892,0.0425,0.0154,1086.0785,5.454,2.526,-2.016,-0.0186,1,163.2037,1767.078,0.2321,-999.25,5286.0469
1767.2072,10.24,0.056,-999.25,55.436,67.3588,4295.8706,55.436,2506.22,5.68,5.783,4.656,15,0.2618,5839.98,19.3894,0.0492,0.0097,1079.3889,5.68,2.516,-2.051,-0.0365,1,163.2089,1767.2303,0.2153,-999.25,5499.6401
1767.3596,10.431,0.046,-999.25,53.826,67.3558,4293.2812,53.826,2506.4348,6.162,6.007,5.189,15,0.2566,5840.5278,19.3895,0.0477,-0.0017,1069.9746,6.162,2.531,-2.041,-0.0494,1,163.2142,1767.3828,0.2036,-999.25,5664.1411
1767.512,10.463,0.034,-999.25,54.064,67.3529,4290.5249,54.064,2506.6499,6.708,6.439,6.273,15,0.2378,5841.0796,19.3897,0.0424,-0.0067,1060.0374,6.708,2.549,-2.039,-0.0475,1,163.2195,1767.5352,0.2053,-999.25,5639.2065
1767.6644,10.528,0.0307,-999.25,55.133,67.35,4288.8237,55.133,2506.865,7.436,6.989,6.683,15,0.2313,5841.6323,19.3898,0.0394,-0.0041,1053.3497,7.436,2.554,-1.989,-0.0389,1,163.2248,1767.6876,0.2131,-999.25,5529.8652
1767.8168,10.21,0.0047,-999.25,54.203,67.3471,4288.6553,54.203,2507.0798,7.652,7.583,6.983,15,0.2119,5842.1934,19.39,0.018,-0.0209,1051.371,7.652,2.593,-1.948,-0.0464,1,163.2301,1767.84,0.2063,-999.25,5624.7451
1767.9692,9.897,-0.0433,-999.25,51.702,67.3442,4291.4058,51.702,2507.2949,7.934,8.152,6.404,14.7,0.1647,5842.7705,19.3903,0,-0.0549,1058.3605,7.934,2.665,-2.087,-0.0664,1,163.2353,1767.9924,0.1884,-999.25,5896.833
1768.1216,9.763,-0.0813,-999.25,49.254,67.3413,4297.1738,49.254,2507.51,9.419,10.217,10.905,14.7,0.1385,5843.3594,19.3906,0,-0.0837,1074.632,9.419,2.722,-1.983,-0.086,1,163.2406,1768.1448,0.1713,-999.25,6189.9146
1768.274,9.764,-0.0553,-999.25,47.587,67.3383,4308.1313,47.587,2507.7249,13.56,12.239,23.032,14.7,0.1497,5843.9404,19.3908,0,-0.0773,1106.9294,13.56,2.683,-1.974,-0.0993,1,163.2459,1768.2972,0.16,-999.25,6406.751
1768.4264,9.934,-0.0513,-999.25,48.31,67.3354,4326.5439,48.31,2507.9399,15.065,14.142,20.114,14.7,0.1597,5844.5195,19.3911,0,-0.0724,1162.2289,15.065,2.677,-1.936,-0.0935,1,163.2512,1768.4496,0.1649,-999.25,6310.8682
1768.5788,9.941,-0.0493,-999.25,50.829,67.3325,4341.7046,50.829,2508.1548,15.065,14.142,19.226,14.7,0.1756,5845.0986,19.3913,0,-0.0614,1207.5054,15.065,2.674,-1.869,-0.0734,1,163.2565,1768.6021,0.1822,-999.25,5998.1123
1768.7312,9.902,-0.0307,-999.25,52.297,67.3296,4379.0713,52.297,2508.3699,14.286,13.275,24.315,14.7,0.1943,5845.6714,19.3916,0,-0.0461,1321.3042,14.286,2.646,-1.932,-0.0616,1,163.2617,1768.7544,0.1926,-999.25,5829.7427
1768.8836,9.927,-0.018,-999.25,53.706,67.3266,4382.6987,53.706,2508.585,14.015,13.766,21.388,14.7,0.2342,5846.2397,19.3918,0,-0.0342,1331.035,14.015,2.627,-1.979,-0.0504,1,163.267,1768.9069,0.2027,-999.25,5676.7969
1769.036,10.01,0.0193,-999.25,54.585,67.3237,4409.8652,54.585,2508.7998,15.065,13.764,15.479,14.7,0.2915,5846.7964,19.3919,0.0329,-0.012,1413.4182,15.065,2.571,-2.008,-0.0433,1,163.2723,1769.0592,0.2091,-999.25,5585.3813
1769.1884,10.222,0.0607,-999.25,54.424,67.3208,4414.5615,54.424,2509.0149,15.202,14.542,7.961,14.7,0.3123,5847.3394,19.3921,0.053,0.008,1426.5076,15.202,2.509,-2.004,-0.0446,1,163.2776,1769.2115,0.2079,-999.25,5601.9043
1769.3408,10.462,0.076,-999.25,52.737,67.3179,4429.4419,52.737,2509.23,12.651,13.52,4.139,14.7,0.3135,5847.8774,19.3922,0.0629,0.0089,1471.0321,12.651,2.486,-2.066,-0.0581,1,163.2828,1769.364,0.1957,-999.25,5781.1035
1769.4932,10.614,0.0727,-999.25,53.274,67.315,4445.2671,53.274,2509.4448,9.73,8.484,2.965,14.7,0.327,5848.4165,19.3923,0.0604,0.0094,1518.4777,9.73,2.491,-2.156,-0.0538,1,163.2881,1769.5164,0.1996,-999.25,5722.8301
1769.6456,10.685,0.066,-999.25,54.15,67.312,4462.4556,54.15,2509.6599,6.642,6.21,2.656,14.7,0.327,5848.958,19.3924,0.0558,0.0096,1570.131,6.642,2.501,-2.058,-0.0468,1,163.2934,1769.6688,0.2059,-999.25,5630.25
1769.798,10.755,0.046,-999.25,55.767,67.3091,4470.5693,55.767,2509.875,5.429,5.189,2.257,14.7,0.2985,5849.5059,19.3926,0.0444,0.0061,1593.7693,5.429,2.531,-1.962,-0.0339,1,163.2987,1769.8212,0.2178,-999.25,5466.9976
1769.9504,10.95,0.0467,-999.25,56.887,67.3062,4480.1387,56.887,2510.0898,4.908,4.828,2.256,14.7,0.2718,5850.0532,19.3927,0.0428,0.0109,1621.9034,4.908,2.53,-2,-0.0249,1,163.304,1769.9736,0.2261,-999.25,5359.3623
1770.1028,11.086,0.0413,-999.25,53.737,67.3033,4485.04,53.737,2510.3049,5.6,5.429,3.104,14.7,0.2607,5850.603,19.3929,0.0459,-0.0044,1635.6285,5.6,2.538,-2.099,-0.0501,1,163.3092,1770.126,0.2029,-999.25,5673.522
1770.2552,11.48,0.0433,-999.25,51.998,67.3004,4490.0444,51.998,2510.52,6.683,6.33,4.828,14.7,0.2698,5851.1514,19.393,0.0495,-0.0103,1649.6769,6.683,2.535,-2.15,-0.064,1,163.3145,1770.2784,0.1905,-999.25,5863.2651
1770.4076,11.793,0.038,-999.25,51.839,67.2975,4494.5024,51.839,2510.7349,7.515,7.381,4.515,14.7,0.2846,5851.7017,19.3932,0.0475,-0.0136,1662.0353,7.515,2.543,-2.142,-0.0653,1,163.3198,1770.4308,0.1893,-999.25,5881.2485
1770.56,11.524,0.0293,-999.25,52.765,67.2946,4495.1758,52.765,2510.95,7.055,7.448,3.999,14.7,0.2924,5852.2554,19.3933,0.0426,-0.0143,1662.7046,7.055,2.556,-2.141,-0.0579,1,163.3251,1770.5833,0.1959,-999.25,5778.0356
1770.7124,11.386,0.0373,-999.25,53.568,67.2916,4487.9951,53.568,2511.1648,5.488,5.051,3.492,14.7,0.2906,5852.8057,19.3935,0.0445,-0.0071,1639.1324,5.488,2.544,-2.178,-0.0515,1,163.3304,1770.7356,0.2017,-999.25,5691.4214
1770.8648,11.599,0.042,-999.25,53.107,67.2887,4481.0552,53.107,2511.3799,5.005,4.828,3.421,14.7,0.2853,5853.355,19.3936,0.0472,-0.0066,1616.3035,5.005,2.537,-2.169,-0.0551,1,163.3356,1770.8879,0.1984,-999.25,5740.8262
1771.0172,11.181,0.028,-999.25,52.207,67.2858,4477.0205,52.207,2511.595,5.143,5.005,3.59,14.7,0.2812,5853.9087,19.3938,0.0429,-0.0172,1602.4325,5.143,2.558,-2.18,-0.0623,1,163.3409,1771.0404,0.1919,-999.25,5839.7925
1771.1696,10.735,0.0253,-999.25,51.099,67.2829,4474.2568,51.099,2511.8098,5.236,5.189,3.244,14.7,0.2684,5854.4634,19.394,0.0416,-0.0229,1592.4818,5.236,2.562,-2.132,-0.0712,1,163.3462,1771.1927,0.1841,-999.25,5966.4189
1771.322,10.746,0.0087,-999.25,50.148,67.28,4473.666,50.148,2512.0249,5.38,5.284,4.451,14.7,0.2495,5855.0229,19.3942,0.0251,-0.0351,1589.2296,5.38,2.587,-2.088,-0.0788,1,163.3515,1771.3452,0.1775,-999.25,6079.5654
1771.4744,10.517,-0.0307,-999.25,50.635,67.2771,4474.8755,50.635,2512.24,5.996,5.889,5.68,14.7,0.2307,5855.5957,19.3944,0,-0.0528,1591.5111,5.996,2.646,-2.003,-0.0749,1,163.3567,1771.4976,0.1809,-999.25,6021.0933
1771.6268,10.221,-0.0547,-999.25,51.674,67.2741,4479.3032,51.674,2512.4548,6.563,6.683,6.907,14.7,0.2166,5856.1763,19.3946,0,-0.0606,1603.7147,6.563,2.682,-2.004,-0.0666,1,163.362,1771.65,0.1882,-999.25,5900.0278
1771.7792,10.157,-0.0587,-999.25,52.229,67.2712,4488.4561,52.229,2512.6699,7.448,7.381,8.272,14.7,0.2119,5856.7583,19.3949,0,-0.0604,1630.5121,7.448,2.688,-2.079,-0.0622,1,163.3673,1771.8024,0.1921,-999.25,5837.3325
1771.9316,10.137,-0.054,-999.25,50.993,67.2683,4514.9414,50.993,2512.885,8.225,8.078,10.691,14.7,0.2013,5857.3384,19.3952,0,-0.063,1710.8533,8.225,2.681,-2.085,-0.0721,1,163.3726,1771.9548,0.1834,-999.25,5978.8218
1772.084,10.085,-0.0733,-999.25,47.904,67.2654,4517.9834,47.904,2513.0999,9.504,9.419,14.134,14.7,0.1861,5857.9253,19.3954,0,-0.0851,1718.7723,9.504,2.71,-2.021,-0.0968,1,163.3779,1772.1072,0.1621,-999.25,6364.3545
1772.2364,9.874,-0.0767,-999.25,44.811,67.2625,4521.0244,44.811,2513.3149,13.891,14.27,17.727,14.7,0.1648,5858.5127,19.3957,0,-0.0991,1726.6893,13.891,2.715,-2.032,-0.1215,1,163.3831,1772.2596,0.1416,-999.25,6803.6431
1772.3888,9.509,-0.0427,-999.25,41.591,67.2596,4523.8472,41.591,2513.5298,19.401,18.048,22.325,14.7,0.155,5859.0894,19.396,0,-0.095,1733.9546,19.401,2.664,-2.09,-0.1473,1,163.3884,1772.412,0.121,-999.25,7330.3853
1772.5412,9.433,-0.0393,-999.25,41.792,67.2566,4527.355,41.792,2513.7449,22.05,18.712,33.46,14.7,0.1603,5859.665,19.3962,0,-0.0925,1743.3387,22.05,2.659,-2.088,-0.1457,1,163.3937,1772.5645,0.1223,-999.25,7295.1294
1772.6936,9.392,-0.0427,-999.25,45.064,67.2537,4530.7798,45.064,2513.96,23.241,19.933,30.556,14.7,0.1609,5860.2417,19.3964,0,-0.0811,1752.4664,23.241,2.664,-1.939,-0.1195,1,163.399,1772.7168,0.1433,-999.25,6765.4458
1772.846,9.374,-0.0287,-999.25,48.307,67.2508,4533.1377,48.307,2514.1748,20.386,19.226,23.477,14.7,0.1626,5860.8135,19.3967,0,-0.0611,1758.3082,20.386,2.643,-1.915,-0.0935,1,163.4042,1772.8691,0.1649,-999.25,6311.2603
1772.9984,9.376,-0.01,-999.25,49.561,67.2479,4535.2983,49.561,2514.3899,18.543,16.486,20.666,14.7,0.165,5861.3794,19.3969,0.0062,-0.0468,1763.5524,18.543,2.615,-1.985,-0.0835,1,163.4095,1773.0216,0.1734,-999.25,6151.5718
1773.1508,9.379,-0.0067,-999.25,51.702,67.245,4552.4058,51.702,2514.605,18.212,16.477,22.015,14.7,0.1632,5861.9443,19.3971,0.0081,-0.0365,1814.9921,18.212,2.61,-1.985,-0.0664,1,163.4148,1773.174,0.1884,-999.25,5896.833
1773.3032,9.4,0.0047,-999.25,54.08,67.2421,4560.748,54.08,2514.8198,18.543,16.778,23.032,14.7,0.1597,5862.5059,19.3973,0.0181,-0.0213,1839.3552,18.543,2.593,-2.016,-0.0474,1,163.4201,1773.3264,0.2054,-999.25,5637.5381
1773.4556,9.461,0.042,-999.25,54.972,67.2391,4561.8809,54.972,2515.0349,19.576,17.565,25.902,14.7,0.1538,5863.0547,19.3974,0.0441,0.0009,1841.4639,19.576,2.537,-2.065,-0.0402,1,163.4254,1773.4788,0.2119,-999.25,5546.0605
1773.608,9.489,0.0847,-999.25,54.826,67.2362,4560.3096,54.826,2515.25,20.296,18.212,28.35,14.7,0.1515,5863.5903,19.3975,0.0677,0.0216,1835.2438,20.296,2.473,-2.121,-0.0414,1,163.4306,1773.6312,0.2108,-999.25,5560.8296
1773.7604,10.649,0.1307,-999.25,54.557,67.2333,4562.9526,54.557,2515.4648,20.854,18.377,27.098,14.7,0.1708,5864.1104,19.3976,0.1238,0.0436,1842.0822,20.854,2.404,-2.147,-0.0435,0.7446,163.4359,1773.7836,0.2089,-999.25,5588.248
1773.9128,10.952,0.1213,-999.25,55.383,67.2304,4565.2031,55.383,2515.6799,20.114,18.377,22.215,14.7,0.1933,5864.6338,19.3976,0.1074,0.0422,1847.7006,20.114,2.418,-2.201,-0.0369,0.8165,163.4412,1773.936,0.2149,-999.25,5504.9033
1774.0652,10.991,0.098,-999.25,54.259,67.2275,4563.9736,54.259,2515.895,14.129,12.129,11.134,14.7,0.2478,5865.165,19.3977,0.0823,0.026,1842.5455,14.129,2.453,-2.081,-0.0459,1,163.4465,1774.0884,0.2067,-999.25,5618.9399
1774.2176,11.092,0.0707,-999.25,52.812,67.2246,4562.0249,52.812,2516.1099,8.192,8.654,5.16,14.7,0.2964,5865.7046,19.3978,0.0603,0.0066,1835.1471,8.192,2.494,-2.103,-0.0575,1,163.4518,1774.2408,0.1963,-999.25,5772.8936
1774.37,11.167,0.0347,-999.25,52.034,67.2217,4561.918,52.034,2516.325,6.622,6.161,2.708,14.7,0.3103,5866.2563,19.398,0.0458,-0.0145,1833.4188,6.622,2.548,-2.05,-0.0637,1,163.457,1774.3932,0.1907,-999.25,5859.2085
1774.5224,11.326,0.032,-999.25,53.573,67.2188,4562.4771,53.573,2516.5398,6.188,5.671,2.708,14.7,0.3194,5866.8086,19.3982,0.0424,-0.0097,1833.7477,6.188,2.552,-2.077,-0.0514,1,163.4623,1774.5457,0.2017,-999.25,5690.8901
1774.6748,11.668,0.052,-999.25,57.266,67.2158,4563.0322,57.266,2516.7549,5.638,5.185,2.783,14.7,0.3308,5867.3545,19.3983,0.0443,0.0151,1834.077,5.638,2.522,-2.115,-0.0219,1,163.4676,1774.698,0.229,-999.25,5323.8931
1774.8272,11.695,0.054,-999.25,62.583,67.2129,4562.3374,62.583,2516.97,5.236,4.784,2.112,14.7,0.337,5867.8999,19.3984,0.0383,0.0373,1830.5432,5.236,2.519,-2.145,0.0207,1,163.4729,1774.8503,0.2705,-999.25,4871.5791
1774.9796,11.47,0.0487,-999.25,65.854,67.21,4561.0503,65.854,2517.1848,5.018,4.573,1.853,14.7,0.3382,5868.4468,19.3986,0.0284,0.0477,1825.1727,5.018,2.527,-2.146,0.0468,1,163.4781,1775.0028,0.2975,-999.25,4629.6055
1775.132,11.187,0.0393,-999.25,65.624,67.2071,4562.021,65.624,2517.3999,4.889,4.427,1.992,14.7,0.3417,5868.9966,19.3987,0.0242,0.0422,1826.7791,4.889,2.541,-2.155,0.045,1,163.4834,1775.1552,0.2955,-999.25,4645.8315
1775.2844,11.555,0.036,-999.25,66.718,67.2042,4568.6528,66.718,2517.615,4.738,4.267,2.22,14.7,0.3434,5869.5479,19.3989,0.021,0.0449,1845.8936,4.738,2.546,-2.302,0.0537,1,163.4887,1775.3076,0.3048,-999.25,4569.6523
1775.4368,11.554,0.04,-999.25,67.843,67.2013,4566.6987,67.843,2517.8298,4.656,4.103,2.18,14.7,0.3393,5870.0977,19.399,0.02,0.0514,1838.4534,4.656,2.54,-2.345,0.0627,1,163.494,1775.46,0.3144,-999.25,4493.8765
1775.5892,11.554,0.046,-999.25,69.064,67.1984,4578.9946,69.064,2518.0449,4.914,4.066,2.122,14.7,0.3244,5870.6455,19.3992,0.02,0.0593,1875.0983,4.914,2.531,-2.174,0.0725,1,163.4993,1775.6124,0.3251,-999.25,4414.4277
1775.7416,11.556,0.046,-999.25,68.594,67.1954,4588.3174,68.594,2518.26,5.189,4.371,2.302,14.7,0.31,5871.1934,19.3993,0.0211,0.0574,1902.549,5.189,2.531,-2.059,0.0688,1,163.5045,1775.7648,0.321,-999.25,4444.6753
1775.894,11.555,0.0533,-999.25,67.428,67.1925,4595.5581,67.428,2518.4749,5.578,4.691,2.845,14.7,0.3053,5871.7388,19.3995,0.0279,0.0564,1923.568,5.578,2.52,-2.107,0.0594,1,163.5098,1775.9172,0.3109,-999.25,4521.5347
1776.0464,11.642,0.0733,-999.25,67.6,67.1896,4601.2217,67.6,2518.6899,5.952,5.068,3.018,14.7,0.3047,5872.2778,19.3996,0.0407,0.0671,1939.7217,5.952,2.49,-2.132,0.0608,1,163.5151,1776.0696,0.3123,-999.25,4510.0303
1776.1988,13.228,0.0687,-999.25,67.833,67.1867,4607.0063,67.833,2518.9048,6.449,5.467,2.621,14.7,0.3076,5872.8179,19.3997,0.0369,0.0657,1956.2507,6.449,2.497,-2.16,0.0627,1,163.5204,1776.222,0.3143,-999.25,4494.5386
1776.3512,13.544,0.0673,-999.25,67.205,67.1838,4619.5151,67.205,2519.1199,6.811,5.629,2.542,14.7,0.3129,5873.3589,19.3998,0.0374,0.0625,1993.5854,6.811,2.499,-2.186,0.0576,1,163.5257,1776.3744,0.3089,-999.25,4536.5381
1776.5036,13.516,0.0667,-999.25,65.486,67.1809,4619.0396,65.486,2519.335,6.242,5.236,2.542,14.7,0.3106,5873.9004,19.3999,0.0407,0.0553,1990.7465,6.242,2.5,-2.298,0.0439,1,163.5309,1776.5269,0.2944,26.7734,4655.6216
1776.656,13.401,0.0667,-999.25,65.27,67.178,4621.2705,65.27,2519.5498,5.474,4.491,2.589,14.7,0.3106,5874.4414,19.4001,0.0411,0.0544,1996.2815,5.474,2.5,-2.272,0.0422,1,163.5362,1776.6792,0.2926,-999.25,4671.0288
1776.8084,12.871,0.082,-999.25,66.517,67.1751,4623.0278,66.517,2519.7649,5.096,4.14,2.542,14.7,0.3129,5874.9775,19.4002,0.0495,0.0671,2000.3607,5.096,2.477,-2.264,0.0521,1,163.5415,1776.8315,0.3031,-999.25,4583.4604
1776.9608,12.31,0.08,-999.25,67.587,67.1721,4623.7505,67.587,2519.98,5.096,4.254,2.408,14.7,0.307,5875.5142,19.4003,0.0456,0.0703,2001.2389,5.096,2.48,-2.191,0.0607,1,163.5468,1776.984,0.3122,-999.25,4510.8979
1777.1132,11.658,0.0747,-999.25,69.396,67.1692,4623.7144,69.396,2520.1948,5.533,4.371,2.497,14.7,0.3006,5876.0527,19.4004,0.0376,0.0749,1999.7633,5.533,2.488,-2.182,0.0752,1,163.552,1777.1364,0.328,-999.25,4393.3086
1777.2656,12.241,0.0707,-999.25,72.505,67.1663,4623.5327,72.505,2520.4099,5.783,4.5,2.44,14.7,0.2994,5876.5928,19.4005,0.0273,0.0854,1997.8342,5.783,2.494,-2.182,0.1,1,163.5573,1777.2888,0.356,-999.25,4204.9243
1777.418,12.4,0.0653,-999.25,72.085,67.1634,4621.6362,72.085,2520.625,5.68,4.532,2.302,14.7,0.3,5877.1343,19.4006,0.0247,0.081,1990.5938,5.68,2.502,-2.178,0.0967,1,163.5626,1777.4412,0.3521,-999.25,4229.4243
1777.5704,12.683,0.074,-999.25,69.255,67.1605,4618.4697,69.255,2520.8398,5.578,4.491,2.084,14.7,0.2976,5877.6729,19.4008,0.0374,0.074,1979.427,5.578,2.489,-2.272,0.074,1,163.5679,1777.5936,0.3267,-999.25,4402.2534
1777.7228,12.919,0.0653,-999.25,65.783,67.1576,4618.6162,65.783,2521.0549,5.437,4.371,1.974,14.7,0.3,5878.2144,19.4009,0.0391,0.0558,1978.5088,5.437,2.502,-2.247,0.0463,1,163.5732,1777.746,0.2969,-999.25,4634.6025
1777.8752,12.7,0.064,-999.25,63.744,67.1547,4618.6567,63.744,2521.27,5.287,4.294,2.123,14.7,0.3135,5878.7563,19.401,0.0425,0.047,1977.261,5.287,2.504,-2.218,0.03,1,163.5784,1777.8984,0.28,-999.25,4782.8511
1778.0276,12.52,0.0447,-999.25,64.632,67.1518,4617.3096,64.632,2521.4849,5.095,4.252,2.123,14.7,0.3141,5879.3047,19.4012,0.0285,0.0409,1971.7039,5.095,2.533,-2.262,0.0371,1,163.5837,1778.0508,0.2873,-999.25,4717.1377
1778.18,12.222,0.0307,-999.25,66.366,67.1489,4616.1963,66.366,2521.7,4.96,4.283,2.083,14.7,0.307,5879.8574,19.4013,0.02,0.0408,1966.8612,4.96,2.554,-2.325,0.0509,1,163.589,1778.2032,0.3018,-999.25,4593.8892
1778.3324,11.819,-0.006,-999.25,67.492,67.1459,4614.4185,67.492,2521.9148,5.143,4.339,2.261,14.7,0.3035,5880.4224,19.4015,0,0.027,1959.9337,5.143,2.609,-2.359,0.0599,1,163.5943,1778.3556,0.3114,-999.25,4517.2471
1778.4848,11.193,-0.0187,-999.25,68.588,67.143,4613.8174,68.588,2522.1299,5.332,4.395,2.43,14.7,0.3006,5880.9912,19.4017,0,0.025,1956.642,5.332,2.628,-2.176,0.0687,1,163.5996,1778.5081,0.3209,-999.25,4445.064
